model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Aluminium,Mt/yr,2.7735054808044195,2.4403600652931874,3.522486563088824,3.35742645642109,5.241277090757363,4.656819911946089,5.047484781259123,4.956177757888442,5.81902514694241,6.43745636127266,6.643954173212175,6.901163796252272
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Aluminium,Mt/yr,0.07235155474679675,0.05870885601449172,0.07393191180452478,0.08850927800258572,0.10425964714383064,0.11459374263626827,0.13376152372667272,0.1374737029837174,0.1155908089407601,0.10835947196229742,0.1244739440868578,0.13835382292653436
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Non-Ferrous Metals|Aluminium,Mt/yr,0.015946960000646562,0.008775769686625799,0.018727797005742557,0.03943944480448087,0.020463504122295202,0.012078632690287465,0.018554582382891663,0.023378051493903557,0.02694963134938974,0.024690248180013117,0.02447973917184077,0.02664464022328059
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Non-Ferrous Metals|Aluminium,Mt/yr,0.013250790593895643,0.006187016237702472,0.012268831141353884,0.021557725108826514,0.009833572803046663,0.013324052483658845,0.012952390328543971,0.013425130288460874,0.014116385586041212,0.014338395790595317,0.013906771233778165,0.01388421433016041
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Copper,Mt/yr,0.4472957552862069,0.388002641469066,0.7339120162729084,0.8198087443494443,2.0385733531695136,1.7959888205205172,1.6121995729744814,1.5904179446993025,2.299018762973041,2.802271453365625,2.927600375538896,3.043304114663411
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Copper,Mt/yr,0.5061410322648916,0.448362276022368,0.813432302015227,0.9005893732152308,2.098539991638666,1.9025578485755963,1.713447923000659,1.7028907710858852,2.4156861914853813,2.9256417540199524,3.0543557032633215,3.176774822473997
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Copper,Mt/yr,0.0020021079599240902,0.0016340079925374466,0.0020100392665886526,0.0024322875706924915,0.002813435842286236,0.0031684574537796024,0.0037310435507861258,0.003884978574144848,0.0032916874341623555,0.0031159254560481943,0.0036064183942735566,0.0040507497652418865
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Non-Ferrous Metals|Copper,Mt/yr,7.956473688014757e-05,4.6342699818808146e-05,9.108774259632493e-05,0.00020605939461546905,0.00010458447367336302,5.40180464445041e-05,8.851999370669872e-05,0.00011446822011383475,0.00013457424429034123,0.0001224943508944313,0.00012203535794135834,0.0001337441245366531
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Non-Ferrous Metals|Copper,Mt/yr,0.013250790593895643,0.006187016237702472,0.012268831141353884,0.021557725108826514,0.009833572803046663,0.013324052483658845,0.012952390328543971,0.013425130288460874,0.014116385586041212,0.014338395790595317,0.013906771233778165,0.01388421433016041
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Glass,Mt/yr,0.6426693071962659,0.5465564638090213,0.7620920850238196,0.6821895913056144,0.966920299043958,0.7557001333242747,0.9452182914993219,0.9035943088044193,0.949674688385248,0.9779622899406291,0.9961453285037011,1.0271133575463176
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Glass,Mt/yr,0.7032210322611528,0.6078030739055057,0.8409835307852355,0.7623071288441118,1.034280334507459,0.854088059133252,1.0395417308015265,1.0054316678382558,1.0530338859088868,1.0868242844717848,1.1074915201623745,1.1433886681353036
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Glass,Mt/yr,6.781823910392162e-05,0.00017242455191324104,0.00023027986424709444,0.00014452772043670263,0.0003925220152064788,0.00029698208772977207,0.00041864606979133537,0.0005377906075378944,0.00069092058046703,0.0008551195045840951,0.0010417185988448223,0.0012396790446101223
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Glass,Mt/yr,0.0007950474356337381,0.0003712209742621481,0.0007361298684812325,0.0012934635065295905,0.0005900143681827995,0.0007994431490195303,0.0007771434197126379,0.000805507817307652,0.0008469831351624723,0.0008603037474357187,0.0008344062740266892,0.0008330528598096238
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Chemicals|Plastics,Mt/yr,3.0111061026222714,2.560619458260207,3.5583303884236135,3.196162351709113,4.509360378413503,3.4653028554208682,4.328889961830857,4.149385816876827,4.362745974768431,4.513325975859404,4.615205280798284,4.755544966284107
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Chemicals|Plastics,Mt/yr,4.241195076959589,3.804983805443782,5.194670057390341,4.880247868160597,5.769814714804931,5.482383785741498,6.235380189361867,6.250771114831445,6.469977311123446,6.737289750835554,6.883738005349583,7.12181493810713
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Chemicals|Plastics,Mt/yr,0.00016450346957419757,0.00039098712325052993,0.0006029425612704771,0.00037298414631936844,0.0010435500716578677,0.0007062038570722277,0.0009372191116893397,0.0011290184371144053,0.001462967595603752,0.0018037380765600014,0.0021648497858537093,0.002525910209741878
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Chemicals|Plastics,Mt/yr,0.0012311991176969773,0.0006775410419821386,0.0014458960923551234,0.003044957135640067,0.0015799028917948493,0.0009325414944707228,0.001432522904561488,0.001804923093279318,0.002080670067416119,0.001906232396251012,0.001889979862531824,0.0020571229584150446
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Chemicals|Plastics,Mt/yr,0.026501581187791286,0.012374032475404945,0.02453766228270777,0.04311545021765303,0.01966714560609333,0.02664810496731769,0.025904780657087942,0.026850260576921747,0.028232771172082425,0.028676791581190634,0.02781354246755633,0.027768428660320813
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Steel,Mt/yr,11.330802023217617,7.724673262246423,11.732625220206462,10.280444244051612,11.49308148498826,12.372013992265778,12.54169119234656,12.923253405388538,13.379708438962908,13.893518466552994,14.59575785951672,15.247407570976467
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Steel,Mt/yr,20.117310332280606,14.592100340727523,21.745647413410637,20.768719770281404,21.604930181059714,23.138599647071345,22.917213397773356,23.27099792159734,23.441208888499315,23.774330522470315,24.359913321683194,25.03096835334372
