type,time,fuel,stage,unit,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
preparation,1988,coal,refinery,kg,6269742.148276303,103878592.95974243,834315.8750142939,41371.303818065055,1270172.0098761357,1250863.4351868825,358054.97074822965,47209.31194968574,27382.27826090661,12656515.936053857,65760373.8274397,38773641.67608789,2601024.0796941346,15203937.757340135,8427771.192956742,37339638.76283969,596051.0022916372,19196632.235039167,9988555.662351377,100479080.62529321,1803292.9921255028,710608.3239761996,12860439.039135354,8015841.288450627,428011.18038270494,851577.4982460121
preparation,1989,coal,refinery,kg,6265992.57241268,106003171.95012042,867007.6156834606,44208.129782336466,1305606.1753799808,1290415.553442276,370528.15180146834,47852.690493463895,30682.204040720088,12849191.277774468,64983099.24915002,37510384.82912361,2762441.7400359423,14995906.793445027,8764990.217516502,36433958.7721038,663926.4482670506,20488096.78550793,9928710.6957855,106242347.8076717,1953538.5502127926,815649.5939061233,13289344.697517097,8273717.065115611,433113.6714876373,906923.4810571254
preparation,1990,coal,refinery,kg,6220677.739062994,107683397.20225734,910034.1688143709,46416.983254038685,1332446.2960237486,1338343.755629409,384985.459924152,47482.43256768217,33635.22361699601,13015840.086603196,64598879.49610888,36019656.53054565,2913995.276828706,14555340.519447712,9153738.784403678,35276357.17889468,719283.4485309168,21777372.384678088,9866036.807773113,111996063.3535825,2111470.7840493503,928133.3494678416,13641486.225851808,8536004.105943015,427700.42116483086,949203.812506039
preparation,1991,coal,refinery,kg,6206892.097983895,109412335.93828663,959705.0624140494,45633.87778538464,1352933.741104378,1380286.5000648152,417578.34110672516,47991.314957842726,36567.808432224054,13262475.112526644,63880821.37247793,34572286.5913541,3046872.57542428,14017128.426272243,9298700.285520373,33942021.91204441,780812.1865172911,23182809.20407015,9770301.72765552,118945922.9894487,2303763.0604986805,1025995.7122795539,13984546.657912182,8757764.936707836,447076.13601111417,982083.5431426441
preparation,1992,coal,refinery,kg,6255519.9307073355,112001688.16886488,1023579.635642939,48560.77738923473,1365211.0614513564,1425487.800653678,440088.8471335769,47972.89569660601,39155.98491788549,13604906.15590841,63401632.50644806,33135477.661365982,3236459.8255069368,13239422.085026497,9299669.820032598,32719866.13787232,857713.12538795,24514001.991512503,9741407.30075413,125546216.17533642,2549549.524767942,1119458.264882661,14376970.383537704,9032280.120948697,459556.2543897337,997026.2441991983
preparation,1993,coal,refinery,kg,6300789.371445296,114743369.46950728,1081574.0860699818,48104.58354903655,1392963.7040190788,1510458.7487463318,462185.17044370767,49145.606705638216,43056.687598859775,13953938.194205917,62008943.23743052,31634690.919800006,3447994.405924036,12398749.297448326,9162778.350338932,31285316.751739956,947493.348000495,25868937.762626816,9797343.138700612,130948446.86766925,2801009.3759975755,1226774.4560338452,14802367.339456158,9283087.128106004,469637.1822623507,989142.4731326574
preparation,1994,coal,refinery,kg,6341247.5652256245,117100977.86892225,1161044.8001862,49601.55498455965,1418178.8355060297,1580613.1252489379,494083.4688143007,54578.85040737084,46701.52448741714,14381640.977888523,60649715.131459884,30144555.28063354,3715521.1959748403,11537740.191137798,9031760.474979486,29750304.715476785,1048059.5895483507,27099343.717848092,9794085.274616867,136154046.4250185,3026015.422006644,1350092.084148752,15036247.402032325,9602228.099320445,473546.0858397379,986018.7262471545
preparation,1995,coal,refinery,kg,6385540.3263914455,119340762.00995316,1227237.0320110514,51909.78872698018,1468206.194637259,1615083.9302351843,525004.4123638947,59614.583709511906,50626.952244242,14670100.458942521,58854331.849453285,28491249.58744813,3886788.5176715315,10696244.747578764,8865272.049515082,28432801.55366417,1146032.8043977704,28430784.96285146,9897103.616250295,140475160.57831046,3269376.741447181,1528922.6428837657,15355450.580396054,9891551.43018164,474732.46080046904,981503.6457862998
preparation,1996,coal,refinery,kg,6563487.3630706305,121982866.21306187,1298540.580722174,57565.46193360526,1555204.8877629018,1646149.2970469112,562958.8773420352,69245.11070317905,56608.08212370494,14977072.54145043,57220959.13124807,27295828.40993472,4153144.3501580255,9662365.17189983,8533377.011889918,26439276.668301847,1259199.1313510754,29737963.12571436,10313164.080338316,145278813.4854815,3517535.512397425,1776659.8986646254,15638760.366431834,10188547.1834269,465696.802495517,963536.3185356269
preparation,1997,coal,refinery,kg,6695340.34670028,124706022.84649192,1377106.0065381129,64584.926795931075,1607504.1479743682,1670284.5859355472,615047.4395948633,79343.42030106911,61640.50387349376,15193482.92528759,55774308.37598611,26323509.36098602,4282734.813927053,8774032.753008807,7808458.1568642855,24470085.47168396,1388519.0480271426,30903794.825246662,10787099.539592924,150314695.06757513,3802795.9566874243,2066712.295532238,15969354.933106214,10508308.570723398,475167.14450608013,936452.8167881868
preparation,1998,coal,refinery,kg,6793028.178903117,126856947.18028525,1480979.6673054525,79094.62103698202,1660337.950074631,1694476.707469828,671891.3448299248,88015.03369583913,67271.82728907786,15476044.004741104,54606358.25847146,25333421.864858996,4414994.702629067,7949344.856996331,7200232.446295468,22327731.789523486,1516957.3578152067,32075015.736739714,11306242.708208296,156222826.04102117,4125445.8463813416,2328749.7472259444,16404033.008087762,10789271.346839467,491497.0361088582,900940.4868844455
preparation,1999,coal,refinery,kg,6939522.081820902,128741291.79633424,1600985.8679717747,108899.86121692116,1718897.9938673226,1712881.1135307257,728138.0572984262,97514.64602679176,73196.05563375044,15854288.473796118,53897319.520637594,24683488.17361153,4575570.18741844,7372081.169824657,6776168.221662875,21386456.237616878,1637795.336933951,33161879.803583827,11860798.425151668,164219854.1197901,4494605.706399866,2747051.1595777613,16906407.043151934,11027853.576340333,532094.9073648895,862150.3894336409
preparation,2000,coal,refinery,kg,7030539.280065053,130545086.54906757,1702536.6873752284,141787.7439938226,1783148.4047483057,1716831.169969774,784066.4501801472,109488.1537135918,79125.18390475692,16311800.790261624,53043954.16404314,24342071.791223634,4735225.082528142,6984387.08450474,6372965.130784045,20834048.33371008,1756003.6234424722,34502531.139884,12441097.012941932,175191804.2751365,4924077.25848793,3139846.478291941,17435768.53171788,11309875.866039138,590034.5179903959,835371.8812216796
preparation,2001,coal,refinery,kg,7100582.866940837,132110011.94392851,1851427.0623532883,174627.77197876945,1824557.3446193885,1733985.2404773564,822416.54542888,123946.40545802175,85790.27876152654,16631055.537805403,52101222.24316611,23900872.082668986,4894394.946301673,6746712.078598613,6234329.333275693,20726087.14741987,1856936.3831036205,35941072.226796344,13021622.834220434,188717729.10734978,5350874.089784297,3565545.483234005,17996115.916616466,11595061.796701116,641916.6442706988,814798.2766633485
preparation,2002,coal,refinery,kg,7145142.22726098,132991393.04866685,2011231.4520603372,211692.58872598072,1862466.462653569,1767112.1734612575,866098.6245871623,139951.9357033062,95801.97062014842,16856297.751925815,50985361.660125256,23451223.018070918,5081205.04529264,6790928.568461845,6251452.788119004,20579748.384334236,1947986.5768513833,37537149.97332245,13617424.24733893,204411717.84914827,5780266.789240406,4004703.2071093256,18501720.057059124,11860294.029630784,715975.5778812584,791159.2699960516
preparation,2003,coal,refinery,kg,7201318.216889273,133568815.09995916,2144214.889585974,250138.7005260427,1895224.7806312868,1754590.6662995934,902024.4736965467,159607.87869747853,106139.31209856039,16994083.411354955,50707867.66994075,23174269.227464486,5327472.583996526,6895039.999751777,6428094.224043451,20727460.266617622,2031915.3901102892,39489194.93483297,14135001.12619408,223134485.6945319,6278361.520996387,4523255.193007191,19059751.225333665,12079956.700009283,826500.7791738698,772936.2467405936
preparation,2004,coal,refinery,kg,7145172.319921454,133868326.09486237,2234864.510406769,290932.3142625883,1930042.7964970816,1773904.5397377661,922138.0731631861,187081.38936184015,117451.6512289797,17241666.257618494,49951703.92751335,23023044.793299023,5501358.295041777,6993850.498589366,6727516.958615218,20937107.715302285,2100767.3284263825,41952000.84881515,14843650.595193235,242248722.8565257,6879633.140500333,5058465.519435914,19660812.53809906,12191565.266048003,906936.3247934052,744913.8774807337
preparation,2005,coal,refinery,kg,6979471.432428736,132778060.90397176,2336237.4061451782,329078.33181142184,1907368.3238164883,1802400.864571914,938753.0097059447,215576.09742051203,127269.73485188499,17585893.1765217,48964901.74665324,23004142.969536666,5689309.749889799,6989985.707332274,6962306.814045811,21025199.977874655,2153272.555021221,44811543.33267459,15585276.590423113,264103681.14399868,7469530.488588557,5562803.215879809,20106031.052284475,12352040.338702159,999617.1413554489,709787.5473055091
preparation,2006,coal,refinery,kg,6764454.133015075,131733472.04245445,2493564.475114955,364887.1125895015,1919507.4818558227,1854356.0350592139,946138.0614182103,239454.02142829876,138071.0041429491,17869990.545573525,47850985.82259606,23000330.610569015,5798114.526263571,7048292.734274268,7285547.690365842,21408974.854772486,2194143.460422588,48024059.45442101,16119665.269363059,288112019.82411,8318605.028652792,6140900.777915247,20597677.01262418,12452328.992332382,1086835.6244905603,682217.2165369053
