Year,Region,Material,Offices,Retail+,Hotels+,Govt+
2020,20,concrete,1045.2810765664187,1045.2810765664187,1045.2810765664187,1045.2810765664187
2020,20,wood,9.383981557234723,9.383981557234723,9.383981557234723,9.383981557234723
2020,20,copper,3.9,2.3,3.5,3.4
2020,20,aluminium,4.8,2.4,4.4,5.8
2020,20,glass,1.8094406617249092,1.8094406617249092,1.8094406617249092,1.8094406617249092
2020,20,brick,368.3507688876892,368.3507688876892,368.3507688876892,368.3507688876892
2020,20,plastics,1.2047977286690965,1.2047977286690965,1.2047977286690965,1.2047977286690965
2020,21,steel,61.61632164483748,61.61632164483748,61.61632164483748,61.61632164483748
2020,21,concrete,1043.0250625894967,1043.0250625894967,1043.0250625894967,1043.0250625894967
2020,21,wood,9.161067461865803,9.161067461865803,9.161067461865803,9.161067461865803
2020,21,copper,3.9,2.3,3.5,3.4
2020,21,aluminium,4.8,2.4,4.4,5.8
2020,21,glass,1.7507558156626104,1.7507558156626104,1.7507558156626104,1.7507558156626104
2020,21,brick,317.9173126571137,317.9173126571137,317.9173126571137,317.9173126571137
2020,21,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2020,22,steel,56.26023638935086,56.26023638935086,56.26023638935086,56.26023638935086
2020,22,concrete,1097.7006233983625,1097.7006233983625,1097.7006233983625,1097.7006233983625
2020,22,wood,11.95625222431097,11.95625222431097,11.95625222431097,11.95625222431097
2020,22,copper,3.9,2.3,3.5,3.4
2020,22,aluminium,4.8,2.4,4.4,5.8
2020,22,glass,1.828156825410843,1.828156825410843,1.828156825410843,1.828156825410843
2020,22,brick,355.1518505741737,355.1518505741737,355.1518505741737,355.1518505741737
2020,22,plastics,1.1994062379999997,1.1994062379999997,1.1994062379999997,1.1994062379999997
2020,23,steel,104.85473975694765,104.85473975694765,104.85473975694765,104.85473975694765
2020,23,concrete,657.6984380486647,657.6984380486647,657.6984380486647,657.6984380486647
2020,23,wood,15.24117077649527,15.24117077649527,15.24117077649527,15.24117077649527
2020,23,copper,3.9,2.3,3.5,3.4
2020,23,aluminium,4.8,2.4,4.4,5.8
2020,23,glass,1.4345875886751214,1.4345875886751214,1.4345875886751214,1.4345875886751214
2020,23,brick,75.38282980397807,75.38282980397807,75.38282980397807,75.38282980397807
2020,23,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2020,24,steel,72.19330551967117,72.19330551967117,72.19330551967117,72.19330551967117
2020,24,concrete,803.4141029332287,803.4141029332287,803.4141029332287,803.4141029332287
2020,24,wood,20.67845987618374,20.67845987618374,20.67845987618374,20.67845987618374
2020,24,copper,3.9,2.3,3.5,3.4
2020,24,aluminium,4.8,2.4,4.4,5.8
2020,24,glass,1.9456797834862467,1.9456797834862467,1.9456797834862467,1.9456797834862467
2020,24,brick,194.24184883624932,194.24184883624932,194.24184883624932,194.24184883624932
2020,24,plastics,1.1939133341458974,1.1939133341458974,1.1939133341458974,1.1939133341458974
2020,25,steel,55.537622135357196,55.537622135357196,55.537622135357196,55.537622135357196
2020,25,concrete,1134.366933131049,1134.366933131049,1134.366933131049,1134.366933131049
2020,25,wood,12.737633807824968,12.737633807824968,12.737633807824968,12.737633807824968
2020,25,copper,3.9,2.3,3.5,3.4
2020,25,aluminium,4.8,2.4,4.4,5.8
2020,25,glass,1.7934190056160773,1.7934190056160773,1.7934190056160773,1.7934190056160773
2020,25,brick,384.4291003259289,384.4291003259289,384.4291003259289,384.4291003259289
2020,25,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2020,26,steel,36.697811388980085,36.697811388980085,36.697811388980085,36.697811388980085
2020,26,concrete,648.843773340858,648.843773340858,648.843773340858,648.843773340858
2020,26,wood,18.36529696778985,18.36529696778985,18.36529696778985,18.36529696778985
2020,26,copper,3.9,2.3,3.5,3.4
2020,26,aluminium,4.8,2.4,4.4,5.8
2020,26,glass,1.7450564116372482,1.7450564116372482,1.7450564116372482,1.7450564116372482
2020,26,brick,568.7559371130562,568.7559371130562,568.7559371130562,568.7559371130562
2020,26,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,1,steel,63.17955563350284,63.17955563350284,63.17955563350284,63.17955563350284
2050,1,concrete,697.9057884197614,697.9057884197614,697.9057884197614,697.9057884197614
2050,1,wood,22.506706174795553,22.506706174795553,22.506706174795553,22.506706174795553
2050,1,copper,3.9,2.3,3.5,3.4
2050,1,aluminium,4.8,2.4,4.4,5.8
2050,1,glass,1.9340752992127406,1.9340752992127406,1.9340752992127406,1.9340752992127406
2050,1,brick,427.04291880612107,427.04291880612107,427.04291880612107,427.04291880612107
2050,1,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,2,steel,73.44300451183538,73.44300451183538,73.44300451183538,73.44300451183538
2050,2,concrete,539.9679635782668,539.9679635782668,539.9679635782668,539.9679635782668
2050,2,wood,16.640230685863244,16.640230685863244,16.640230685863244,16.640230685863244
2050,2,copper,3.9,2.3,3.5,3.4
2050,2,aluminium,4.8,2.4,4.4,5.8
2050,2,glass,1.53928750891553,1.53928750891553,1.53928750891553,1.53928750891553
2050,2,brick,309.55381436023725,309.55381436023725,309.55381436023725,309.55381436023725
2050,2,plastics,1.1994062379999997,1.1994062379999997,1.1994062379999997,1.1994062379999997
2050,3,steel,38.00401280253516,38.00401280253516,38.00401280253516,38.00401280253516
2050,3,concrete,832.7080826207376,832.7080826207376,832.7080826207376,832.7080826207376
2050,3,wood,20.042391962191097,20.042391962191097,20.042391962191097,20.042391962191097
2050,3,copper,3.9,2.3,3.5,3.4
2050,3,aluminium,4.8,2.4,4.4,5.8
2050,3,glass,1.9954392782067438,1.9954392782067438,1.9954392782067438,1.9954392782067438
2050,3,brick,512.1248645559704,512.1248645559704,512.1248645559704,512.1248645559704
2050,3,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,4,steel,62.34602559970875,62.34602559970875,62.34602559970875,62.34602559970875
2050,4,concrete,736.5961762791811,736.5961762791811,736.5961762791811,736.5961762791811
2050,4,wood,16.65462460398841,16.65462460398841,16.65462460398841,16.65462460398841
2050,4,copper,3.9,2.3,3.5,3.4
2050,4,aluminium,4.8,2.4,4.4,5.8
2050,4,glass,1.6056915065533879,1.6056915065533879,1.6056915065533879,1.6056915065533879
2050,4,brick,335.2211602297611,335.2211602297611,335.2211602297611,335.2211602297611
2050,4,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,5,steel,49.59100529541703,49.59100529541703,49.59100529541703,49.59100529541703
2050,5,concrete,812.6355772548993,812.6355772548993,812.6355772548993,812.6355772548993
2050,5,wood,19.091082508094836,19.091082508094836,19.091082508094836,19.091082508094836
2050,5,copper,3.9,2.3,3.5,3.4
2050,5,aluminium,4.8,2.4,4.4,5.8
2050,5,glass,1.895765819913772,1.895765819913772,1.895765819913772,1.895765819913772
2050,5,brick,447.82758852231063,447.82758852231063,447.82758852231063,447.82758852231063
2050,5,plastics,1.1994062380000001,1.1994062380000001,1.1994062380000001,1.1994062380000001
2050,6,steel,59.4085526077759,59.4085526077759,59.4085526077759,59.4085526077759
2050,6,concrete,857.7107547418294,857.7107547418294,857.7107547418294,857.7107547418294
2050,6,wood,18.40265302190994,18.40265302190994,18.40265302190994,18.40265302190994
2050,6,copper,3.9,2.3,3.5,3.4
2050,6,aluminium,4.8,2.4,4.4,5.8
2050,6,glass,1.8414435614705595,1.8414435614705595,1.8414435614705595,1.8414435614705595
2050,6,brick,345.76852998884175,345.76852998884175,345.76852998884175,345.76852998884175
2050,6,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,7,steel,46.64138338080735,46.64138338080735,46.64138338080735,46.64138338080735
2050,7,concrete,725.4326216608919,725.4326216608919,725.4326216608919,725.4326216608919
2050,7,wood,18.892602672446984,18.892602672446984,18.892602672446984,18.892602672446984
2050,7,copper,3.9,2.3,3.5,3.4
2050,7,aluminium,4.8,2.4,4.4,5.8
2050,7,glass,1.8450858434502175,1.8450858434502175,1.8450858434502175,1.8450858434502175
2050,7,brick,515.7586298773937,515.7586298773937,515.7586298773937,515.7586298773937
2050,7,plastics,1.1994062380000001,1.1994062380000001,1.1994062380000001,1.1994062380000001
2050,8,steel,40.20978774225698,40.20978774225698,40.20978774225698,40.20978774225698
2050,8,concrete,655.7317778033564,655.7317778033564,655.7317778033564,655.7317778033564
2050,8,wood,18.31319782771277,18.31319782771277,18.31319782771277,18.31319782771277
2050,8,copper,3.9,2.3,3.5,3.4
2050,8,aluminium,4.8,2.4,4.4,5.8
2050,8,glass,1.7465359613586278,1.7465359613586278,1.7465359613586278,1.7465359613586278
2050,8,brick,552.8667101568761,552.8667101568761,552.8667101568761,552.8667101568761
2050,8,plastics,1.1994062380000001,1.1994062380000001,1.1994062380000001,1.1994062380000001
2050,9,steel,34.361182199440854,34.361182199440854,34.361182199440854,34.361182199440854
2050,9,concrete,603.1994306465784,603.1994306465784,603.1994306465784,603.1994306465784
2050,9,wood,16.798310669269814,16.798310669269814,16.798310669269814,16.798310669269814
2050,9,copper,3.9,2.3,3.5,3.4
2050,9,aluminium,4.8,2.4,4.4,5.8
2050,9,glass,1.5415596756089405,1.5415596756089405,1.5415596756089405,1.5415596756089405
2050,9,brick,512.4810509408654,512.4810509408654,512.4810509408654,512.4810509408654
2050,9,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,10,steel,40.278243242785585,40.278243242785585,40.278243242785585,40.278243242785585
2050,10,concrete,693.8777733696558,693.8777733696558,693.8777733696558,693.8777733696558
