time,Region,Type,Area,Shape,Scale,mean_lifetime,region_code,agg_region,reference_lifetime,diff_lifetimes
2020,17,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2020,17,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2020,18,Detached,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,Detached,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,18,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2020,19,Detached,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,Detached,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,19,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2020,20,Detached,Urban,2.0,33.85137501,29.99999999746062,CHN,China,40,-10.00000000253938
2020,20,Semi-detached,Urban,2.0,39.49327085,35.00000000146853,CHN,China,40,-4.999999998531472
2020,20,Appartments,Urban,2.0,53.59801044,47.500000002626024,CHN,China,40,7.500000002626024
2020,20,High-rise,Urban,2.0,56.41895835,49.9999999957677,CHN,China,40,9.999999995767702
2020,20,Detached,Rural,2.0,31.0304271,27.50000000431894,CHN,China,40,-12.499999995681058
2020,20,Semi-detached,Rural,2.0,31.0304271,27.50000000431894,CHN,China,40,-12.499999995681058
2020,20,Appartments,Rural,2.0,53.59801044,47.500000002626024,CHN,China,40,7.500000002626024
2020,20,High-rise,Rural,2.0,56.41895835,49.9999999957677,CHN,China,40,9.999999995767702
2020,21,Detached,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,Semi-detached,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,Appartments,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,High-rise,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,Detached,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,Semi-detached,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,Appartments,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,21,High-rise,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2020,22,Detached,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,Detached,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,22,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2020,23,Detached,Urban,1.87660579,41.23323065,36.60417528181136,JAP,Japan,36,0.6041752818113579
2020,23,Semi-detached,Urban,1.88764468,42.57506724,37.787672219938926,JAP,Japan,36,1.7876722199389263
2020,23,Appartments,Urban,1.90454391,43.94751816,38.99446597715002,JAP,Japan,36,2.9944659771500213
2020,23,High-rise,Urban,2.5550987,34.04835016,30.22702519955996,JAP,Japan,36,-5.772974800440039
2020,23,Detached,Rural,1.87660579,41.23323065,36.60417528181136,JAP,Japan,36,0.6041752818113579
2020,23,Semi-detached,Rural,1.88764468,42.57506724,37.787672219938926,JAP,Japan,36,1.7876722199389263
2020,23,Appartments,Rural,1.90454391,43.94751816,38.99446597715002,JAP,Japan,36,2.9944659771500213
2020,23,High-rise,Rural,2.5550987,34.04835016,30.22702519955996,JAP,Japan,36,-5.772974800440039
2020,24,Detached,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,Semi-detached,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,Appartments,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,High-rise,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,Detached,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,Semi-detached,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,Appartments,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,24,High-rise,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2020,25,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,25,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2020,26,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2020,26,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,1,Detached,Urban,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,Semi-detached,Urban,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,Appartments,Urban,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,High-rise,Urban,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,Detached,Rural,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,Semi-detached,Rural,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,Appartments,Rural,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,1,High-rise,Rural,1.96820464,57.52862846,51.00000000232804,CAN,Canada,51,2.328043535726465e-09
2050,2,Detached,Urban,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,Semi-detached,Urban,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,Appartments,Urban,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,High-rise,Urban,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
