model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Glass,Mt/yr,0.0010676187577150509,0.0004424739670329345,0.0008489776778529515,0.0016683016010747723,0.0012031523603870575,0.001120632093415653,0.0010199454803463978,0.001060064371321792,0.001177177496049331,0.001244080519792007,0.001243268686099811,0.001211053710548479
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Chemicals|Plastics,Mt/yr,3.0108827349218017,2.560682976108666,3.551532755204513,1.7672770240570614,3.032326952197952,2.2147593954684908,2.5570202980024965,2.1543015011891975,1.8589396282134758,2.0016485306995384,1.915068297648958,1.845679304441687
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Chemicals|Plastics,Mt/yr,4.241415564465159,3.804644055459852,5.190821684561772,3.4228305598093494,4.27262756593872,4.119878365544691,4.293026024553929,3.955062841789887,3.605699013382939,3.800446743158799,3.6471001170189337,3.633701798524906
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Chemicals|Plastics,Mt/yr,0.00012826233046093376,0.0004099474025442024,0.0006162408692853375,0.00036227519594586035,0.00154298288594127,0.0022218016108838143,0.00151377025462238,0.0010298146966106897,0.002114499086900202,0.0032989238391352427,0.004557499891537665,0.005228808399011595
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Chemicals|Plastics,Mt/yr,0.0011757001520639574,0.0006750440118849666,0.0014544568453004748,0.0008712842061972838,0.001203500849314496,0.0005476179271722867,0.0007201753204889132,0.0007315072353250801,0.0007934374712247426,0.0006401628807369455,0.0005608472630331332,0.0005714550345470972
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Chemicals|Plastics,Mt/yr,0.014679757918581957,0.00608401704670285,0.011673443070478084,0.02293914701477812,0.016543344955322045,0.015408691284465233,0.014024250354762974,0.014575885105674643,0.016186190570678303,0.0171061071471401,0.017094944433872404,0.016651988520041586
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Steel,Mt/yr,11.330802023217617,7.724673262246423,11.732625220206462,7.285114508982696,1.5386304428504742,1.215505023348224,1.019760101457669,0.8028884677579486,0.6156984530320028,3.619354819487264,8.638126202895947,8.947449422119139
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Steel,Mt/yr,20.125861971671437,14.597885134104375,21.75088300773006,18.601253518616353,15.233560296395474,15.079927898022682,13.227219561975259,11.832053024571007,10.3044209115399,8.97363586384167,8.088613596465478,7.423299245806756
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.9438817598564969,0.6263583080140496,0.9492800224451431,0.5762723022821408,0.10118645164686776,0.07637889460587427,0.0664145544561007,0.05472126375674691,0.04269566987055304,0.2877528412420868,0.6920045517371995,0.7133969370670442
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,1.0442994784893276,0.7833583653603021,1.1256511097349338,0.9696306059001382,0.8103099000608067,0.8141209588623599,0.7333458388179255,0.6719162334978989,0.6008652153429445,0.5363516556828796,0.48525331997073473,0.44498533687932434
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.3280771586238314,0.20745402806507313,0.3278274081114297,0.19491388181908675,0.023649716395246892,0.015092300609496527,0.013669993170652902,0.01199028982606106,0.009892257385548666,0.09522361191906581,0.23258196074440451,0.23841462502921631
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.7509188685924816,0.5481978043301085,0.8112247195063172,0.6971534413850997,0.5885205363850466,0.6020804845849766,0.5478231869496375,0.5085994232942872,0.46045699182638006,0.4155241239643286,0.37650283701818354,0.34554882366787104
