region,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
CAN,Mt/yr,4.142278710394212,4.490383460036362,4.78304826177977,5.364955569816381,5.17131863591332,5.075481748887501,4.962290466549936,4.865282019891,4.4891806345122856,3.8952708323362946,3.7830438403552664,4.09723065777216,4.5114580464609615,4.936148173853366,5.82032668436462,6.253427100684601,6.21710513320213,5.79843680794402,5.020598732750154,4.616275019756055,4.245401493526505,4.275595486415207,4.433232682972437,4.949683560485295,5.706392165598354,6.248209691219765,6.647820788281026,7.197965385781656,7.586503772324705,7.6197908564898045,7.501755787199303,7.480809797052323,7.4563960476563516,7.569845276096106,7.149727491458969,7.146817425273382,6.772775088656674,6.5092928124437055,6.408459987675486,6.552506775997804,6.621988761099116,7.052258508752544,7.346299000370267,7.593862411292233,7.99783895217694,8.37980210131338,8.635875447294856,7.632527734961153,8.217669075903618,7.698737200740929,7.835182107275491,7.717157492833307,8.605380892919372,7.913737964226273,8.34274147770558,8.054636291313681,8.075408675275378,8.511875016573175,8.934991413387307,9.348362310105772,9.869269386988705,10.321544866741307,10.737464497425458,11.140159352920705,11.531854698016321,11.792100734484269,12.028209450351152,12.167675902072656,12.161072273405454,11.98194216032626,11.7446212508699,11.53998757057112,11.405734882239924,11.322102308831868,11.309788585946901,11.299295195780974,11.228762694351385,11.096152773565823,10.958998265981977,10.87544750255058,10.847438272785253,10.871846573755786,10.938999297261294,10.993384542860701,11.021404005589703,11.025965196571947,11.058240578312228,11.107103415412134,11.173994902933524,11.234725565634273
USA,Mt/yr,36.00333105121862,35.08483798118249,34.610887347810106,40.11712910519246,39.60948009234254,41.31183405082228,45.482933242497595,46.419316411174606,41.65437152122819,35.888814193498355,37.016315249154125,40.62670055463267,45.83241781751465,50.485425599900395,56.014953430518865,54.42269071867974,51.847541189667,48.7333761997553,43.74877952035324,43.747916372386825,42.40687075073376,42.92228582263468,44.238470400671545,48.83133464888975,51.002508053826524,54.47069428616126,57.05826342586351,59.689934662084774,59.246942459795086,56.129518514688456,53.68498534794616,52.14288208199255,51.831347191343106,52.27953160013419,53.32612238632547,49.706576570574185,43.62505588331605,41.46722412288489,40.985419073906606,41.9685647865841,46.30346817522819,53.29082415429283,56.86492167777976,58.58035254828926,60.44542924591569,62.42274276365569,63.47654228723982,55.76561999829697,62.35371929517931,59.76651578034379,61.751857991401636,60.9591959797661,65.93109541158368,59.01453643823193,61.36034609207136,58.688737630894416,59.47471616968543,63.27791805775781,66.23226995811798,68.1051335904888,71.04015558785528,71.64838499260755,71.36586856872078,71.8409002581003,73.13621473195417,73.61421565830511,75.98645110052263,78.59927900238196,80.04060586097455,80.26676237639256,80.04836333639733,79.37095910428376,78.27971011381766,77.20337473516165,76.72203948018502,76.58321537410471,76.64474170877945,77.0180856721619,77.8972359750258,78.69363202001456,79.41015296500815,80.20223287885948,81.04968720594522,81.60722522468181,82.03574838340685,82.31588377905408,82.3932471602382,82.14111793219703,81.87560604653918,81.61823927187235
MEX,Mt/yr,3.618368399626287,3.763062053413549,4.0032417266132665,4.214805921734361,4.046498261720812,4.3203344423602195,4.956672121945781,5.692228079963073,6.327129353979223,6.0316699793326585,5.1180583925064145,4.554466464812609,3.759327518584494,2.6126363002278543,2.725496835288504,3.8032591216981566,4.423852713681328,5.059035658358286,6.055308411644365,6.8615010168456045,6.6809838060983315,6.58084439326906,5.401505182361494,5.1442120451969755,5.586494424830165,7.326890888943724,7.517261804183454,9.579012688887202,9.58466233957383,9.039640104480151,7.257964515417761,7.607452404484177,7.211105361472752,8.133104986530734,8.917122847919842,9.775661159655058,8.108244427948215,8.175964161058275,8.049045452294376,7.883829504799442,7.516161291538766,9.275754409091963,9.649453221465864,9.887904310428569,10.33680313390738,11.228795326928863,11.803891834491875,9.92430068945442,9.654165947530045,8.54278450761362,7.911084909929134,7.66336820784682,9.261149923291411,9.71814301991638,10.935797942372734,11.589965950585903,11.919390356067913,12.641817510812574,13.242587975713684,13.846903377741862,14.470385419905398,14.915236416743546,15.199741554398685,15.463567569937199,15.56940635027582,15.572259597696624,15.615439255223917,15.70501429681934,15.741018305395155,15.86406664371708,16.05096525514006,16.27901303479538,16.509331624321337,16.782894706423328,17.08473290092691,17.404465211446876,17.71609249094411,18.049757251923555,18.37497615029157,18.815169712933052,19.33626278156294,20.008276916644004,20.711576811277986,21.482366668527476,22.114146669319787,22.669352777020585,23.03098401847483,23.32317069362955,23.505635119979463,23.63682632771338
RCAM,Mt/yr,2.5375073761238727,2.422079658445315,2.5295451082268574,2.768128328394997,3.010095221553176,3.1775741683151684,3.235586006812751,3.0682540686516613,2.8612638985821515,2.4938895917998947,2.4633148044710005,2.678167102051682,2.863261782991207,2.9825707503775867,3.1348859581619317,3.3760240739586855,3.4412336760359055,3.2940978946647332,3.2633896500268977,3.2713080757201403,3.0040235141662053,3.050686098254038,3.4454918585771126,3.8384209646019736,4.216085475153901,4.675221986638208,4.974725311088698,5.262435245435441,5.132192149965966,5.051850956115296,4.87163494616162,5.001100270208745,5.3071308082301405,5.7930118615142145,6.225224933817741,6.7549517859073145,6.047893419604564,5.581462348568858,5.5473017481289535,5.5740252891292394,5.595010441322792,6.639726675349057,7.294039524512792,7.360165481170577,7.72025639840891,8.163557888458834,8.618919943008795,7.336126566127879,7.615454476615035,7.177936022977292,6.941530117889201,6.825141675926047,8.279564634649661,8.552767136757469,9.250631583667115,9.704002656867859,10.066555984841806,10.57188289241587,11.01797704084211,11.46078655556025,11.915553569154241,12.260919751703529,12.558778940110589,12.833495636540336,13.036228669283082,13.177403132816094,13.357709340418278,13.559102100647285,13.744879894021613,13.996113709795265,14.301132874036966,14.638115115957524,14.984092798098354,15.360610852091607,15.735987230915669,16.098746131400812,16.43826195279441,16.764998637031134,17.064856214285445,17.34282973059972,17.593747832807832,17.830876912518747,18.047886973615977,18.253371787601466,18.441396821255868,18.624343839166233,18.79429170108587,18.953342052661554,19.091140002810057,19.194545427164737
BRA,Mt/yr,5.520023167468303,6.512343258695927,6.405052914116861,8.080442142047504,8.502126246770445,8.176590036640007,8.664230161285683,10.246824277846143,8.274978267780718,7.605862462335538,7.642206826625625,7.683893565579498,6.640211021339776,7.644292114004612,7.212808064683604,7.1864405689239845,5.90965383387192,6.08435021153008,6.675058838784543,6.7715957102015665,7.43320052464472,8.814312936913113,12.131928174799725,12.031219763357532,13.206940163412701,12.44389666755966,11.293005015756412,8.936425992881851,9.150605437591336,8.65944253819917,9.099696349726575,9.550691136342522,9.951535398146175,10.73527154119911,13.478877434961845,16.07279556907922,15.849012988944947,16.961667955797303,17.38862318667109,15.861485267939848,14.703416848952267,14.783571820607827,11.960690661208645,9.763457755562003,10.544430844039477,11.605422635064427,14.230504751185974,13.726385566401904,15.458572059725661,13.892280841950804,12.495476516217845,11.640423211113658,14.115617903404674,14.434989068326436,15.787603830100782,16.692557246467896,16.968871095478292,17.653745151275317,18.06823424754159,18.3265397146577,18.478017175773925,18.534072796481215,18.52031803169562,18.638510180997567,18.776722025443462,18.927162966957027,19.172949241008805,19.468729315493867,19.664264873767166,19.885140701894272,20.1205607104172,20.363811242445646,20.589756997335073,20.830055677455714,21.07820922100291,21.327066647820118,21.581512406564915,21.88044879522433,22.21027179332169,22.620896790252193,23.07859159428076,23.58708739365687,24.050234592295627,24.478141684813004,24.783139183499863,24.996101093367244,25.087923361725085,25.126368820500595,25.145724711981497,25.1520105450876
RSAM,Mt/yr,4.9913108553731815,4.60172505824562,4.713994642025759,4.873238945434054,5.312029302497972,5.4865582468069976,6.3964880722279025,6.835305767229578,6.830576224056947,5.967290448910079,5.62031255786236,5.264819223234564,4.660735020041269,5.170561646865648,6.036286931919806,6.332679206704853,5.9593606690079985,6.308965272330104,6.672892547423625,7.42302343233946,8.46917295272894,9.460062335399405,9.876355190253692,9.521353989718426,9.652956524197663,9.301866018227566,8.390793015317634,8.457898906678116,8.35386909629647,7.011923442345331,6.985366619052924,8.998227731886676,10.172563398939795,11.484518576788528,13.892832143046942,15.974315937546208,14.45199289643073,14.699988674872094,15.279942853201964,14.910435705581998,13.800069479254768,14.845611068054733,12.5047670695866,10.690307246105696,10.788841955245418,11.436739881130444,12.543335765495327,12.424234515740325,13.894851871817663,12.772501467929471,12.442690110329298,12.118817747784176,14.219063074309588,14.230658303019602,15.489258658386479,15.810443594400747,16.152695208254773,17.002924688631776,17.658124158004302,18.28051131218552,18.998030760623614,19.53158763825819,19.935917208358532,20.351021878538237,20.626876571595485,20.74521980020193,20.953262636635923,21.20215552975635,21.368034133258824,21.600460030528843,21.909024194485912,22.221071308876493,22.52502534114438,22.86274222227572,23.234930454902702,23.622997473312616,24.04705967592468,24.526676160011455,25.041977311103192,25.588661771532554,26.12573836665087,26.66691683989522,27.189560978363208,27.6887119375213,28.133332391524593,28.566702381882966,28.949406467754905,29.279456583371296,29.544559743172677,29.737523669139662
NAF,Mt/yr,2.6276737697702055,3.4771693281144604,3.61310735729599,3.9620009923279964,4.31406651721336,4.5068264329316285,4.214763608276457,4.45274204617747,4.036071603253061,3.8976588783967814,4.008146148547134,3.7944596522344987,3.920162094286091,4.102576860188915,3.7888164728347453,3.865769030066484,4.103087742696094,3.9751968227686474,4.2849197915565345,4.6339090001384315,4.461963796135254,4.392868035966846,4.302295132037248,4.364852050989788,4.425687304575447,4.7297979215882195,4.743867712665104,4.761038287742985,5.208678721712258,5.498711481888196,5.666519706828554,5.949504562385065,6.553086028577558,6.616338760522186,7.135428490692048,8.376447962843192,9.841235541110088,10.302419477145932,10.45837827786409,10.582607176871317,8.893375353169374,7.721281600007826,7.82789971588039,7.943845252172584,8.466401954982587,10.348280524387384,11.44845260570368,10.22979023913016,10.525480642543206,9.898812852536079,9.00831809741103,8.179034359665554,9.230418572232415,9.08656145485826,9.553813049858448,10.343290881321632,11.239347781327478,12.291734728691562,13.284690627876012,14.050756059007831,14.602230840459427,14.897570740825076,15.166307462512785,15.4612816046308,15.733448850022025,15.979908637002671,16.24445822298013,16.532959354864943,16.81359724738145,17.139309637357194,17.522856368331368,17.9587110061712,18.434731182090687,18.96685307821789,19.57987368402059,20.2592688207631,20.9677049177673,21.688019584796965,22.3665059517592,22.913430842815785,23.31189266278822,23.596455808895808,23.787058113177906,23.936763734830322,24.13254687147743,24.407689657961612,24.746482410074854,25.138912425863058,25.479904960993537,25.74283282848331
WAF,Mt/yr,2.99200273778029,3.0491834569637164,2.875996079937758,2.90649669451364,3.2233372102084883,3.2686390281040896,3.302024484549828,3.3871123070996076,3.2307992569297,3.0839554278256784,3.064341689101411,3.040549536895336,3.424678635341476,3.9579478088709643,4.0829268541789245,4.365635307263685,4.5155666067233975,4.516969618843197,4.471982040986501,4.612872913141526,4.645274628549911,4.8064280807608615,5.018410159412225,5.19487386108025,5.418160029461947,5.698530376260316,5.913359014057092,5.910532091893401,6.267721607485534,6.646289201202417,6.754145500726988,7.22933038837658,7.664538668319182,7.85482826489016,8.31952406540964,8.943502537866872,9.747949946187147,9.85619315024766,10.037773977216437,10.858323843439141,10.931540897238229,10.461315627455967,10.480057463082227,10.342793107189992,10.06197803899503,10.797262378114759,11.675563647376675,11.801371451316767,12.686921865293739,12.714979514512889,12.395537106289575,12.224320935829954,13.292984210169708,13.704406036496929,14.439945846921288,15.497595861388898,16.53243583796935,17.579055440540483,18.556525884434873,19.385831499662856,20.07609971365239,20.629159380084094,21.15534323811167,21.758909002017646,22.394094215888327,23.06025876214991,23.751070325601955,24.461775312912508,25.170012466446945,25.959060653512957,26.849267154171283,27.842790019905046,28.928531558256708,30.093314387336832,31.320589272707743,32.592126958546885,33.9076004927872,35.27051399687944,36.67813985923104,38.44315158074564,40.617178855460004,43.217848069450696,46.01098799658086,48.98643410620948,51.85131472718778,54.56864629316494,57.136417551100855,59.79345588637503,61.974220901933414,63.64479519708978
EAF,Mt/yr,1.5313346038368156,1.5674772184483008,1.5740173712672676,1.5819356893666594,1.709908282442919,1.8396174734859658,1.7981173061801219,1.8000378647423603,1.7973068518433406,1.8137697572908458,1.8525840894137109,1.8872648146660735,1.9051447566507638,1.9725056234427796,2.096243802558765,2.1736787685790433,2.3211670530415076,2.452285512776902,2.526463356398153,2.482598862499572,2.506250152152337,2.4896404330616746,2.6112937962346616,2.7385692618506075,2.9265644434933713,3.0407112371660565,3.2194662894225314,3.244525816379648,3.4029253381503612,3.489571102248534,3.6268457375638543,3.803986361456104,4.099812747946718,4.37489706660797,4.717633967245098,5.149171152090524,5.2570078242270775,5.278843409275836,5.101907916229744,10.856268017448093,12.406237291700641,12.16962758786915,12.187245143334144,12.217144980662965,7.055934908043953,6.412994271201454,7.914552990706685,7.881972566075699,8.896828748457363,9.156964836192714,9.11476432998157,9.009457749988512,10.377487383303599,10.936105842546707,11.687373896323571,12.575928152697662,13.599410251413865,14.607087156710653,15.596981556596301,16.505973083587868,17.391078724837794,18.263087792981352,19.190509108147072,20.28929004210637,21.506933227590775,22.809344237280634,24.22059788388258,25.693899725422074,27.18486905521463,28.767421848639465,30.484240441905023,32.309959969991226,34.28692711789224,36.34183669197478,38.45162164479342,40.574734505786324,42.777161782251454,45.059782607953785,47.48778219859442,50.09925105108727,52.917698329534254,55.87504066188134,58.96275305653276,62.17144979433596,65.4400921562145,68.76335032760409,72.13464926808639,75.51968903738472,78.23015510212676,80.2718166132488
SAF,Mt/yr,1.1870348670651298,1.2583467702741193,1.2970742950603298,1.3120580608077028,1.222472164599162,1.158889212754294,1.1557035409519945,1.340316932752391,1.5688566521806229,1.698120392952345,1.7094267747564973,1.8394039017795798,1.5546389607712385,1.3229445288787898,1.4202565637365718,1.6209490131816342,1.5923132024829034,1.778867875742222,1.7671889494589545,1.5953504439978743,1.4253695748311597,1.4293158651374345,1.5664294999865986,1.807853295302185,2.009574025208426,2.011938105169528,1.9810250409082337,1.983454630673307,1.941915179119984,1.96591109170103,2.177430132354816,2.523395224238028,2.798722044169114,3.2311289519512525,3.650710997750151,3.725433017493793,3.1744430573069193,3.0778113326953167,2.885699006064163,2.5822947449260982,2.497810763359691,2.8618722293902117,2.7199337823972676,2.459745432763816,2.888145168144464,3.442053418877937,4.016646299558231,3.696159018467009,3.7740272234712586,3.2229712866800972,2.6328607284295624,2.1819970955339545,2.665023975296218,2.965764785348341,3.431354926955033,3.948481264834847,4.35224683953759,4.757884983697972,5.061906135509029,5.259464313303426,5.373373574653914,5.415723417854782,5.426508987658259,5.490858236508143,5.6059343228312075,5.770820885067067,6.0146539623271975,6.348381262682749,6.705825272371404,7.069612444884957,7.396218371779111,7.640366301441331,7.766853510551472,7.812141032367715,7.7832676124635505,7.730144236627236,7.683423165588895,7.686028224656327,7.71846472938818,7.766225480303114,7.811960588797035,7.852633360399955,7.902290759150039,7.9669319141994706,8.056680735460679,8.172828207317167,8.312333813408628,8.441903083651562,8.537413846307782,8.612091234423767
