typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20120101","2012","52","2012","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H3","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48242037","false","-1","N/A",,"false","48242037","false",,"false",,"109036269","109036269","0","true","false",
"C","A","20120101","2012","52","2012","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44234887","false","-1","N/A",,"false","44234887","false",,"false","98791788",,"98791788","0","true","false",
"C","A","20120101","2012","52","2012","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H3","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29744360","false","-1","N/A",,"false","29744360","false",,"false","63426261",,"63426261","0","true","false",
"C","A","20120101","2012","52","2012","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H3","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600000","false","-1","N/A",,"false","600000","false",,"false",,"1277750","1277750","0","true","false",
"C","A","20120101","2012","52","2012","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H2","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","622","false","-1","N/A",,"false","622","false",,"false","19848",,"19848","0","true","false",
"C","A","20120101","2012","52","2012","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","308523267.965","true","-1","N/A","0","false","308523267.965","true","0","false","728574797.213","0","728574797.213","6","false","true",
"C","A","20120101","2012","52","2012","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106139602.235","true","-1","N/A","0","false","106139602.235","true","0","false","0","228186386.57","228186386.57","6","false","true",
"C","A","20120101","2012","52","2012","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2880",,"2880","0","true","false",
"C","A","20120101","2012","52","2012","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1063","false","-1","N/A",,"false","1063","false",,"false","5356",,"5356","0","true","false",
"C","A","20120101","2012","52","2012","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","132069","false","8","kg","132069","false",,"false",,"false","142759.48","134828.75","142759.48","0","false","true",
"C","A","20120101","2012","52","2012","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35104338","false","-1","N/A",,"false","35104338","false",,"false","78445800",,"78445800","0","true","false",
"C","A","20120101","2012","52","2012","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133037667","false","-1","N/A",,"false","133037667","false",,"false",,"300309080","300309080","0","true","false",
"C","A","20120101","2012","52","2012","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H2","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70594.295","true","-1","N/A","0","false","70594.295","true","0","false","73167.005",,"73167.005","6","false","true",
"C","A","20120101","2012","52","2012","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","251910034","244696009","251910034","0","false","true",
"C","A","20120101","2012","52","2012","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","523755117","false","0","false",,"1046494235","1046494235","0","false","true",
"C","A","20120101","2012","52","2012","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H3","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6746","true","-1","N/A",,"false","6746","true",,"false","18458",,"18458","6","true","false",
"C","A","20120101","2012","52","2012","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86090237","false","-1","N/A",,"false","86090237","false",,"false","197037102",,"197037102","0","true","false",
"C","A","20120101","2012","52","2012","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5865806","false","-1","N/A",,"false","5865806","false",,"false",,"12310369","12310369","0","true","false",
"C","A","20120101","2012","52","2012","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20496","true","-1","N/A",,"false","20496","true",,"false","46435",,"46435","6","true","false",
"C","A","20120101","2012","52","2012","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H2","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50811","false","-1","N/A",,"false","50811","false",,"false","71458",,"71458","0","true","false",
"C","A","20120101","2012","52","2012","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32839714","false","-1","N/A",,"false","32839714","false",,"false","75448600",,"75448600","0","true","false",
"C","A","20120101","2012","52","2012","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1357130","false","-1","N/A",,"false","1357130","false",,"false",,"2414100","2414100","0","true","false",
"C","A","20120101","2012","52","2012","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H4","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","494491","false","-1","N/A",,"false","494491","false",,"false",,"746034","746034","0","true","false",
