Model;Scenario;Region;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2060;2070;2080;2090;2100
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger;billion pkm/yr;4181;5656;8310;10124;12042;14124;15347;17570;19387;21164;23773;25307;25973;25807;25211
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger;billion pkm/yr;189;276;403;492;651;878;1080;1433;1835;2338;3634;5317;7340;9625;12080
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger;billion pkm/yr;1336;2118;2774;2829;3941;5042;5824;7265;8748;10512;14897;20197;25430;29818;33161
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger;billion pkm/yr;511;655;967;1078;1338;1650;1870;2253;2647;3091;4024;4932;5780;6519;7140
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger;billion pkm/yr;2101;1961;1955;1823;2042;2146;2170;2243;2274;2313;2381;2405;2405;2418;2426
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger;billion pkm/yr;785;853;1019;1095;1229;1339;1390;1475;1525;1566;1578;1535;1481;1421;1355
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger;billion pkm/yr;2153;2736;3208;2974;3985;4635;5166;5911;6571;7224;8421;9486;10458;11390;12326
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger;billion pkm/yr;934;1083;1121;867;1295;1468;1596;1789;1957;2131;2466;2770;3056;3322;3570
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger;billion pkm/yr;638;896;1111;1088;1397;1683;1927;2326;2746;3232;4340;5579;6936;8363;9817
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger;billion pkm/yr;636;716;842;1010;1069;1186;1256;1349;1428;1512;1660;1774;1856;1897;1900
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger;billion pkm/yr;293;331;383;387;504;606;682;810;939;1088;1431;1807;2179;2525;2841
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger;billion pkm/yr;142;210;324;304;456;607;747;982;1246;1574;2409;3479;4769;6230;7833
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger;billion pkm/yr;1073;1324;1587;1308;1837;2094;2281;2577;2845;3134;3729;4321;4903;5449;5967
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger;billion pkm/yr;442;597;708;824;1030;1369;1637;2122;2673;3334;5019;7270;10210;13465;16713
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger;billion pkm/yr;2036;2437;2644;2950;3021;3160;3202;3341;3462;3598;3767;3831;3863;3877;3874
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger;billion pkm/yr;380;432;515;463;602;672;722;796;867;949;1126;1295;1441;1565;1669
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger;billion pkm/yr;1314;1511;1910;1857;2645;3206;3629;4358;5081;5875;7407;8691;9692;10422;10982
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger;billion pkm/yr;317;394;433;670;673;794;887;1022;1146;1277;1539;1809;2081;2349;2613
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger;billion pkm/yr;338;403;746;870;1096;1288;1428;1653;1854;2046;2330;2486;2549;2546;2510
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger;billion pkm/yr;316;368;328;338;327;365;385;422;452;481;537;598;663;730;794
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger;billion pkm/yr;9330;9391;10730;11289;12865;13798;14341;15064;15529;15940;16537;17000;17271;17260;17060
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger;billion pkm/yr;503;647;902;1112;1499;1980;2430;3166;3991;5015;7652;11124;15399;20366;25866
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger;billion pkm/yr;7110;7071;7525;7056;8741;9398;9757;10384;10886;11424;12302;12966;13572;14071;14455
IMAGE;SSP2;World;Energy Service|Transportation|Passenger;billion pkm/yr;40121;45813;54882;57849;69762;79452;85989;97022;107207;118384;141312;164921;188692;211156;232141
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;51;77;99;55;135;157;176;215;272;358;583;790;986;1171;1330
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;73;70;93;64;149;169;186;224;272;329;448;558;650;713;740
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;31;37;43;29;113;146;173;225;275;321;391;433;458;473;482
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;227;344;539;667;1685;2434;3096;4333;5455;6452;7799;8416;8452;7951;7166
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;22;29;38;28;72;97;117;152;189;234;353;536;806;1147;1494
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;55;91;123;83;298;451;594;903;1291;1806;3343;5479;7373;8476;8688
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;27;43;55;38;123;174;222;319;439;586;923;1232;1479;1639;1705
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;129;111;141;77;191;207;214;235;255;280;336;390;444;499;550
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;51;64;90;73;158;187;208;244;274;299;323;326;324;315;303
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;177;221;310;181;429;515;592;725;868;1025;1369;1744;2155;2594;3017
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;40;40;55;34;82;96;107;128;156;194;297;401;498;586;663
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;41;50;47;30;80;107;134;192;275;397;767;1221;1727;2244;2711
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;66;96;121;122;192;217;235;265;301;346;441;527;595;635;649
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;38;44;52;33;81;103;124;161;204;257;396;550;673;752;784
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;11;15;16;6.84;24;34;44;61;79;101;162;264;430;666;953
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;55;72;96;49;119;135;150;179;219;277;452;663;870;1059;1223
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;30;32;35;27;73;104;133;188;257;349;638;1172;2047;2935;3557
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;164;194;187;202;333;381;417;491;571;653;764;814;838;840;824
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;27;31;36;22;51;58;65;76;90;111;177;259;331;388;425
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;163;214;303;137;558;747;919;1257;1635;2058;2849;3324;3480;3369;3090
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;18;25;21;8.97;40;54;67;92;121;155;233;321;403;468;517
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;28;25;80;51;202;283;358;486;605;711;856;912;893;816;712
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;6.68;5.07;5.30;5.67;11;13;13;15;18;22;35;54;76;97;117
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;1052;956;1136;884;1593;1786;1953;2262;2595;2966;3729;4423;4985;5376;5625
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;25;35;35;28;70;94;116;150;186;233;372;619;999;1550;2311
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;680;734;859;506;1324;1477;1573;1755;1941;2141;2506;2842;3196;3518;3775
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Aviation;billion pkm/yr;3287;3656;4614;3443;8186;10226;11986;15331;18842;22661;30541;38272;45167;50280;53409
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;17;22;28;30;31;33;34;35;34;32;27;25;24;24;24
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;2.64;3.01;3.54;3.90;3.72;3.34;2.76;1.65;0.95;0.57;0.34;0.38;0.48;0.62;0.82
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;13;15;16;21;20;20;18;16;14;12;8.87;8.99;10;11;12
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;52;71;104;127;117;122;116;112;112;110;101;99;104;113;123
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;9.22;13;20;24;29;40;49;61;73;84;107;127;141;148;147
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;37;58;76;77;95;117;130;148;161;176;205;232;252;262;265
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;9.97;13;19;21;25;30;33;37;40;42;45;49;52;54;54
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;26;25;24;23;23;22;21;19;18;16;13;11;10;9.45;9.04
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;9.82;11;13;14;13;13;12;10;9.26;8.16;6.36;5.76;5.78;5.95;6.08
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;33;42;50;46;56;63;67;69;68;68;67;67;66;64;62
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;13;15;16;12;16;18;19;20;20;20;20;21;23;24;25
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;9.89;14;17;17;20;24;27;30;32;35;39;44;48;51;54
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;1.98;2.23;2.63;3.15;3.13;3.11;2.93;2.33;1.86;1.46;0.95;0.90;1.04;1.28;1.61
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;4.15;4.68;5.43;5.48;7.05;8.54;9.66;11;12;13;15;16;17;18;19
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;6.93;10;16;15;21;28;34;41;48;55;67;77;85;89;89
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;15;19;22;19;26;29;31;33;33;34;35;36;38;39;39
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;12;16;19;23;26;35;42;52;60;69;86;104;123;140;154
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;28;33;36;40;37;38;37;36;34;32;27;25;24;24;23
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;19;21;25;23;27;30;31;31;30;28;25;21;18;15;12
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;26;30;37;36;47;55;59;63;66;68;71;74;76;77;77
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;4.35;5.40;5.93;9.19;8.89;10;11;12;13;13;15;16;18;19;21
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;5.24;6.25;12;13;14;15;15;14;13;12;9.54;9.45;10;11;12
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;3.95;4.60;4.10;4.22;3.89;4.25;4.37;4.51;4.57;4.65;4.92;5.30;5.71;6.04;6.27
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;29;29;33;35;35;34;30;22;15;11;8.64;9.26;11;12;14
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;25;32;44;54;67;89;108;134;157;180;225;266;296;313;315
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;89;88;94;88;103;106;106;100;93;84;67;56;51;47;45
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Cycling;billion pkm/yr;502;604;744;784;875;991;1052;1115;1162;1209;1295;1408;1510;1578;1606
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;36;48;59;33;81;94;106;129;163;215;351;475;593;703;799
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;61;52;79;54;126;143;158;190;231;279;380;473;552;605;628
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;1.31;2.54;2.12;1.43;5.51;7.09;8.42;11;13;16;19;21;22;23;23
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;88;162;278;344;870;1257;1598;2237;2816;3331;4026;4344;4363;4104;3699
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;2.20;3.73;3.18;2.38;6.11;8.16;9.92;13;16;20;30;45;68;97;126
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;16;27;37;25;89;135;178;271;387;542;1003;1644;2212;2543;2607
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;20;33;41;28;92;131;166;239;329;440;692;924;1109;1229;1278
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;44;40;48;26;65;71;73;80;87;96;114;133;151;170;188
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;17;5.01;20;16;35;41;45;53;60;65;70;71;71;69;66
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;17;17;23;13;32;38;44;54;65;76;102;130;160;193;225
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;0.26;0.31;0.24;0.15;0.36;0.41;0.46;0.55;0.67;0.84;1.28;1.73;2.15;2.53;2.86
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;8.57;11;13;8.52;23;30;38;55;78;113;218;348;492;639;772
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;21;36;47;47;74;84;91;102;116;133;170;203;229;245;250
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;2.50;3.13;3.32;2.08;5.16;6.60;7.89;10;13;16;25;35;43;48;50
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;4.22;5.36;4.77;2.10;7.31;10;13;19;24;31;49;81;132;204;292
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;11;13;21;11;25;29;32;38;47;59;97;142;186;226;261
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;5.51;5.86;3.85;3.03;8.05;12;15;21;28;39;71;130;227;325;394
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;79;86;92;100;164;187;205;242;281;322;376;401;413;414;406
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;15;17;20;12;28;32;36;42;50;61;98;143;183;214;235
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;11;21;37;17;67;90;111;152;197;249;344;401;420;407;373
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;5.25;6.20;3.31;1.42;6.36;8.47;11;15;19;25;37;51;64;74;82
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;13;6.22;20;13;52;72;91;124;154;181;218;233;228;208;181
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;0.47;0.04;0.40;0.43;0.86;0.98;1.01;1.15;1.37;1.69;2.64;4.13;5.76;7.37;8.89
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;766;662;786;612;1103;1236;1351;1565;1796;2052;2580;3060;3450;3721;3892
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;2.81;4.73;2.30;1.88;4.61;6.17;7.66;9.86;12;15;25;41;66;102;152
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;93;98;98;58;152;169;180;201;222;245;287;326;366;403;432
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Domestic Aviation;billion pkm/yr;1341;1366;1743;1433;3122;3900;4578;5873;7208;8623;11387;13861;15807;16977;17425
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;27;41;43;105;49;54;58;69;87;116;191;256;323;413;548
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;38;36;37;132;53;64;76;95;113;130;156;181;209;242;272
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;135;121;114;124;152;178;201;229;247;261;277;278;278;284;297
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;359;473;587;1073;1145;1487;1754;2209;2575;2892;3308;3536;3657;3671;3612
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;0.06;0.09;0.21;9.27;0.28;0.40;0.55;1.06;2.22;4.71;18;51;128;299;679
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;249;320;378;258;550;747;912;1195;1466;1756;2360;2918;3398;3800;4149
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;0.00;0.00;7.52;16;12;15;18;23;34;51;109;185;281;413;601
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;182;167;160;173;158;167;173;182;188;194;210;224;241;266;297
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;25;21;19;29;27;32;36;42;48;54;63;74;88;107;131
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;0.00;0.00;0.00;4.94;4.28;6.14;7.69;11;17;27;59;109;194;358;706
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;26;26;28;42;28;31;35;44;57;78;136;189;238;295;368
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;8.25;19;34;40;35;38;40;46;59;77;128;195;294;455;747
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;34;35;47;125;56;61;66;71;79;90;112;134;159;189;225
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;1.13;3.09;4.18;3.68;4.39;5.20;5.86;7.35;9.47;12;21;36;62;110;194
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;0.66;0.61;0.93;7.91;1.12;1.64;2.26;3.86;7.02;14;44;98;186;332;588
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;14;17;12;14;15;18;22;29;37;50;88;138;211;319;489
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;29;28;38;48;55;75;92;130;191;289;577;879;1204;1567;1962
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;539;571;609;861;604;605;602;595;602;643;731;718;662;609;572
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;4.02;3.99;4.87;25;5.07;5.51;5.99;6.94;8.65;12;22;36;55;83;128
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;16;31;51;93;58;62;63;69;84;115;217;338;480;667;925
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;33;28;38;43;59;79;100;129;151;169;203;232;259;287;322
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;18;14;17;20;34;48;61;80;94;102;111;121;139;169;215
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;102;106;99;78;90;105;116;130;140;147;150;144;135;128;122
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;287;213;271;758;420;469;498;549;615;707;932;1164;1408;1684;2015
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;0.16;0.25;0.62;24;0.75;1.01;1.34;2.42;4.91;10;42;122;299;676;1492
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;629;581;533;522;586;648;704;769;816;867;955;1025;1135;1309;1567
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Railways;billion pkm/yr;2757;2858;3133;4627;4202;5005;5652;6721;7731;8868;11218;13383;15725;18730;23224
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Road;billion pkm/yr;1038;1373;1749;1886;1972;2175;2310;2523;2701;2884;3183;3402;3537;3603;3621
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Road;billion pkm/yr;725;849;994;1040;1239;1316;1351;1384;1388;1385;1349;1296;1227;1136;1033
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Road;billion pkm/yr;840;1008;1106;1422;1449;1543;1560;1621;1653;1683;1705;1689;1656;1621;1586
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Road;billion pkm/yr;3421;4603;6837;7962;8869;9867;10212;10779;11119;11597;12484;13185;13678;13964;14160
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Road;billion pkm/yr;137;202;299;374;474;633;773;1022;1305;1672;2651;3938;5455;7087;8683
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Road;billion pkm/yr;910;1514;2020;2231;2771;3434;3854;4608;5320;6169;8243;10766;13622;16506;19248
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Road;billion pkm/yr;451;569;841;955;1125;1369;1535;1806;2059;2329;2857;3370;3861;4294;4644
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Road;billion pkm/yr;1702;1600;1573;1496;1625;1709;1728;1783;1794;1807;1812;1773;1705;1639;1565
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Road;billion pkm/yr;676;732;867;947;1006;1086;1118;1168;1185;1200;1183;1126;1060;988;910
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Road;billion pkm/yr;1864;2373;2733;2634;3369;3924;4374;5004;5531;6028;6860;7504;7985;8319;8482
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Road;billion pkm/yr;825;966;984;751;1133;1288;1402;1569;1697;1814;1991;2132;2262;2374;2463
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Road;billion pkm/yr;556;780;973;962;1216;1463;1672;2004;2326;2669;3349;4058;4808;5554;6243
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Road;billion pkm/yr;529;578;665;752;812;899;948;1008;1046;1075;1106;1112;1101;1071;1024
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Road;billion pkm/yr;239;268;309;332;396;471;523;607;685;772;961;1164;1386;1607;1807
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Road;billion pkm/yr;107;160;254;240;360;474;579;757;956;1208;1855;2671;3616;4617;5601
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Road;billion pkm/yr;954;1173;1404;1183;1624;1855;2022;2283;2502;2721;3102;3428;3725;3968;4146
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Road;billion pkm/yr;342;483;571;674;810;1057;1245;1575;1922;2321;3288;4574;6219;8169;10351
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Road;billion pkm/yr;1240;1561;1726;1752;1971;2061;2079;2159;2202;2223;2210;2240;2303;2367;2415
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Road;billion pkm/yr;288;326;391;340;458;514;555;618;676;738;851;937;1005;1054;1083
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Road;billion pkm/yr;1049;1167;1432;1506;1878;2226;2466;2844;3165;3497;4130;4812;5507;6148;6709
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Road;billion pkm/yr;252;322;354;588;540;624;678;758;830;906;1050;1193;1350;1514;1686
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Road;billion pkm/yr;274;344;611;755;815;912;968;1052;1126;1209;1347;1437;1500;1541;1559
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Road;billion pkm/yr;194;242;210;240;213;236;243;265;282;299;338;382;431;481;529
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Road;billion pkm/yr;7893;8125;9211;9530;10749;11452;11820;12214;12297;12254;11867;11404;10868;10186;9406
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Road;billion pkm/yr;396;507;720;879;1207;1588;1947;2536;3183;3994;6126;8923;12297;15992;19579
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Road;billion pkm/yr;5505;5461;5819;5734;6508;6959;7188;7613;7919;8241;8724;9009;9167;9179;9051
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Road;billion pkm/yr;32405;37286;44654;47165;54591;61134;65150;71559;76869;82695;94622;107524;121329;134978;147584
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;364;445;528;537;631;712;777;870;961;1065;1232;1304;1316;1297;1263
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;95;105;104;95;133;144;150;148;141;134;126;133;146;159;172
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;237;274;273;309;395;444;473;510;529;540;544;542;544;547;549
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;1935;2551;3674;4086;5289;6156;6637;7232;7527;7759;7827;7549;7097;6543;5965
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;105;153;223;273;361;487;599;788;988;1238;1866;2625;3421;4101;4500
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;456;746;962;1029;1457;1920;2273;2877;3448;4089;5541;7037;8244;8950;9156
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;179;221;311;328;467;604;712;882;1043;1216;1538;1771;1922;1993;1995
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;741;676;611;529;639;681;703;722;719;715;697;657;609;566;524
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;324;341;371;368;443;488;514;535;536;530;494;447;404;364;325
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;688;910;1046;1029;1279;1503;1700;1974;2208;2424;2763;2986;3127;3202;3193
