t,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1984,11.229324,63.31666,21.854524,8.3042075,19.57934207,22.64857,11.83687,4.058709,1.8634215,7.802042699999999,203.33038,82.9250366,17.550463,26.015,14.2401,211.5,30.044559999999997,29.3198689,31.291818,123.136028,15.513012999999999,9.1125648,88.585174,5.5852756,4.4318208,1.61738723
1985,10.9459755,58.685480000000005,24.030023999999997,8.2962183,20.765029300000002,23.150094,14.19552,5.940426,1.5637895667000001,6.7160727,190.11298000000002,76.62214865,19.314080999999998,25.795,15.051,212.779,37.599996,31.7261301,31.220611,145.62188500000002,15.625454000000001,10.6660056,80.069914,6.7702818,4.780587799999999,1.70337622
1986,11.366734300000001,57.87143,22.868031,9.3775728,25.31300408,25.901048999999997,14.427048,6.4132485,1.9305112,6.246,187.86115,80.4910055,21.089966,27.166,16.889,219.266,38.78287400000001,34.804393999999995,35.519541000000004,165.967175,17.317001,12.773598,75.066026,7.14464308,6.2033976,1.9726794399999998
1987,13.1825141,52.94387,27.059511999999998,9.7371093,25.50844633,28.107954,21.042084000000003,5.303348,1.9347632099999998,5.999,189.997037,80.8178756,20.597664,27.606,17.332,222.991,43.080647,37.104645239999996,39.406683,186.120228,19.8207665,13.953479999999999,73.083692,6.912603202000001,7.2930932,2.069924847
1988,12.670965299999999,57.456089999999996,27.256285000000002,9.072495100000001,25.332037936,27.918852,25.354174,7.4275256999999995,1.5347483,6.760001,198.48316,83.50737,21.137220000000003,28.16,17.628,225.236,46.413897999999996,41.13151551,44.606462,209.58617199999998,23.54934637,15.906331,78.727418,6.8699627,6.397119999999999,2.2074563
1989,13.617218,58.87395000000001,27.782561,10.119002,25.921687734,25.284525,26.9980892,7.536749,1.6110261000000001,7.261,204.4812,83.055801,24.3712547,27.958,18.42,227.651,52.404914,44.28327352,50.120333,209.493288,27.4612787,18.476316,82.168989,7.4003724,6.776921,2.263
1990,13.453282999999999,60.563700000000004,26.345651,9.712618599999999,25.842203932,26.634507,29.513513,6.1114785000000005,2.0448716,6.563,201.727025,76.335881,25.705778,27.275,18.225,222.811,56.765719,46.3214941,48.059384,208.686138,30.592713000000003,16.153913,87.73489599999999,7.39414588,6.609032000000001,2.5295330399999996
1991,11.550661999999999,60.807798999999996,26.121406699999998,9.675328499999999,27.52189453,27.377477,31.742882299999998,5.592184,2.2060066,6.147,195.3352917,56.132481999999996,28.553264,25.956,17.003,79.893,48.211711,52.178444,50.120488,243.970265,30.913191000000005,14.3944343,94.31902699999999,6.703672500000001,6.943868,2.7102003999999997
1992,10.905064,64.744856,28.0801813,8.7804705,23.694347,31.180871,32.108835,6.754280700000001,1.6377471000000003,5.7223432999999995,185.0371591,45.776205000000004,31.898045999999997,23.089,14.963,63.32,53.547507,54.5457583,57.624076,307.864774,34.785024,16.330187,95.827057,7.0905682,7.440396000000001,2.32969803
1993,12.221694,68.074928,29.4121579,9.2374686,24.851132782,42.033583,29.5671915,7.2629062,1.5856274999999997,6.04102021,171.34524910000002,44.592822,33.170471,17.03,11.312,51.022,53.652574,58.796574,67.327899,367.509626,46.774365,20.948329,98.42786000000001,7.7819646,6.848341,2.4445552
1994,13.930541,68.474898,32.350284,9.9105512,25.1288751,32.926631,29.348946,6.1779267,2.9429591999999998,7.4149785999999995,182.917045,50.593543,33.196557,12.918041259999999,8.107,37.898,56.027547,64.936904,70.866902,420.667214,54.341287,24.2881389,103.58661,7.9074243,6.637886999999999,2.10118731
1995,14.207252,65.32484000000001,28.094923,10.2221486,28.0083884,36.556688,31.405065,4.8302369999999994,2.2661813,7.3383665,179.8647235,50.737198,36.586061,8.874462829999999,6.163685,36.949,58.266974000000005,68.5123392,74.338203,475.115306,60.03115400000001,21.633468999999998,101.65339,7.79766657,5.553336999999999,3.1264867
1996,15.26539,69.02787,30.424977,8.8205686,34.4021514,35.366409000000004,35.392692,6.814236999999999,2.3331748,7.5556799,176.36886,51.393698,37.997882000000004,6.668554299999999,5.2607710999999995,28.5986345,47.948474,80.9687782,73.080395,510.46535199999994,49.467110000000005,34.988979,104.72243,7.63198763,6.747769999999999,2.4102622
1997,15.726553,67.73353,31.563223,8.808427600000002,37.8645267,37.100775999999996,37.667315,10.775399,2.4395801,7.45484478,180.30506699999998,52.086281,39.493152,7.495541899999999,4.3013588,27.5652629,48.016470999999996,81.505395,75.170436,513.441963,63.99587699999999,40.2525011,101.69856,7.58836599,6.432678999999999,1.153043
1998,16.630752,61.76776,30.349133,10.4891302,39.6910684,40.134488,35.887794,6.711519,2.3355922000000002,9.46760182,199.070537,50.373228,41.503058,8.5434289,1.283521,27.2832423,43.150222,85.8503221,66.235241,532.17168,56.947308,45.809222,87.109966,7.70233252,3.4840229999999996,2.39858
1999,16.781439,62.3108,31.919262999999997,12.697530700000002,40.294038226,41.704467,37.180621,6.845176,2.1901559,9.3200995,195.91526159999998,50.29619,38.009498,8.7621322,3.301324,30.394463,46.251913,91.838585,68.048834,589.921428,79.05927,47.983115,85.64938699999999,7.5320325299999995,4.393884,3.50145407
2000,16.082332,65.21552,33.714503,10.85392236,39.24784608,40.671718,44.634867899999996,7.084098,2.156575,9.5210955,199.960608,49.330242,41.304058999999995,8.1716988,4.269886799999999,34.446002,54.284971000000006,97.744157,71.037971,603.1084519999999,74.56745000000001,57.831836,86.35772200000001,8.2742577,7.754396000000001,2.3834372
2001,16.556466,68.73034000000001,31.748176,11.3067861,39.42136604,41.86416800000001,46.981858,7.748743,1.7190529999999997,9.5059692,194.482513,45.644532000000005,42.059554,7.850377529999999,4.7925678,38.065078,57.655511,102.426634,60.362779999999994,680.2316979,62.723043,59.879507000000004,81.95700199999999,8.59096278,6.915757,2.1174236
2002,13.203703305,71.31217,32.248999,12.4395835,37.90884409,34.546496000000005,46.927398,8.240862,1.1683949999999999,10.01589,185.947493,43.957243999999996,41.578426,10.3995869,4.9275245000000005,40.351536,57.869749,103.24302,62.665274000000004,723.7864461,85.39120500000001,66.105419,77.912827,8.0732764,7.3153109999999995,1.2252699999999999
2003,18.223781,74.64085,32.8328044,13.2307218,37.9804937,36.778859,54.996503,8.480633000000001,1.9978820000000002,10.5067679,199.701181,45.949845,43.681753,12.869473,5.9171302,43.93944,56.6847462,105.522719,65.7368994,879.9577154,89.419879,67.141,76.20187,8.829326700000001,10.512246000000001,2.6736444
2004,19.215296000000002,76.63566,36.363502,13.908482900000001,34.782675999999995,40.729941,61.636762999999995,10.527196,2.167627,12.1483867,204.991713,48.4033217,46.584036,14.971267,6.0294414000000005,49.249207999999996,61.232863,129.566093,60.4356255,991.2872036,100.471437,71.88277500000001,75.28042500000001,8.748063,13.119524,2.6232093
2005,18.288869000000002,73.4417,39.891988,14.65589185,37.439252200000006,45.838068,65.58912000000001,9.2124,2.6280669999999997,14.3970599,206.983198,50.90795,51.088358,17.36756,5.55425,52.741202,62.73684399999999,135.269383,59.215963,1103.94505,112.40823,69.37879099999999,77.273719,7.734405000000001,11.248052000000001,2.429539
2006,17.661976,70.86521,42.184962,15.0311856,37.5947388,47.552367000000004,66.513708,9.277697,4.272048,12.5027049,214.915489,56.233478999999996,51.855994,19.574977999999998,7.8369918,58.874174000000004,69.475242,158.98472,62.173051,1259.25383,110.80428,72.19037900000001,77.40237900000001,8.979483,10.910409000000001,3.9171219999999995
2007,18.324414,79.18459000000001,42.487103000000005,14.879885999999999,47.45346,49.7799891,67.085853,12.255403,3.5180700000000003,14.420000700000001,226.264698,60.4343104,54.30938999999999,20.591490999999998,8.3824009,61.668688,83.622862,172.619821,65.957553,1368.8630099,117.59679,81.476988,74.71492500000001,9.375307,23.434599999999996,1.3303219999999998
2008,16.299811,78.777119,41.744584,15.544941,46.8931682,51.5181251,80.39548599999999,19.550814000000003,4.9043660000000004,13.0953803,202.512904,62.6423669,62.72855,21.6216702,9.275397199999999,48.902801,83.351861,181.400587,61.85538,1407.57,118.90812,84.036253,71.086642,8.575772,34.176561,3.9556359999999997
2009,13.103364,59.955169000000005,35.966395000000006,13.728855000000001,51.4301389,49.346272199999994,85.524894,22.683475,5.691132,11.9031651,175.13503500000002,49.249581400000004,70.29121,13.702641,8.561475,46.583498399999996,102.43176000000001,180.5116471,59.722126,1646.135,121.718965,90.199482,63.000254999999996,9.032236,39.313153,5.045614
