Year,Region,Building_type,steel,concrete,wood,copper,aluminium,glass,brick,steel,concrete,wood,copper,aluminium,glass,brick
2020,8,2,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004
2020,8,3,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515
2020,8,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,9,1,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004
2020,9,2,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004
2020,9,3,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515
2020,9,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,10,1,7.303743645930367,572.3529067125,50.20171652808015,0.185572532,0.49,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.185572532,0.49,3.2064618925799375,271.71220930000004
2020,10,2,7.303743645930367,572.3529067125,50.20171652808015,0.185572532,0.49,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.185572532,0.49,3.2064618925799375,271.71220930000004
2020,10,3,10.94861184791333,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515,10.94861184791333,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515
2020,10,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,11,1,7.479256924301206,549.7146393794799,49.2396869161201,0.183230124625,0.49018558665625,2.9827811040912033,239.11787449770833,7.479256924301206,549.7146393794799,49.2396869161201,0.183230124625,0.49018558665625,2.9827811040912033,239.11787449770833
2020,11,2,7.479256924301206,549.7146393794799,49.2396869161201,0.183230124625,0.49018558665625,2.9827811040912033,239.11787449770833,7.479256924301206,549.7146393794799,49.2396869161201,0.183230124625,0.49018558665625,2.9827811040912033,239.11787449770833
2020,11,3,12.29111184791333,741.559906647906,20.1335136221875,0.182895495,0.49076472449999997,2.8375,146.442708335,12.29111184791333,741.559906647906,20.1335136221875,0.182895495,0.49076472449999997,2.8375,146.442708335
2020,11,4,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667
2020,12,1,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004
2020,12,2,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004
2020,12,3,10.936111847913331,821.15764575,20.5,0.182895495,0.49,2.2342864477499997,159.7957515,10.936111847913331,821.15764575,20.5,0.182895495,0.49,2.2342864477499997,159.7957515
2020,12,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,13,1,7.189193201680774,540.7730832106897,50.45813629749192,0.182895495,0.49,3.2413378947049374,240.37500000083335,7.189193201680774,540.7730832106897,50.45813629749192,0.182895495,0.49,3.2413378947049374,240.37500000083335
2020,13,2,7.189193201680774,540.7730832106897,50.45813629749192,0.182895495,0.49,3.2413378947049374,240.37500000083335,7.189193201680774,540.7730832106897,50.45813629749192,0.182895495,0.49,3.2413378947049374,240.37500000083335
2020,13,3,12.561111847913331,748.1036515000001,20.5,0.182895495,0.49,2.825,145.020833335,12.561111847913331,748.1036515000001,20.5,0.182895495,0.49,2.825,145.020833335
2020,13,4,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667
2020,14,1,6.917859259668571,632.001803200589,45.147810565766804,0.182895495,0.49,2.584818645789969,236.90146554,6.917859259668571,632.001803200589,45.147810565766804,0.182895495,0.49,2.584818645789969,236.90146554
2020,14,2,6.917859259668571,632.001803200589,45.147810565766804,0.182895495,0.49,2.584818645789969,236.90146554,6.917859259668571,632.001803200589,45.147810565766804,0.182895495,0.49,2.584818645789969,236.90146554
2020,14,3,8.990498137928299,900.6118915750001,20.25,0.182895495,0.49,2.117143223875,154.1145177,8.990498137928299,900.6118915750001,20.25,0.182895495,0.49,2.117143223875,154.1145177
2020,14,4,5.666985175856597,700.3396165,22.0,0.182895495,0.49,2.0,112.0,5.666985175856597,700.3396165,22.0,0.182895495,0.49,2.0,112.0
2020,15,1,7.195580860508958,553.1570123684339,50.71981329826275,0.182895495,0.49,3.2238998936424377,256.0436046504167,7.195580860508958,553.1570123684339,50.71981329826275,0.182895495,0.49,3.2238998936424377,256.0436046504167
2020,15,2,7.195580860508958,553.1570123684339,50.71981329826275,0.182895495,0.49,3.2238998936424377,256.0436046504167,7.195580860508958,553.1570123684339,50.71981329826275,0.182895495,0.49,3.2238998936424377,256.0436046504167
2020,15,3,11.74861184791333,784.630648625,20.5,0.182895495,0.49,2.529643223875,152.40829241749998,11.74861184791333,784.630648625,20.5,0.182895495,0.49,2.529643223875,152.40829241749998
2020,15,4,3.82222369582666,606.0755909,22.0,0.182895495,0.49,2.325,69.83333333499999,3.82222369582666,606.0755909,22.0,0.182895495,0.49,2.325,69.83333333499999
2020,16,1,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004
2020,16,2,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004,7.201968519337142,565.540941526178,50.9814902990336,0.182895495,0.49,3.2064618925799375,271.71220930000004
2020,16,3,10.936111847913331,821.15764575,20.5,0.182895495,0.49,2.2342864477499997,159.7957515,10.936111847913331,821.15764575,20.5,0.182895495,0.49,2.2342864477499997,159.7957515
2020,16,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,17,1,7.353743645930368,573.0168587750001,50.20171652808015,0.182895495,0.49114708674999996,3.2064618925799375,271.71220930000004,7.353743645930368,573.0168587750001,50.20171652808015,0.182895495,0.49114708674999996,3.2064618925799375,271.71220930000004
2020,17,2,7.353743645930368,573.0168587750001,50.20171652808015,0.182895495,0.49114708674999996,3.2064618925799375,271.71220930000004,7.353743645930368,573.0168587750001,50.20171652808015,0.182895495,0.49114708674999996,3.2064618925799375,271.71220930000004
2020,17,3,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515
2020,17,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2020,18,1,6.425833333333334,689.4126648749999,37.81586353625,0.182895495,0.49000000000000005,1.8965043785000002,216.8868018633333,6.425833333333334,689.4126648749999,37.81586353625,0.182895495,0.49000000000000005,1.8965043785000002,216.8868018633333
2020,18,2,6.425833333333334,689.4126648749999,37.81586353625,0.182895495,0.49000000000000005,1.8965043785000002,216.8868018633333,6.425833333333334,689.4126648749999,37.81586353625,0.182895495,0.49000000000000005,1.8965043785000002,216.8868018633333
2020,18,3,5.809948655886534,899.0158701666666,21.8,0.182895495,0.49000000000000005,2.0,158.69716766666667,5.809948655886534,899.0158701666666,21.8,0.182895495,0.49000000000000005,2.0,158.69716766666667
2020,18,4,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0
2020,19,1,7.189193201680774,548.6133147217191,49.861874441155436,0.182895495,0.49,3.49139499356827,243.08207472333336,7.189193201680774,548.6133147217191,49.861874441155436,0.182895495,0.49,3.49139499356827,243.08207472333336
2020,19,2,7.189193201680774,548.6133147217191,49.861874441155436,0.182895495,0.49,3.49139499356827,243.08207472333336,7.189193201680774,548.6133147217191,49.861874441155436,0.182895495,0.49,3.49139499356827,243.08207472333336
2020,19,3,12.70111184791333,772.4919268,20.7,0.182895495,0.49,3.1074074075,158.270833335,12.70111184791333,772.4919268,20.7,0.182895495,0.49,3.1074074075,158.270833335
2020,19,4,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667
2020,20,1,3.342625,811.8661337875,34.25,0.182895495,0.4907647245,1.998951049,267.51874054,3.342625,811.8661337875,34.25,0.182895495,0.4907647245,1.998951049,267.51874054
2020,20,2,3.342625,811.8661337875,34.25,0.182895495,0.4907647245,1.998951049,267.51874054,3.342625,811.8661337875,34.25,0.182895495,0.4907647245,1.998951049,267.51874054
2020,20,3,5.809948655886535,879.2992035,21.9,0.182895495,0.491529449,2.0,149.091503,5.809948655886535,879.2992035,21.9,0.182895495,0.491529449,2.0,149.091503
2020,20,4,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0
2020,21,1,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853
2020,21,2,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853
2020,21,3,5.932011991914901,926.86507795,21.8,0.182895495,0.4907647245,2.0,156.2957515,5.932011991914901,926.86507795,21.8,0.182895495,0.4907647245,2.0,156.2957515
2020,21,4,7.267619983829802,734.8551559,22.0,0.182895495,0.49,2.0,107.0,7.267619983829802,734.8551559,22.0,0.182895495,0.49,2.0,107.0
2020,22,1,6.7725,619.475164875,39.30586353625,0.182895495,0.49,1.8965043785,207.30346853,6.7725,619.475164875,39.30586353625,0.182895495,0.49,1.8965043785,207.30346853
2020,22,2,6.7725,619.475164875,39.30586353625,0.182895495,0.49,1.8965043785,207.30346853,6.7725,619.475164875,39.30586353625,0.182895495,0.49,1.8965043785,207.30346853
2020,22,3,5.809948655886535,906.9742034999999,21.8,0.182895495,0.49,2.0,156.2957515,5.809948655886535,906.9742034999999,21.8,0.182895495,0.49,2.0,156.2957515
2020,22,4,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0,7.02349331177307,746.198407,22.0,0.182895495,0.49,2.0,107.0
2020,23,1,7.939360937168274,543.2973694100076,49.87567869308015,0.182895495,0.506388889,3.3821102387049375,240.25786089083334,7.939360937168274,543.2973694100076,49.87567869308015,0.182895495,0.506388889,3.3821102387049375,240.25786089083334
2020,23,2,7.939360937168274,543.2973694100076,49.87567869308015,0.182895495,0.506388889,3.3821102387049375,240.25786089083334,7.939360937168274,543.2973694100076,49.87567869308015,0.182895495,0.506388889,3.3821102387049375,240.25786089083334
2020,23,3,12.80611184791333,731.321416,19.76426265,0.182895495,0.495,2.8,145.020833335,12.80611184791333,731.321416,19.76426265,0.182895495,0.495,2.8,145.020833335
2020,23,4,3.82222369582666,475.4919268,21.5285253,0.182895495,0.49,3.0,32.66666667,3.82222369582666,475.4919268,21.5285253,0.182895495,0.49,3.0,32.66666667
2020,24,1,7.189454550918274,540.6134467481897,47.70287393558014,0.185572532,0.49152944900000006,3.2314618925799374,240.25786089083334,7.189454550918274,540.6134467481897,47.70287393558014,0.185572532,0.49152944900000006,3.2314618925799374,240.25786089083334
2020,24,2,7.189454550918274,540.6134467481897,47.70287393558014,0.185572532,0.49152944900000006,3.2314618925799374,240.25786089083334,7.189454550918274,540.6134467481897,47.70287393558014,0.185572532,0.49152944900000006,3.2314618925799374,240.25786089083334
2020,24,3,12.683611847913332,746.879742975,20.716796875,0.182895495,0.491529449,2.825,145.020833335,12.683611847913332,746.879742975,20.716796875,0.182895495,0.491529449,2.825,145.020833335
2020,24,4,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667,3.82222369582666,534.9838536,22.0,0.182895495,0.49,2.65,32.66666667
2020,25,1,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853
2020,25,2,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853,6.455,719.8960601882885,37.869997184375,0.182895495,0.49,1.8965043785,216.67846853
2020,25,3,5.932011991914901,926.86507795,21.8,0.182895495,0.4907647245,2.0,156.2957515,5.932011991914901,926.86507795,21.8,0.182895495,0.4907647245,2.0,156.2957515
2020,25,4,7.267619983829802,734.8551559,22.0,0.182895495,0.49,2.0,107.0,7.267619983829802,734.8551559,22.0,0.182895495,0.49,2.0,107.0
2020,26,1,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004
2020,26,2,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004,7.303743645930367,572.3529067125,50.20171652808015,0.182895495,0.49076472449999997,3.2064618925799375,271.71220930000004
2020,26,3,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515,10.948611847913329,821.15764575,20.6,0.182895495,0.49,2.2342864477499997,159.7957515
2020,26,4,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0,3.82222369582666,677.1673282,22.0,0.182895495,0.49,2.0,107.0
2030,1,1,43.30310510661633,385.7329024690978,27.585275796319443,0.083901938,0.1307347504375,1.5854764930000003,184.64194303624998,43.30310510661633,385.7329024690978,27.585275796319443,0.083901938,0.1307347504375,1.5854764930000003,184.64194303624998
2030,1,2,43.30310510661633,385.7329024690978,27.585275796319443,0.083901938,0.1307347504375,1.5854764930000003,184.64194303624998,43.30310510661633,385.7329024690978,27.585275796319443,0.083901938,0.1307347504375,1.5854764930000003,184.64194303624998
2030,1,3,55.38341346,504.42,14.1625,0.083901938,0.131924991875,1.5,40.396875,55.38341346,504.42,14.1625,0.083901938,0.131924991875,1.5,40.396875
2030,1,4,70.5,236.34,19.5,0.083901938,0.129544509,1.0,15.3,70.5,236.34,19.5,0.083901938,0.129544509,1.0,15.3
2030,2,1,42.327827570591126,337.09472517848474,31.06101233030916,0.083901938,0.131924991875,2.7219001536274576,177.02207635374998,42.327827570591126,337.09472517848474,31.06101233030916,0.083901938,0.131924991875,2.7219001536274576,177.02207635374998
2030,2,2,42.327827570591126,337.09472517848474,31.06101233030916,0.083901938,0.131924991875,2.7219001536274576,177.02207635374998,42.327827570591126,337.09472517848474,31.06101233030916,0.083901938,0.131924991875,2.7219001536274576,177.02207635374998
2030,2,3,60.6505728325,435.160241706049,14.4125,0.083901938,0.129544509,1.5,43.3453125,60.6505728325,435.160241706049,14.4125,0.083901938,0.129544509,1.5,43.3453125
2030,2,4,70.5,161.942510912098,20.0,0.083901938,0.129544509,1.0,15.3,70.5,161.942510912098,20.0,0.083901938,0.129544509,1.0,15.3
2030,3,1,33.13771418446487,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,33.13771418446487,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,3,2,33.13771418446487,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,33.13771418446487,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,3,3,59.5,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25,59.5,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25
2030,3,4,70.0,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0,70.0,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0
2030,4,1,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,4,2,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,4,3,10.98611184791333,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25,10.98611184791333,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25
2030,4,4,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0
2030,5,1,7.508019376866818,374.17576868223273,29.925500329583333,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,374.17576868223273,29.925500329583333,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,5,2,7.508019376866818,374.17576868223273,29.925500329583333,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,374.17576868223273,29.925500329583333,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,5,3,10.98611184791333,469.6675000125,14.985696987499999,0.083901938,0.129544509,1.5932487725,49.25,10.98611184791333,469.6675000125,14.985696987499999,0.083901938,0.129544509,1.5932487725,49.25
2030,5,4,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0
2030,6,1,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,6,2,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625,7.508019376866818,372.6050490272995,29.920132361458332,0.083901938,0.129544509,1.702939452125,75.539110830625
2030,6,3,10.98611184791333,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25,10.98611184791333,491.0813888875,14.7231969875,0.083901938,0.129544509,1.74375,49.25
2030,6,4,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0,3.82222369582666,285.335000025,21.146393975,0.083901938,0.129544509,1.75,16.0
2030,7,1,7.3370769792637,368.38458826384226,29.54674411131944,0.083901938,0.13073475043750002,1.7044091781874997,64.41807995562499,7.3370769792637,368.38458826384226,29.54674411131944,0.083901938,0.13073475043750002,1.7044091781874997,64.41807995562499
2030,7,2,7.3370769792637,368.38458826384226,29.54674411131944,0.083901938,0.13073475043750002,1.7044091781874997,64.41807995562499,7.3370769792637,368.38458826384226,29.54674411131944,0.083901938,0.13073475043750002,1.7044091781874997,64.41807995562499
2030,7,3,10.948611847913329,505.0223196,14.8106969875,0.083901938,0.129544509,1.39375,43.4453125,10.948611847913329,505.0223196,14.8106969875,0.083901938,0.129544509,1.39375,43.4453125
2030,7,4,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0
2030,8,1,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499
2030,8,2,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499
2030,8,3,10.948611847913329,505.0223196,14.810696987499998,0.083901938,0.129544509,1.39375,43.4453125,10.948611847913329,505.0223196,14.810696987499998,0.083901938,0.129544509,1.39375,43.4453125
2030,8,4,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0
2030,9,1,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499
2030,9,2,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499,7.303743645930367,368.38458826384226,29.54674411131944,0.083901938,0.1307347504375,1.7044091781875,64.41807995562499
2030,9,3,10.948611847913329,505.0223196,14.810696987499998,0.083901938,0.129544509,1.39375,43.4453125,10.948611847913329,505.0223196,14.810696987499998,0.083901938,0.129544509,1.39375,43.4453125
2030,9,4,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0,3.82222369582666,301.6666667,21.146393975,0.083901938,0.129544509,1.0,16.0
2030,10,1,7.303743645930367,368.38458826384226,29.546744111319445,0.083903157125,0.129544509,1.7044091781875,64.418079955625,7.303743645930367,368.38458826384226,29.546744111319445,0.083903157125,0.129544509,1.7044091781875,64.418079955625
2030,10,2,7.303743645930367,368.38458826384226,29.546744111319445,0.083903157125,0.129544509,1.7044091781875,64.418079955625,7.303743645930367,368.38458826384226,29.546744111319445,0.083903157125,0.129544509,1.7044091781875,64.418079955625
