regions,flow,sector,category,materials,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Korea,inflow,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144487103424859,0.4947659712214902,0.44635604145730357,0.2927172281601039,0.30016043551920885,0.29609735845051305,0.19983461182714193,0.2754991649577838,0.274832973547524,0.15194730850190102,0.2824248712071104,0.08873568028332815,0.01603401601983614,0.03375559940274188,0.08215274027017955,0.11685879104387385,0.10298741390913692,0.15811273847320484,0.20083828107607551,0.3276390356218492,0.16194027138166028,0.1444794852175658,0.19615440558702726,0.21372084416895595,0.1000337802829966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,inflow,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480449145940189,0.0866548783079502,0.08029059669598358,0.054514439398007944,0.058419168658467836,0.060858711771816065,0.043867528971586654,0.06534868977656648,0.07125807463170852,0.04353491039651739,0.09030103207087073,0.031929419058448615,0.006537375014003635,0.015675475068721273,0.04360699145848313,0.07104828807777176,0.07177295077223898,0.12625937977246868,0.1835231562744885,0.29966794674970104,0.1479139825692275,0.13127720630866374,0.17636249535325732,0.18890375476874866,0.08626835281227728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,inflow,electricity,storage,Steel,0.6105617391146783,0.6057423113598286,0.5972407996149875,0.6344394604049852,0.7625026803676589,0.8995900681007968,1.0853734038892775,1.2025613566657518,1.0011359920148564,1.064916723924627,1.6608869343981696,2.3252987380673398,2.244787846237965,1.9856476511767358,1.9463926719453861,1.6416135409833,1.3264652275325772,2.169655532355818,2.545895427189462,1.6421427684870435,3.5333892738445862,1.4005903033352949,0.68659167190005,1.3703668144801455,2.7010883415478433,3.989322572524255,4.007281342257583,5.627778927272872,7.3065260910370835,10.911104699745227,5.671751118432494,4.847771194840295,6.25093390779433,6.401198478489745,3.4342049329309003,1.0718281070640638,0.9647287660675563,1.2214175975052206,1.363019209873935,1.5339139852824495,2.209140345962745,2.221241737632592,1.595826784642939,1.1930698592846174,0.8304603059139448,0.01480539741790405,0.007027218731020324,0.007027218731020324,0.008355747108360028,0.008355747108360028,0.008355747108360028,0.0013285283773397055,0.03287562113866212,0.04758665199618531,0.14815983122511783,0.22270371005006862,0.3172740867394427,0.3645048179912445,0.4052933200583057,0.350239479501119,0.2921563638579565,0.23688465273678272,0.21584446190798492,0.21500864585284074,0.233715094564577,0.27658011171893326,0.29777436775246857,0.3102721411530466,0.3294192786266461,0.3413888225948258,0.3297516786531417
Korea,outflow,electricity,storage,Aluminium,7.357699214327951e-05,7.78924026275179e-05,8.217939210296293e-05,8.641941487144559e-05,9.059662930614205e-05,9.469849712240076e-05,9.87159026737994e-05,0.00010264417904813869,0.0005801289764861315,0.0005827770264510654,0.0005853181000107633,0.0011474730847451783,0.0016775984154608124,0.0016931547056491265,0.0021425666360677937,0.002535276747877708,0.002409551226198803,0.0024396859544488355,0.0026383972599584114,0.002805978480597936,0.003560419646439564,0.004827332031915298,0.007351007019653735,0.01190902751612792,0.01969607433192124,0.03130776053278603,0.04803921180390796,0.07032358820966814,0.09853728042651774,0.13274190373336192,0.17232429775292854,0.21577715056647176,0.2609526061746581,0.30541217932176157,0.34760068778795683,0.38542970280785244,0.41725428780983803,0.4427756950997086,0.46412392369523753,0.48415604375745785,0.5049072256656916,0.528354360093535,0.5565749960606762,0.5905029606791596,0.629192464970937,0.669882649555923,0.7077809912016338,0.7379031716741921,0.7551897805273702,0.756578471426165,0.7401246223466621,0.7073235430078298,0.6604452824923737,0.6039954679398662,0.5419964578290897,0.47868129167949636,0.4166408919382505,0.35803479617197564,0.30368116194291,0.2539940439032677,0.20912249917659054,0.16914685719308534,0.13414830797933058,0.10418212560982136,0.07920901614468126,0.059035154902906686,0.043290719186344216,0.031452588797528144,0.022899144355554988,0.01697756095257669,0.013065446210072993
Korea,outflow,electricity,storage,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564435909058431e-10,1.7009695819810367e-08,2.697916348619672e-07,2.490676602259854e-06,1.4035333596900458e-05,5.0458778214406596e-05,0.00012136816361159814,0.00020983963018044772,0.0002940630897197223,0.0003839282504800745,0.000499982694985987,0.0006567752310331054,0.0008781228426506778,0.0011482640323018617,0.0014064371133128977,0.0015811992551770094,0.0015028719981460407,0.0011829606109454384,0.0010838191871427832,0.001585952916514777,0.002617847994540479,0.0040090372614843515,0.005835753483037422,0.008063268313591589,0.009780242014194418,0.009904607594411996,0.008544874172047941,0.007153337062173669,0.006474843043694631,0.005829462206766663,0.004527665008699939,0.002777776812957144,0.001277928084418811,0.00042368867326608256,9.765133763702606e-05,1.5145341050482902e-05,1.5392757002028917e-06,1.0055234147048847e-07,4.167800601695127e-09,1.087215891717034e-10,1.775877497254236e-12,1.810395125130426e-14,1.1558684745625482e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,outflow,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,outflow,electricity,storage,Cu,0.0004957015451511454,0.0005247752485288638,0.0005536574744139144,0.0005822232770729849,0.0006103659285920145,0.0006380009562724837,0.0006650669463505925,0.0006915324569921361,0.0039084341674518195,0.00392627456050158,0.003943394234100523,0.007730224274301335,0.011298732663266031,0.011394302393326396,0.014392167555426754,0.01694178362354854,0.01582515967141325,0.015389447262089071,0.015371836279901893,0.013711547444020542,0.013167159408474275,0.01088804533618639,0.008351865717548554,0.005938550903965277,0.0057627671917773095,0.005230326501582121,0.006678801316415906,0.008231378924958262,0.009938778568177889,0.01234583433439148,0.015850933854148846,0.020357587187748126,0.025615620736563843,0.03143950969911136,0.03788325444291323,0.04364175441628714,0.0474240382483685,0.0488862377075506,0.04966711226948711,0.050799563180280366,0.05142080243124176,0.05096646212397587,0.05070384154934467,0.051432025561645243,0.053128327402042604,0.056575088489995484,0.05908720069293154,0.06138914140780274,0.0615550663905234,0.06219910131527229,0.059648920453412364,0.05806290295482225,0.05370251834087526,0.049828106397533704,0.044466663842068446,0.040318991165520845,0.03538901095607723,0.031825214935704456,0.02859437932977977,0.025713961483633155,0.023187315203738505,0.02101502967572031,0.019198622575873733,0.01773834268333323,0.01662842840120796,0.015853013645123957,0.015384590426887694,0.01518539969982119,0.015210972205349152,0.015414529549292379,0.015751045977402164
Korea,outflow,electricity,storage,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.506047617791285e-08,1.831016114296306e-06,2.7393895277242237e-05,0.0002360922813836376,0.001216169751999855,0.003893252484071812,0.008060180236630465,0.011372101030394637,0.011973448037190084,0.010855712899443698,0.009665897891286827,0.008811064322844177,0.00833913519132164,0.008093864528045254,0.007612038768063625,0.006778513930708714,0.005391717875623897,0.003534070559880817,0.002285841423452906,0.0022931438056514684,0.0030501602548363865,0.003917952823063106,0.004798976031183982,0.005669695771944791,0.006223824651411082,0.006246208788004533,0.0057464232371327376,0.005114360002643102,0.0048875449147044525,0.005107534967338747,0.005423379893757513,0.00550984773819471,0.00526820958270933,0.004825734625328773,0.004391468844171537,0.004093565128124999,0.003925081583127452,0.0038019947509212726,0.0036446120734833823,0.003415549836033949,0.0031137303138063744,0.0027551859347316287,0.002360885905485808,0.0019529429102877758,0.0015537340315597862,0.0011843551922814544,0.0008619571622235706,0.000597162400586959,0.000392873592206142,0.0002449870289096313,0.00014458603524769315,8.06696652242888e-05,4.251173873306033e-05,2.1145199122565873e-05,9.921119209830018e-06,4.388664249196454e-06,1.8294773881934311e-06,7.183903148249461e-07,2.65618853253555e-07,9.243919912401566e-08
Korea,outflow,electricity,storage,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4385864991772776e-09,2.3532305915180927e-08,2.1435022125449956e-07,1.475610377357742e-06,5.5880596425497335e-06,1.2191421531414492e-05,2.0005661666492513e-05,3.368340805593281e-05,5.895262897379178e-05,9.972175429548034e-05,0.0001787629142709795,0.00031093311050082014,0.0004946862560769069,0.0007920594307036986,0.0011351934480419055,0.0014931999447312934,0.002114303047511949,0.003142427656260395,0.004517017484883155,0.006104796002573694,0.00808909731308445,0.010559437637613212,0.012926462581770801,0.014258460745921978,0.01437013156684386,0.014787108109517668,0.01567132128820193,0.016249210683188804,0.016048836328820627,0.015415585492459418,0.015101542478609032,0.015420753130425135,0.016215850682694995,0.01729673888513126,0.01854168710078284,0.019802566559959187,0.020895393841358183,0.021639270419948644,0.02189876426563871,0.021612620646887442,0.020800809897843,0.019550215320100983,0.017986402949895383,0.01624227045467051,0.014433220578588086,0.012644155155152307,0.010928405120254137,0.009314854426732482,0.007818056799753203,0.006446925715529414,0.005209632052982151,0.004114526879803186,0.00316839945526407,0.002373890666260295,0.0017275725539005217,0.0012194727528721933,0.0008340717936527579,0.0005522937128041583,0.00035382788887204766,0.00021920400007344017
Korea,outflow,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9835236732298254e-06,5.583892943391504e-05,0.0008354839190767077,0.007200706033716441,0.037092811541846,0.11874306404551653,0.24583223900018705,0.3468404240722951,0.3651688413610019,0.33105047951797495,0.29470607462677334,0.26853133357063547,0.2539606294033904,0.24619452269117767,0.23106704236251058,0.2050279796250363,0.16189420224185477,0.10415004959092343,0.06472268914207811,0.06331052093605714,0.08449901796774281,0.10884129761267103,0.13342859513483585,0.15761048423368296,0.1720601271019612,0.17010501954734056,0.151740489629203,0.1283695920799912,0.11579245877777547,0.11475755078811024,0.11434822252917168,0.10493455783554663,0.0843658437018007,0.05784100444372122,0.03323011268475487,0.01576108041080885,0.006074819244961297,0.0018697057661870888,0.0004515405225691504,8.428128270065804e-05,1.2020657035037275e-05,1.300005330503132e-06,1.0609404581692552e-07,6.515052864163768e-09,3.005332471575918e-10,1.0403354894944185e-11,2.7010048009864315e-13,5.2420228484145065e-15,8.884784488838147e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,outflow,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283707515220881e-07,9.229244356272378e-06,0.00013811875216925685,0.0011898327138176632,0.00612301303137881,0.01958690163861822,0.04056549622028364,0.05736444616736567,0.060741772865084934,0.055701311635408535,0.05057744505894908,0.047420446044036134,0.04640576026968657,0.04692949926766233,0.0462308040961707,0.043410402547104134,0.038195921525136935,0.03140139021234677,0.02839705000682898,0.03209687356241245,0.040933718567467595,0.05269141062720941,0.06548985250380328,0.07617322506056867,0.08197536196158961,0.08730938443373445,0.09233380645419742,0.0959311188530548,0.09799369593823615,0.09817019219927274,0.09673160858093528,0.09389729348519878,0.08964953111244758,0.08433239764745531,0.07822233419214722,0.07117976249294902,0.06304329835801488,0.05402810954451894,0.04476145097698925,0.03600595676494937,0.028325995303474738,0.021934561070176467,0.016758115352276674,0.012597513495603067,0.0092579870469598,0.006600356468816892,0.004532561580429066,0.002981093974650754,0.001869973968454336,0.0011153355315300353,0.0006311403425112268,0.0003382804897288263,0.00017151406662455412,8.217638313421794e-05,3.717506040253008e-05,1.586741111823392e-05,6.386276401308711e-06,2.4224194840574558e-06,8.65590023788094e-07,2.9124713316308777e-07
Korea,outflow,electricity,storage,Steel,0.02162568018515716,0.02289406156745233,0.024154089473629473,0.025400312969561908,0.026628075899224134,0.027833693021808586,0.02901448507511023,0.030169080364693974,0.1705109620029167,0.17128927435284896,0.17203614429857833,0.3372419318488965,0.4929221735622795,0.49707563761458223,0.6277247447286728,0.7382682111879105,0.6874428680649527,0.664309167509228,0.6581193231621597,0.5799079695421826,0.5493545385704334,0.440881131610315,0.31832214489144867,0.19739499253024523,0.17081810576170817,0.12941566476576988,0.17939425606766354,0.24568738751718158,0.3294651836063333,0.4308546498687651,0.5478348926364437,0.6767520473520623,0.8134029919350214,0.95305854177993,1.0899798292875895,1.2168117127168674,1.32897433801313,1.4231546779105848,1.4999827763226161,1.562044055390735,1.613916771901145,1.665435306113034,1.7514424621640725,1.8650026188096693,1.9845523421688842,2.1553801645771036,2.281937824681753,2.4088707653960206,2.4542792023095417,2.528266770078067,2.465075582010053,2.4416683184868138,2.292642986891687,2.1598395325031827,1.957836620875723,1.8053655523502123,1.6160851114669215,1.484246675072968,1.3651933804143461,1.2601261325491742,1.1696952148267112,1.0944621807093071,1.0349896560245608,0.9916759886077416,0.9645047189628895,0.9528535260055986,0.9554391420787753,0.9704034298337422,0.9954971044388712,1.0282990317760587,1.0664165668365941
Korea,stock,electricity,storage,Aluminium,0.027448122997441916,0.028680982412098557,0.03054962468044176,0.033881383838008566,0.038080143198380156,0.04227799456931137,0.046651217615016956,0.05049375974664191,0.048011550099587276,0.0532820742528516,0.14322600138398667,0.4838777316313983,0.8635001256670946,1.1668594164912178,1.5431758194929133,1.9875664022461377,2.342126463034227,2.9165816607192885,3.5834899234689397,4.0091074948494825,4.916218113240401,5.240213430812331,5.305271117037545,5.456257996430772,5.867445963256753,6.514152119543431,7.124602468374665,8.159698524913738,9.598050260573828,11.75573054435991,12.616946757771771,13.234693041607782,13.999830503396153,14.698577403956346,14.773565875009913,14.390489663915895,13.973242675970235,13.541064087644093,13.083745961832738,12.605709089323797,12.11462427694549,11.586464906489512,11.029533593848914,10.438681803777097,9.809478699651294,9.139124743796884,8.431731812495537,7.693457725451876,6.93853018229134,6.181394513681605,5.441458712709241,4.73376216492574,4.074139125454487,3.4706987045519377,2.930500736898201,2.4531573582157433,2.0380339869331086,1.681247888896949,1.378442086026026,1.1251312536619664,0.916197973999733,0.7476292164886651,0.6143730150569111,0.5110535186462455,0.4328472167897343,0.37473117498331937,0.3323788520733451,0.3020294455680375,0.2803155492742803,0.26453941758893107,0.25218826148933315
Korea,stock,electricity,storage,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01732810023419e-05,0.00025622984322423866,0.0005548105501017314,0.0008475417822057335,0.0012847342756184556,0.0018922473063328518,0.0024311238927231587,0.0034300749115784178,0.004734329240721799,0.005555592657793408,0.007890643620181608,0.008494608829087954,0.008092022911313052,0.007886857144525828,0.008772721463253091,0.010917930623742229,0.013136476525961775,0.018641802196587835,0.02804856585595642,0.04353131988354804,0.04975652860073343,0.05375263702879355,0.05822325755917781,0.061070296975236,0.056808865457676765,0.04702862344348234,0.03712401584907036,0.028579141677022413,0.02142580461484874,0.01495096157115411,0.009121499364387447,0.004593834355687508,0.0018160575427303637,0.0005381294583115529,0.00011444078504547025,1.6789447408444187e-05,1.6441063579612824e-06,1.0483065775839065e-07,4.2783162879021835e-09,1.1051568620705639e-10,1.7940970353529969e-12,1.8219538098760515e-14,1.1558684745625482e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,stock,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,stock,electricity,storage,Cu,0.18492298454977565,0.19322898210413825,0.20581836409394108,0.22826503001990325,0.2565528336121047,0.28483451991470954,0.3142977170079718,0.34018562050157564,0.3234625237617962,0.35897100121412145,0.42919660748478017,0.4341575899855089,0.4431946783086872,0.4482965997529628,0.46044569573013755,0.4802093607935878,0.49318858833210005,0.5211207429310921,0.5561620396348641,0.5825987505044556,0.64471593254011,0.6835307672950757,0.720906990952472,0.7675616222031322,0.8270727126501313,0.9109751000620447,0.984485051702325,1.0801449412653479,1.231265705946165,1.4700533043178992,1.5938646157176959,1.6735001034714956,1.8022530740884972,1.9155750203635398,1.9498144570423623,1.9220286032964111,1.8746537455574808,1.89716213881766,1.8933469216685834,1.883773325391467,1.925476629079294,1.8758238475205666,1.8227194365257418,1.7689372840575812,1.715737278738935,1.655986914206916,1.599514143467923,1.5356260779208166,1.4758377522484005,1.40988471241508,1.351507915818192,1.290932012015373,1.2427690940874419,1.1966804402825502,1.1643305310521084,1.133025302485346,1.1078601035100903,1.084447594466817,1.0617506680215112,1.040639626632667,1.0187271176272712,1.0016068503939903,0.9884185114841304,0.9764918582224208,0.9666188979031799,0.9569581159439127,0.9478956714842705,0.9401426110376242,0.9329168700642944,0.9255965874637597,0.9146578435543624
Korea,stock,electricity,storage,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004759634147027141,0.021101101906651435,0.035898636938193985,0.04562953517277982,0.05547543591239877,0.06430629731560203,0.06728516016287824,0.06886413931098907,0.06731954757065813,0.060927364620142484,0.06078752525683129,0.05462008734240601,0.04646989151656933,0.039594066056034556,0.035267653746873885,0.03335530009861784,0.031944723386980074,0.03539569610818573,0.04395308412298573,0.06173759089289396,0.06949047426695476,0.0754723042645558,0.08384888408489125,0.09241201539469747,0.09294932670734057,0.0867255020559295,0.08047929326792494,0.07473287003079221,0.06961851002814912,0.06473096511344467,0.05962343014610591,0.054200050252348406,0.048690202514153694,0.043421992931444366,0.03859625830611559,0.03420478946194406,0.030111224333819058,0.026186142750691605,0.022384147999770333,0.018739535926286948,0.015323986090253002,0.012210255776446627,0.009455069841715,0.007094183936229192,0.005141241025941414,0.0035875069943816294,0.0024031518021001745,0.0015411946398766038,0.0009440322392896447,0.0005511586470835028,0.00030617161817387146,0.00016158558292617833,8.091591770188956e-05,3.840417896882921e-05,1.725897984626334e-05,7.337860636433325e-06,2.9491963872368717e-06,1.1197189990434401e-06,4.0132868421849416e-07,1.3570983096493923e-07,4.3270631840923546e-08
Korea,stock,electricity,storage,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024819446294202085,0.013059268401691571,0.024793941045745168,0.03415135802801787,0.04569533567133134,0.05925830756425787,0.07005529211585215,0.0874740414093603,0.10763556628015614,0.12044187437513375,0.14770599290172373,0.15730304915998014,0.15898888641883208,0.16322046095150722,0.17529684243997573,0.19454703839219561,0.21297786204173105,0.24465602307891338,0.28876459808375876,0.354919935970129,0.3807182983058952,0.39852627076350233,0.41983472567360053,0.43826001357165306,0.43720151230506377,0.42283138073821985,0.40804427262870224,0.39237295134050026,0.3761237406573115,0.36007490432849093,0.3446593188360315,0.3295577763574224,0.3141370232269972,0.2979211725443023,0.280624433659171,0.26208274655838815,0.242280179998429,0.22138478615707083,0.19974551573712215,0.17784675147148343,0.15623413082459597,0.13543332092675298,0.115883105606652,0.09789670265675664,0.08165443220208612,0.06722121162349803,0.054577056468345736,0.043648651348091594,0.034333796921359114,0.026515740121605912,0.020068814406076496,0.014859182353094347,0.010744655473291159,0.00757625601802709,0.005202365351766794,0.003474792797866273,0.0022553200449940795,0.0014212482513413218,0.0008689545385371634,0.0005151266496651158,0.00029592264959167565
Korea,stock,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144487103424859,0.6392510911226761,1.0855512936505456,1.377433037891573,1.6703927673770653,1.9293973142857326,2.0104888620673576,2.0401557880249546,1.9681483375001836,1.7549268046410824,1.706301196330218,1.5003308019867725,1.2478334844359733,1.0276284544353247,0.8635866720143268,0.7493784206956899,0.6473378549797905,0.6435563912111405,0.7402446226962927,1.0031609691760637,1.101790719621667,1.16177118687149,1.249084294845846,1.3293765438799663,1.2717998399292798,1.0997397128273187,0.9296346932799783,0.7778942036507752,0.649524611570784,0.5337321527930086,0.4189746020048983,0.3046263794757267,0.19969182164018007,0.1153259779383794,0.057484973494658156,0.024254860809903297,0.008493780399094448,0.002418961154133152,0.0005492553879460632,9.771486537691294e-05,1.3433582676254897e-05,1.4129256412176246e-06,1.1292031071449264e-07,6.826264897567095e-09,3.11212033403328e-10,1.0678786245736132e-11,2.75431350791946e-13,5.330870693302888e-15,8.884784488838147e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,stock,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024804491459401886,0.11145904139660058,0.19174040884822788,0.24611672949406657,0.30334606543871667,0.35808176417915394,0.3823623915121224,0.40714558506840526,0.4210392135327481,0.4038323510641806,0.43843207149964275,0.41978404549914233,0.37890097446910986,0.34817068926814454,0.34484818145896534,0.36966566544056634,0.3980282136657013,0.486091671913033,0.6382134379751747,0.9094843347180468,1.0253014437248618,1.1156449314660581,1.2393160161921055,1.3627299184570514,1.3728250462087601,1.2908496842471702,1.203540299813436,1.1112064933592385,1.0152753745061835,0.9172816785679475,0.8191114863686747,0.7223798777877394,0.6284825843025407,0.5388330531900931,0.45450065554263774,0.37627832135049044,0.3050985588575415,0.24205526049952658,0.18802715095500763,0.1432656999780184,0.10725974321306904,0.07893374790959432,0.05699918683941784,0.040241071487141164,0.02764355799153809,0.01838557094457829,0.0117852144757614,0.007252652895332334,0.0042715589206815795,0.0024015849522272432,0.0012862494206972086,0.0006551090781859816,0.0003168285884571553,0.00014531452183260112,6.313813869838317e-05,2.59630782958531e-05,1.0095667177619176e-05,3.709390776310465e-06,1.2869712922530102e-06,4.213812684649164e-07,1.3013413530182858e-07
Korea,stock,electricity,storage,Steel,8.067526441820627,8.429887319018567,8.979116893352938,9.958384404794547,11.192479798705333,12.42630831721557,13.711681913089402,14.841078274858226,14.111509554854248,15.660617046564225,18.754130079280987,19.103637786927777,19.65153060456677,20.000785399913312,20.691408453076324,21.746656655908865,22.470682179133714,23.946856520564097,25.77639045431852,27.128712110988463,30.23770466670005,32.09353541157165,33.794987344190815,35.94671009709179,38.759127815871324,42.708618937122544,46.18655254156074,50.69169060986136,57.61542404517637,68.50491977422183,74.21403065280214,78.01983379269585,84.05405692813505,89.47130814211837,91.51654723195293,90.991471585622,89.66464281681047,91.35617977411492,91.85655069742627,92.09304768813993,94.54180160217653,92.93367746655998,91.0775067710506,89.1099765459182,87.12229715337803,84.82839108575283,82.66051146121877,80.14262160001365,77.76541895740745,75.07338131628785,72.66380393464897,70.11250240405015,68.0615323109707,66.06483168054899,64.63560559695367,63.22347817172334,62.05342130110652,60.93619080522667,59.82828213823354,58.76896489736814,57.654884903863795,56.730337236839674,55.95755469647714,55.21942186906566,54.54963398863333,53.866925317693486,53.18729872473607,52.54114159449323,51.89401148329324,51.218835409405386,50.36236231862817
M.East,inflow,electricity,storage,Aluminium,0.0013932343138327947,0.010190153453828607,0.014775390017551087,0.0098855035100759,0.06062004497804207,0.12442788816639107,0.3316299837743933,0.5591609990474241,0.5265177387849589,0.28969934902224925,0.19529555161029347,0.2823146165113248,0.45397044352413235,0.7668017734209033,1.0363459726095483,0.8614314856527637,0.8696323685164906,1.049108013052749,0.8571396120567099,0.7604744065714863,0.8498679535132598,0.388681440099012,0.22482518667826923,0.5753949825839235,0.7190879944054018,0.01645977824009101,0.9803425772556013,0.9980848948322977,1.7193494923689958,4.149694364292403,0.027526276953786535,0.6121250050979723,0.02381904092886762,0.0183204466502855,0.011049719170965854,0.004429217367369013,0.0,0.0,0.0,0.0,0.0,0.0,0.004402426618495695,0.008004899810735436,0.011864028724344021,0.013960028588128634,0.015030527180998418,0.01115745947988718,0.007554986287647439,0.007559111988178766,0.013128224551843325,0.022779232989322735,3.2715565137009084,6.270124706142291,4.818153372205997,2.5188409000826235,1.7407355467353145,2.0856557447374056,2.2525073645415756,2.398007184401495,2.0020255482668423,2.6825838090055867,2.8717744643589938,3.092345182774234,3.2519691170883194,3.4506681847592953,3.5788730801494113,3.36242053104909,3.2012183844542785,3.7867265741257103,3.2548330464917696
M.East,inflow,electricity,storage,Co,0.0,2.743849110660451e-07,5.638630210915468e-07,4.3693401062784027e-07,5.200107488767485e-06,1.5221272505229318e-05,5.6277517343589114e-05,0.00012789690962809866,0.0001584084033652729,0.00011223964428119969,9.56128948602437e-05,0.0001746337820549743,0.0003492626034192861,0.0007271651281764068,0.0011943673039321394,0.0011898553694149063,0.0014256189586323385,0.002026565265204341,0.0019242956072872941,0.001966897783826341,0.002513977563460727,0.001283544859118025,0.0008104527662614126,0.0024064931934112397,0.0033552105347100973,0.0,0.005587594037773364,0.006218068320818431,0.011728310370848857,0.029899641234526365,0.0,0.004644847278776543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754965508651967,0.09209199060693282,0.07106931471985967,0.03716403467829976,0.025812820544046693,0.03138084100758977,0.03427727137614314,0.036843004481472354,0.030963460548168727,0.04152340200565804,0.044460448325880655,0.047885998569858444,0.050366890905305446,0.05345017695190911,0.055448282886515265,0.05209978106785863,0.04961248187740412,0.0587107603308691,0.050465784124859296
M.East,inflow,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
