time,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1971,oil,Electricity,102657600.0,2340497000.0,115685400.0,183746600.0,51505600.0,310968500.7,69431180.0,20609960.0,14003430.0,0.0,2764301860.0,192678076.7,48260000.0,306400300.0,72237460.0,543123600.0,237154800.0,64979400.0,94297801.2,244757800.0,150781710.0,48024750.0,2141739000.0,21956420.0,13721118.7,12305950.0
1971,oil,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,oil,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113307293.0,118157662.2,0.0,444334400.0,19990580.0,726788200.0,0.0,0.0,0.0,2791726.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,oil,bunkers,240219800.0,803517900.0,44449890.0,109672200.0,41256710.0,145207800.0,78218140.0,77331010.0,42383190.0,57609720.0,2586440000.0,306554300.0,13200200.0,235157700.0,117782100.0,721541600.0,306845200.0,52168560.0,22066540.0,136906400.0,230012200.0,20663970.0,332683900.0,122934400.0,33254880.0,41749660.0
1971,oil,industry,401961390.0,2807009100.0,142391400.0,259361573.00000003,283739084.0,385600719.99999994,136681161.0,54342772.0,35196803.0,83517350.0,5717377800.0,484889019.99999994,61824450.0,480936010.0,214020710.0,1504187000.0,181740516.0,147740551.0,192926760.0,837792011.0,224475909.0,65151309.99999999,2157805400.0,281900535.0,20605303.000000004,21175809.0
1971,oil,non-energy,244958700.0,3105466000.0,63766190.0,10742230.0,50154940.0,110474300.0,29733570.0,8355019.0,5445979.0,7722000.0,2367711000.0,257480200.00000003,19156400.0,200138200.0,100042400.0,613749300.0,122728200.0,145309900.0,26376400.0,121041600.0,32247180.0,132652.9,1294198000.0,101009400.0,7609002.0,8441010.0
1971,oil,other,56901899.6,635059400.0,44901100.0,44185050.00000001,23247851.0,100480410.0,29178850.000000004,36093730.43,11792517.3,60921790.0,1017183830.0,656226699.9999999,27689993.0,365491099.99999994,182696720.0,1120825100.0,55354203.0,38916000.0,6389999.0,231576000.0,162574199.9,12041936.0,334556360.0,99784750.0,41963386.0,13955857.11
1971,oil,residential,551981600.0,2675746800.0,112498300.0,47238395.1,67979110.0,261433859.99999997,111463946.0,51835340.0,22239870.0,611936.4,2881766400.0,119962940.0,53527950.00000001,31173610.0,11498410.0,230014800.0,242104100.0,92520680.0,32682319.999999996,164435100.0,51405940.0,172436200.0,341261000.0,32925485.000000004,73332580.49999999,16231530.0
1971,oil,services,348838250.0,2210326800.0,27415813.0,1018186.9000000001,13267016.0,26009573.000000004,9172127.0,2726514.0,3096304.72,0.0,1913477170.0,7409295.0,2849849.0,6761196.0,9411476.0,36531200.0,84732528.0,0.0,7898565.0,87567600.0,8032239.000000001,2029148.9999999998,577363500.0,13568568.8,27151888.0,2826950.0
1971,oil,transport,1190805600.0000002,14796401000.0,308985520.0,178273090.00000003,578295200.0,802853800.0,131581430.00000001,102556170.00000001,71294020.0,220895780.0,5199325000.0,732729300.0,121590170.0,433094700.0,216626130.00000003,1329383800.0,324959500.0,257651020.00000003,64763260.0,249614960.0,367614900.0,113643740.00000001,1407786700.0,539841060.0,79973469.99999999,54936810.0
