model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Copper,Mt/yr,0.447300691731091,0.3880223146855867,0.7342382405570528,0.7413412913258222,1.5155902420703318,0.991646464360657,0.7374730536558044,0.5524297649824785,0.813679504134013,0.9734434657755273,0.9666028041005811,0.9441343033325577
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Copper,Mt/yr,0.5061457939348917,0.4483815894536007,0.8139079243486553,0.8200016312927969,1.5715241586899327,1.0853593950970029,0.818755314454431,0.6367960298055733,0.895997845970545,1.0569975286537674,1.0477240229183455,1.0292911555650914
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Copper,Mt/yr,0.002002298504421739,0.001635278930755407,0.002011849549739758,0.002231544356785327,0.0027815345393675758,0.0033552493406463517,0.00330575273107324,0.0031561796031551056,0.0032279505742132835,0.0033314378373911456,0.0038129219004379962,0.004162745426776802
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Non-Ferrous Metals|Copper,Mt/yr,7.955910209637102e-05,4.634091648483268e-05,9.062095433576284e-05,0.0002025941822658915,5.2071156926085424e-05,0.0,1.9974552316968977e-05,4.696131823651708e-05,5.350692765764358e-05,2.617868755687978e-05,1.576358340820734e-05,2.2714721228315378e-05
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Non-Ferrous Metals|Copper,Mt/yr,0.013250548633372558,0.006186752719600518,0.01231861795810099,0.02083697458681529,0.009768477727385635,0.012960877491007923,0.012328462620379383,0.01286202902720162,0.013889634575719477,0.014026557558053702,0.013363400922397895,0.012929439829711363
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Glass,Mt/yr,0.6426764315967285,0.5465638699421581,0.7618293890052364,0.6361812952790917,0.6901406611220474,0.4093040902289233,0.4842058320320108,0.3934585322269658,0.3821583718484163,0.35162597524216244,0.33562107401151714,0.3295242027428387
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Glass,Mt/yr,0.7032265504896853,0.6078079597279792,0.8408463203595413,0.7144198803208216,0.7523467855275177,0.4951035625564925,0.5597959530785471,0.46951636419813403,0.4541160295417827,0.42363791177499205,0.40572842080322113,0.4019397205865267
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Glass,Mt/yr,6.795838613417383e-05,0.0001728505356758289,0.0002311644825931549,0.0001382430689102067,0.0007684490725576628,0.001129928633290675,0.0006991744386216993,0.0004102939312440118,0.0009401568498288481,0.0015289062481478074,0.002179226291339098,0.0025707804568251085
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Glass,Mt/yr,0.000795032918002353,0.00037120516317603084,0.0007391170774860589,0.001250218475208917,0.0005861086636431377,0.0007776526494604749,0.0007397077572227625,0.0007717217416320967,0.0008333780745431684,0.0008415934534832219,0.0008018040553438735,0.0007757663897826815
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Chemicals|Plastics,Mt/yr,3.011139476702114,2.5606522004477337,3.5570226642231217,2.9824053580720555,3.2210167559405942,1.879476708460184,2.2299380653360794,1.825913307912794,1.7774826254546348,1.649960136809448,1.5808212680001918,1.5501931443517698
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Chemicals|Plastics,Mt/yr,4.241221171752733,3.8050039112293152,5.196218282875311,4.632500943400435,4.4029783959994155,3.6536135764178197,3.769209666930026,3.401516003770124,3.2404340060344006,3.1115681544163145,2.9982863652150407,3.018802950424066
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Chemicals|Plastics,Mt/yr,0.00016487225739845676,0.00039216068909184637,0.0006049679551415647,0.000353594265306979,0.0016800526223960696,0.002173355000485089,0.0014662843461834114,0.00103069905580446,0.0021499118819353923,0.0034110866135446693,0.004724443518608559,0.005395555567616337
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Chemicals|Plastics,Mt/yr,0.0012311027741590175,0.000677515687820055,0.0014404115418275867,0.002932150821323573,0.0008516611418989831,0.0001739842108405598,0.0004748920344569971,0.0008419696806744661,0.0009296764548946412,0.0005439526037534159,0.0003897619742109481,0.00048386252200532964
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Chemicals|Plastics,Mt/yr,0.026501097266745117,0.012373505439201037,0.02463723591620198,0.04167394917363058,0.01953695545477127,0.025921754982015845,0.024656925240758767,0.02572405805440324,0.027779269151438954,0.0280531151161074,0.02672680184479579,0.025858879659422726
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Steel,Mt/yr,11.330802023217617,7.724673262246423,11.732625220206462,7.285114508982696,1.5386304428504742,1.215505023348224,1.019760101457669,0.8028884677579486,0.6156984530320028,3.619354819487264,8.638126202895947,8.947449422119139
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Steel,Mt/yr,20.125861971671437,14.597885134104375,21.75088300773006,18.601253518616353,15.233560296395474,15.079927898022682,13.227219561975259,11.832053024571007,10.3044209115399,8.97363586384167,8.088613596465478,7.423299245806756
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.9438817598564969,0.6263583080140496,0.9492800224451431,0.5762723022821408,0.10118645164686776,0.07637889460587427,0.0664145544561007,0.05472126375674691,0.04269566987055304,0.2877528412420868,0.6920045517371995,0.7133969370670442
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,1.0442994784893276,0.7833583653603021,1.1256511097349338,0.9696306059001382,0.8103099000608067,0.8141209588623599,0.7333458388179255,0.6719162334978989,0.6008652153429445,0.5363516556828796,0.48525331997073473,0.44498533687932434
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.3280771586238314,0.20745402806507313,0.3278274081114297,0.19491388181908675,0.023649716395246892,0.015092300609496527,0.013669993170652902,0.01199028982606106,0.009892257385548666,0.09522361191906581,0.23258196074440451,0.23841462502921631
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.7509188685924816,0.5481978043301085,0.8112247195063172,0.6971534413850997,0.5885205363850466,0.6020804845849766,0.5478231869496375,0.5085994232942872,0.46045699182638006,0.4155241239643286,0.37650283701818354,0.34554882366787104
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Concrete,Mt/yr,247.06000931683653,164.29428616916613,252.84047209763997,154.4197157228752,26.689696489027355,19.522074726070425,16.823362839244055,13.875563598508544,10.932907777080922,66.64559528216589,158.38086281819182,162.76115108163128
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Concrete,Mt/yr,201.5790311565788,146.9055049074367,217.82022923953193,186.67266273876595,153.3753386144052,152.5391983209797,134.53895456581975,121.0359797121083,106.05309893836322,92.88661078670029,83.79851148979571,76.9098524600038
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Glass,Mt/yr,1.0759682341773473,0.6904837997561345,1.0968839944867304,0.6646906200290478,0.1084741756243161,0.08608642787836347,0.07861517173457971,0.06670429085700566,0.05327584123537798,0.4557441514526056,1.1194583477916389,1.1628567718167315
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Glass,Mt/yr,1.5467082049371157,1.1751361161050708,1.6653151905186745,1.4400184861860983,1.216096549237522,1.234126584679096,1.1273775843268345,1.0462281295469227,0.948307033000042,0.8568894924443982,0.7764622158876726,0.711532157540798
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,16.500251962055522,10.561236880752393,16.75350151745479,10.106585300275873,1.577717738904358,1.2224558899268236,1.1631557188431823,1.0408076042054974,0.8976392677752244,8.886113790544536,21.81476541782667,22.54026179532199
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,3.991825054069123,2.852128470080808,4.326389478539375,3.793153771763064,3.6195382237689566,4.221769831058381,4.2858045101219915,4.401795191993756,4.362808837055793,4.23716412773562,3.878238004508521,3.563877638415737
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Generation|Steel,Mt/yr,1.7683787429776714,2.1544359865260634,2.8321269390260264,4.370185328425449,2.7147261275804597,2.155580713066456,5.408690907834108,5.858309555013111,9.891656987194201,9.88410592306842,6.16758580796268,7.087970383206993
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Generation|Concrete,Mt/yr,11.208312487910883,10.22581606845391,16.84166906541347,31.752868430819557,16.647130606464412,5.712285834479465,8.756471735224716,5.797565729890233,15.24929635636895,17.283084033861094,15.912737686875417,14.791295938866988
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Generation|Non-Ferrous Metals|Aluminium,Mt/yr,0.021117094964477136,0.027148465510116692,0.0653759781005739,0.1251385446491437,0.09718779701876673,0.11442121532497725,0.31381501153202757,0.33736278769146627,0.4445513335862835,0.4080959987756652,0.21936655099814537,0.26764664313496583
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Generation|Non-Ferrous Metals|Copper,Mt/yr,0.04727246436384788,0.10246519201930081,0.10183424618836032,0.12486207329575896,0.08476113295114317,0.0803759191292012,0.2116786494628575,0.2294609346992916,0.37627045269922893,0.33939783516232186,0.19083526443146953,0.21206731101646864
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Generation|Glass,Mt/yr,0.0015534028920924832,0.004180731035437128,0.04043417706408388,0.006398742071538702,0.001493303663526854,0.002318132369531364,0.0027889248725218863,0.003130769575830644,0.00019532424851098144,8.173673547385782e-05,0.00027864143229593857,0.00027038362500978147
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Grid|Steel,Mt/yr,1.3033136149064357,1.2342990075860896,1.0762440928374886,1.5827749763963888,0.9687662491545093,0.4414148450231956,1.067738640587742,0.925407301994372,1.938198907645968,2.212188477652332,1.5331902219498854,1.5388868237325641
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Grid|Concrete,Mt/yr,3.726396261043137,3.524448727275826,3.1543524445205864,4.7504544891128475,2.867629147321951,1.1900224425899193,3.043534931842967,2.606494998328264,5.724577806221404,6.618137000632046,4.631200789182663,4.663576576870866
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Grid|Non-Ferrous Metals|Aluminium,Mt/yr,0.6870822593422959,0.6265420373411078,0.5799418416822734,0.9152251847430055,0.5588166516213653,0.22065764134230226,0.5180323681902006,0.4395339030825107,1.0903746635811549,1.3134985392516998,0.9248527396800981,0.9676131382044011
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Grid|Non-Ferrous Metals|Copper,Mt/yr,0.4469565792782886,0.3895184125698336,0.36746246150728107,0.5706977907810491,0.3700522094426496,0.20212990433662315,0.3798087777080865,0.3284165423593294,0.7254102110896449,0.8616982004688075,0.6077308880941087,0.6498931988338051
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Grid|Glass,Mt/yr,0.018778501811756193,0.01822935572783476,0.016558159844507776,0.025912541022825093,0.015229003624958755,0.0049593348227117634,0.014902443601721705,0.012507523561052681,0.0302157993552191,0.03567901490322324,0.02510712730414016,0.02518908427212969
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Storage|Steel,Mt/yr,0.00748685788792451,0.002675731656039225,0.004955520485304798,0.010513313383475022,0.028912473999505483,0.04030890334478061,0.11685598326958782,0.08072671287224585,0.17135425340810198,0.22589489245745337,0.03755289374922565,0.006023259538529793
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Storage|Concrete,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Storage|Non-Ferrous Metals|Aluminium,Mt/yr,2.547251597550926e-05,9.103634445174318e-06,1.6860153701125298e-05,3.576941717406398e-05,9.836883067217745e-05,0.00013714287085123564,0.00039757879009155343,0.0002746562729079242,0.0005829981045118198,0.0007685615705607565,0.00012776610699350842,2.04929193416775e-05
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Storage|Non-Ferrous Metals|Copper,Mt/yr,0.00017161296160841412,6.13328369305502e-05,0.00011358991442404371,0.00024098505315100726,0.0006627286593063537,0.0009239564027710934,0.0026785604416109197,0.0018504091414988395,0.0039277640035071,0.00517793874107908,0.0008607834434342749,0.00013806451563751817
IMAGE,SSP2_CP,North America,Material Demand|Electricity|Storage|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Passenger Cars,thousand/yr,14736.3473903102,15657.887436678058,16121.54292094986,28016.958588360398,13754.435364720002,13939.240505720076,14451.112168820116,13130.600548038277,11872.41655307829,11419.96728106955,11074.226519407906,10833.707414922019
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Buses,thousand/yr,21.76021931656881,21.66364462336476,20.76159194707177,24.47629167246192,24.1312883452565,26.010158173724154,28.609082449546147,29.70859664785142,29.25497448607686,29.24767444057401,29.823391163910046,31.14301176933912
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Bicycles,thousand/yr,1169.0052275976566,636.6856785949537,1079.5970093617136,1466.2314316566549,1732.1302265813533,1839.7539340624833,2120.7069966453823,1991.101580298054,2099.9658735378152,2123.7627489683127,2364.620871138743,2550.241255199703
