regions,waste,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1,losses,Aluminium,27.898972937841744,28.50660382547332,29.169925110441493,29.9327826013916,30.789732512143722,31.690296294395278,32.625594084106694,33.57882737200124,34.5601332226092,35.57525778309875,36.59846104698842,43.45101463823489,38.46623706853828,39.29847390352321,40.15008086541984,41.002053785338774,41.80535899087721,42.62893428312766,43.44880599405008,44.27567416135579,46.26759716898927,45.896801775890225,46.54824673107362,47.154891348136914,47.74821527014265,48.18461304207656,48.70262754509522,49.262693329379694,49.95127146682988,50.79942390792796,51.74678662245804,52.791381548752376,53.92539620347196,55.19200713718281,56.58189240394202,58.08572232992207,59.6240024720494,61.207853460239264,63.09516462438434,64.75886924452756,66.34674472554455,67.84303521887867,69.2528507447863,70.3297329733229,71.61570157908551,72.92980291069397,74.32330386434646,75.79733151548666,77.37388645625178,86.89950558544695,81.88335389295253,81.31306242399448,80.40981221536447,79.39889479827083,77.89804544173911,76.89861262800473,75.74814164308279,74.4948405690252,73.13262703218936,71.64255640475172,70.01562757203988,68.23642240595532,66.32338138458212,64.31109302985615,62.22097469871801,59.98965217848743,57.66552862964308,55.25644431960837,52.765508183448134,50.18506839597477,47.546628651594155,44.89190185871263,42.25808733019237,39.66118499207517,37.11804634225349,34.62946664111357,32.21210562119692,29.845372311937123,27.525436911516636,25.25017162114272,24.981938002902915,24.877432921393492,24.78991709983523,24.724021549893678,24.679062859267336,24.653738233534398,24.64490766241674,24.656128530601137,24.71167135716161,24.81115869410056
1,losses,Concrete,8853.45489192908,9140.588018933226,9463.579559670861,9804.054254767469,10368.347734957246,10964.257587533559,11600.188192411044,12244.59544560599,12857.19054360018,13217.549353901737,13440.082140616681,23309.290288213273,13797.448973850696,14049.44071697189,14362.490505823045,14858.093577491052,15398.252908273556,15951.900275052993,16530.181440964512,17123.083089880238,19054.80264675712,18268.08636927402,18814.734832678718,19362.89540311702,19936.075624325676,20507.666200248004,21058.08584195604,21684.736273073333,22363.57699661481,23059.843722277248,23759.0698580534,24484.685756577324,25312.451963742576,26121.384843096952,26925.724571589497,27748.650727900545,28586.57632009354,29343.592066364014,30074.93066194986,30838.0174992561,31619.29031409783,32425.08934155478,33217.34723031232,34019.07260859701,34841.84647666543,35596.953774709036,36337.403562910695,37105.50574529641,37934.80339682098,51848.18946144587,41094.38687133511,40616.991213060996,40159.679610596555,39685.00532678463,39219.86992046851,38801.49652292864,38397.88016056204,37999.58974735749,37604.30691739196,37196.589475709996,36756.004596387495,36264.772788105714,35735.982278238494,35169.747708814204,34596.794294983156,33999.93032410029,33361.03114505617,32676.37514219537,31957.02249100049,31190.6155864087,30401.38930792115,29607.40380705146,28808.930495107747,28004.149404106247,27195.91315343038,26372.041045947146,25550.90730201996,24740.618819418818,23935.463354502856,23136.045072671215,22632.56039440851,22520.696962507533,22400.20061980481,22279.92718189991,22161.66229355677,22033.02253911866,21896.985249547088,21759.720547092693,21617.4110410863,21471.98257285854
1,losses,Cu,12.61733751973787,12.924095802589742,13.26857196286186,13.64625784521906,14.08290129791701,14.55201686492133,15.056518061718656,15.567790681964254,16.083771104268983,16.56509217035601,17.03013043243906,20.631238875509457,17.995743295552323,18.40303558711994,18.840844316586725,19.321787723740197,19.73047342007282,20.232505746538664,20.745498185696135,21.27554817487755,22.66987096446926,22.569653691267796,23.085648346410927,23.59715677722781,24.121828099666473,24.36513995049979,24.861044194928027,25.418404589606844,26.051537587997593,26.777281555646937,27.497382220904377,28.26580636257513,29.094883446869567,30.04167371804541,30.9736511297872,31.901151754086452,32.81448166728677,33.72237672872437,35.109436380053005,35.93176474603438,36.77578264033917,37.60858688505347,38.3877391363984,38.583494031497,39.4271004243481,40.361734500278885,41.391282668065855,42.506602782908516,43.747107703448506,59.28359431717797,47.18061322868074,46.52947313922854,45.82559840814195,45.16916528616136,43.36461319183293,43.052688231355035,42.76812452913872,42.53017789925525,42.32269336563428,42.10635588312816,41.844838500584714,41.48513399509811,41.05319763957539,40.54161243619549,39.95738939944147,39.2319135530753,38.38237969525924,37.39667996722799,36.282885754527825,35.02311148900189,33.66194602636902,32.21738966480437,30.72167328377704,29.190073431642347,27.647332315223153,26.108000111160678,24.627660396645012,23.16782970141829,21.72991269406404,20.320009445806683,20.215767111777726,20.1460166053513,20.085536437828672,20.05545757230758,20.059965522625433,20.103837456218763,20.182601537767738,20.315697053016592,20.518254039587,20.79591774128347
1,losses,Glass,42.1961952193943,43.23478227562815,44.43489916717452,45.74230714273051,47.13795244579701,48.67312963433136,50.367752702540685,52.077502354088054,53.81775977230229,55.534691747784905,57.263801380215014,75.67223646781164,60.513815552960374,62.0716549851507,63.734423812938516,65.50692778817859,67.40242518455298,69.29356296685448,71.2325883267468,73.18825301958252,77.45687768801717,76.73893549940054,78.33119314190351,79.86647142501508,81.44652708283306,82.94134501214671,84.33973753105661,85.91187179973966,87.70885303179038,89.62751701878872,91.58998425605554,93.69620742006768,95.965455160415,98.25000158975661,100.64931468937493,103.21259187250756,105.82542498911715,108.44167284335671,111.11125631060501,113.67775999806214,116.18586880319359,118.661693708058,121.00928698940156,123.30996011428073,125.64764060473476,127.94415478946452,130.21409680551193,132.6203352551329,135.15627070527202,179.6646835972781,136.29949303346493,129.9720228528506,123.57954657563307,117.25922809386721,111.13387033830006,105.07563193566644,99.08372150602526,93.19888236250041,87.42701597371266,81.76849941497876,76.22265695696113,70.77334028937801,65.43885452602278,60.249739598691,55.2229709828884,50.36528063890948,45.68963616522176,41.20421922862125,36.9129163934914,32.82106092456591,28.936357231592847,25.27094656211613,21.83186292189468,18.62042904435962,15.636567329053538,12.878650375488348,10.344030783820294,8.02976414086918,5.933314782939421,4.0522667292095615,3.991105982244111,3.9685173815186703,3.9454909798388176,3.9221489133253074,3.898546619246888,3.874708389457591,3.850635598643077,3.8263037506892665,3.8016886848841525,3.7767812765097784
1,losses,Steel,306.65650550796477,313.2259708533078,320.60293098157075,328.9376419492878,339.3623150548271,350.57821155976933,362.71687469382005,375.5428447923325,388.7834652437671,400.92377684707054,412.0877112126317,501.01661462136553,431.0474755480959,439.8964225183594,449.6943300299535,460.7852926981927,471.9540493754698,482.5204269071438,493.0111460848714,503.93924832223024,524.6732338605692,525.8888773251126,535.6391933432504,544.4999110525002,552.8918301711794,560.2036374715587,566.3880351893209,573.537476247207,583.1973080906321,595.8292520120024,610.7655609450738,627.0734335497561,644.2312302014086,660.8800223235971,678.1295124720355,696.6263654619881,715.5539867912171,734.041726585536,753.0564478596428,774.4062737853675,794.6414803869877,814.2399390134881,832.2243219118639,847.2639738137464,860.6277501341359,870.7045170366193,882.1607500624009,896.6141174491136,915.9501626246987,1150.5690360738977,935.2572500126697,914.8220710689955,890.9910501388315,864.9734042491211,839.8340667073404,816.5273101879959,793.6183987345175,771.0757896484117,748.5770167269577,725.220211211464,700.459065276114,674.8579462508835,649.659730257455,625.4197512647276,603.9758380363729,583.9964018985056,564.1958859741503,543.920460692927,523.0314305181632,500.3311919346237,477.0080602520457,453.73002422332763,430.73575093852253,408.20601885552156,386.4271974783077,364.653787320915,343.6026121718004,323.26182683638456,303.3839967820256,283.94419466356885,280.47444954576576,279.32653182715416,278.27188226628624,277.5440883632832,277.2249928596151,276.9917517380356,276.91699520596813,277.2191697933029,278.5282918672568,280.8269534269824
1,losses,Wood,232.18754647957712,239.39909911817972,247.31470364441523,255.85834741082402,264.90601587733954,274.62738070001734,285.14461912684544,295.97059896715757,306.9887548573989,317.959005203114,328.985878117972,652.4544972728487,347.3656116015311,357.93201636658773,369.0805128139011,381.03936066166295,393.8283121504124,407.00478576917556,420.75190745912954,434.90153067935876,497.96515023411246,461.90887128182146,475.10480829833745,488.2986655849761,501.87334996442473,515.4876240040568,529.0761623408779,543.6001778628896,558.9779253394453,574.706609156618,590.663519754329,607.0660379034332,623.9413856547693,640.8114828592483,657.8588176409754,675.4606804573885,693.6304409412264,711.8390740460245,729.8396085169235,747.7025554796174,766.0147223404064,784.6099400640309,802.9714027384987,821.4419555013192,840.3468730068917,859.2067190743422,878.027259164283,897.4049800286449,917.1650814114766,1147.8948678559768,1036.4888449629607,1027.6120619923515,1020.1226314112255,1013.7641100944993,1008.5031270909963,1004.1865262357277,1000.5314934897995,997.4331151555738,994.8260760508055,992.6249012511746,990.4593226847592,987.1135470300284,982.3511112744663,976.2455946893958,968.8733284196946,960.3138035271027,950.6954000861925,940.0950905134882,928.5647813906204,916.162208732829,903.0029222370644,889.3448826994822,875.276525138739,860.8334885568134,846.0450603496138,830.953984982745,815.6309750353889,800.1019419689325,784.3849744601356,768.5006502323757,746.1634526055002,742.7800346466073,739.1486968571401,735.2849268965579,731.2057864569111,726.9286773525622,722.4709433887218,717.8496763536757,713.0818446592267,708.1843511216379
1,reusable,Aluminium,20.8433334879547,21.28997281747592,21.780410959509137,22.34594517912504,22.98237526950453,23.65391832724041,24.354581437891188,25.06977739811253,25.807064137129196,26.56965772036466,27.339225321193734,32.92574958286746,28.738372916119644,29.368708886920764,30.015440513020266,30.664913682491772,31.286941455146636,31.918472334495114,32.54824919041141,33.18284938386823,34.756106752943936,34.40517193561589,34.90518576612163,35.37058238729684,35.82618194362352,36.18018501573338,36.57483357938132,37.00033545672913,37.52036433843348,38.15349254889796,38.85824756329047,39.63227623152611,40.46983724444857,41.39364318841636,42.4080986771109,43.507411329457724,44.63065264884784,45.783687978552734,47.12980644595332,48.340373851890476,49.491257692118666,50.57480952121318,51.59524757159892,52.407423505445834,53.34197317887147,54.30080748147349,55.32095490780629,56.40583424633262,57.569207964612595,65.15635950592052,66.88978133267472,72.59768050147224,78.27016256151211,84.08158756528671,89.67042598996642,95.95995848407927,102.34078853015876,108.85707302353346,115.48899104821737,122.19124572982193,128.92111834813096,135.60638211766997,142.23476526721498,148.8351645564402,155.42114211507416,161.8026115820349,168.03676409347275,174.08920523868625,179.90725377892943,185.38897770909085,190.55992347573965,195.50839500080377,200.34178810833185,205.1111031224898,209.89766613382926,214.71744038301006,219.71630222957265,224.79998106670638,229.97040034035354,235.24409181378087,232.56325642957358,231.61378923892374,230.81752370486646,230.22443246102225,229.82920447635246,229.6209309586872,229.5698087826719,229.71981364806143,230.34176910101036,231.43509930723974
1,reusable,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.30596806672605,591.2971730503751,894.5416273652493,1202.5134507622652,1515.9669577850686,1837.051242873475,2165.384536794971,2500.9759073015093,2844.047111795289,3193.6235291300136,3547.6115426045008,3903.275255500646,4260.654520456023,4618.5778520609465,4980.173973983934,5342.540905735431,5701.645602671065,6054.989422971265,6402.640410017379,6740.100095848764,7070.392546848874,7396.423705796922,7717.486709253045,8032.22161120836,8340.47719929957,8637.317862259575,8927.32699017034,9212.772609596026,9491.155652386276,9762.044334460428,9549.603541944518,9502.403781648749,9451.561442955617,9400.813156919794,9350.912360150534,9296.633982750493,9239.234282509318,9181.316686537002,9121.270481471012,9059.9082585901
1,reusable,Cu,5.17024238052392,5.2975387728694425,5.439746807351989,5.595247203201759,5.776469627921475,5.97049867181352,6.178458152178395,6.3892037385763425,6.601386064178042,6.79729784749589,6.985261820708851,8.426599530630137,7.381802416354259,7.546532211602187,7.723838270262536,7.919815179405204,8.079970230430687,8.284568157171037,8.493768426028387,8.710799963118607,9.291891886449285,9.259677778220254,9.472405177317551,9.68413367437692,9.901413723071537,9.988085717007483,10.196238053710857,10.430978774529002,10.697463021298015,11.005184543399713,11.309570871261586,11.634440669585063,11.985390193489494,12.391961552569576,12.789414497358992,13.181866421108012,13.56749047067704,13.950834281887088,14.558605844507401,14.902359516908945,15.258250263383568,15.609945687890754,15.938451677087134,15.991298541618807,16.34421736002787,16.732117940593795,17.157976038883376,17.61831833389309,18.13213952417052,24.44088361757874,21.427462810070573,23.0125296153141,24.620327009445255,26.298095623155977,27.15695316981453,29.09723254071963,31.14270729565314,33.316282703355114,35.6189591403712,38.02751091189185,40.51176819162536,43.02403245942131,45.58375413823521,48.172207436014375,50.797866788430454,53.35627336164737,55.852415373989956,58.24044694479832,60.50902650257187,62.582969721586764,64.5172235189736,66.30268438869284,67.96805089799507,69.51233525526484,70.96899804981254,72.35174433643455,73.85557564249255,75.33410362348394,76.7750117169111,78.19025727896124,77.67539352256799,77.39092164882766,77.12488014988892,76.98425417876751,76.99017882186504,77.16975166981936,77.5027251687307,78.09894483616102,79.04554594630426,80.37833550886012
1,reusable,Glass,4.633582354821877,4.745178103493659,4.873944190463005,5.01512349113792,5.166729474096519,5.333114179568888,5.516094855518526,5.700856910078581,5.889153298566374,6.075705323988975,6.263735060253948,8.170713991972722,6.616314668363517,6.784317905707493,6.963112641682965,7.152890979384928,7.35495109046859,7.5562557322568775,7.762309845464675,7.970010327024101,8.415644585072307,8.3463817541257,8.514139552616292,8.675362550803047,8.840747713753249,8.996627998865028,9.141821962757364,9.3046201161953,9.491461951536207,9.69226031521334,9.898853756654464,10.121390581300453,10.361907887206446,10.60541711098912,10.862760066804228,11.138416840531988,11.419194891808813,11.700562440274858,11.988691884578724,12.266271831581054,12.535959265690343,12.80069335631377,13.05133923728161,13.296173827097524,13.543845926768686,13.787258727601788,14.028529866741348,14.284375955176063,14.554447849197043,19.15193504388056,20.77816925191032,26.283522282611905,31.817769890649302,37.39711374308112,43.06276739315855,48.76677528064572,54.4932928610717,60.25055626145925,66.03111615699038,71.82126354726975,77.60260118154619,83.33374417486053,89.0002877747343,94.61021352955547,100.16171676643482,105.6377703288435,111.03548477371466,116.34574603918306,121.54760180379806,126.62182718118198,131.5593051946386,136.38410435454207,141.12100852293514,145.7790558558774,150.36793185414092,154.8922577434213,159.34873005949683,163.72737337837114,168.02038201255363,172.22133599140614,169.62200424537465,168.66198871454327,167.6833666431496,166.69132881632535,165.68823131799255,164.67510655194755,163.65201294233066,162.61790940429356,161.57176910757633,160.5132042516656
