time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2031,6911138.458562502,45239741.07807356,15796668.468841188,9236171.051066946,16163929.157398077,23262135.742194586,20900722.147086523,40140029.94432209,21961745.61929677,14224847.046713293,72242567.7276509,17911402.22298328,14481046.623568207,3376539.9373775576,7447026.349427304,16881916.909570087,47474279.29668467,128477249.76737374,11018888.803473718,573360944.8922616,55717865.44728565,27095639.581173476,19364732.889810134,7215707.122570695,37117484.238176286,4880419.585591264
2032,6960675.25085178,45510402.06593735,16264708.017274799,9606871.689075375,17671026.88878739,24462475.71058424,22297288.905599516,41771626.381478004,22706004.07596914,14718753.212332867,73513360.97896338,18563451.411481723,14581634.552849295,3542117.1101294747,7461882.08092559,17275846.41607312,47751053.04450034,132121182.73216885,11009788.397005772,569645915.9990448,56246404.748599455,27205887.79978155,19336329.70148504,7222741.142905566,38554010.06371405,5311329.412673195
2033,7027816.1981311655,45777051.87427192,16593540.323454142,9944864.090025049,19263588.686940134,25219315.14185739,23216836.97738829,43420459.763826996,23543097.07940552,15207295.001819508,73212520.24742621,18721735.144894287,14626550.89679503,3974078.14852239,7499943.009455955,17643604.69081496,48181965.07242753,136528294.4887669,10898909.253246963,565855436.0437359,56634556.77330718,27558879.263548993,19490247.643656515,7385139.590292482,40168317.38587111,5765830.146140229
2034,7180678.177910429,46152424.39892909,16989252.162219636,10252292.096359214,20807802.69566534,26093680.603973314,24952598.891761634,45018411.33333094,24239200.27033956,15707778.956247054,73453384.21059155,18753458.072998997,14619522.975527387,4002378.5089575704,7652842.558022533,17973569.777527697,48795433.60915696,140220685.23405838,8399209.161011538,562874196.7627163,57542020.14674538,28001690.511275057,19787436.056013323,7437550.003336945,41723288.51998001,6227046.672863876
2035,7340975.822293403,46654956.00035972,17138230.467958573,9910904.72280262,21232693.00529562,25917023.077927787,25607900.11430726,45082032.92575731,24435512.70291305,15880873.297847664,71621700.72293149,16919526.321173724,14609128.094352033,4164593.6732215798,7704617.5625461005,17957970.639890946,48518555.96648028,139641648.06610113,8308315.658015016,556336907.0483932,56612113.96313603,28307730.17210992,19640306.181719605,7683048.544563629,41985698.36843402,6363910.347224265
2036,7620639.957389646,47422502.08540034,17369268.166910827,10271175.721494451,23151853.94190737,26214819.129124355,27673470.233602967,47502690.94130537,24966774.922948368,16442268.431411535,65935331.332987115,15076752.636821881,13876801.8723244,4176619.0972384354,7925839.35592756,18207694.796376374,49869415.626744285,141493957.6531916,7472767.4459592635,511893139.0015824,54851949.15872049,28310324.6389894,18471148.516958147,7434272.764658487,43483058.39556572,7060105.020411157
2037,7780315.12995194,51260988.06064459,17649893.65264369,10528518.8032002,24520958.14697591,26572831.299643822,27835719.61291773,48559092.954085074,25673957.761166364,16894774.84156561,65455971.02954187,14257948.009187639,13749891.32835268,4376297.573086795,8078607.3084749915,18083687.892675836,50399741.85759997,145122587.94481972,7360888.668463375,508540538.66103095,55224230.170824856,28913212.649318688,18286581.297534116,7458102.125806212,44993670.95738483,7508466.691051854
2038,7955731.8956217775,57121484.813636996,18027668.213009484,10785217.956056029,25592033.770750713,27565803.193275258,28468456.464864,49489078.2489187,26319538.441883832,17365083.333434653,65367338.114052474,13871485.530686475,13707240.90289898,4477485.5124898525,8282925.231583356,17987404.307596926,50798142.13262914,148473720.7358402,7349733.810844809,505560568.2758519,55655183.830390334,29592828.094907504,17871907.9281356,7347581.739354202,46597816.593745865,7973963.074357111
2039,8058262.77291311,57906032.25455592,18305782.222337585,11093907.550788304,26798966.476155788,28433781.862202622,28354404.040316496,50669024.82942336,27052438.475234922,17810814.419141665,65445571.66910488,13576384.91753017,13691259.183034353,4563654.809387384,8488172.570202177,18017174.10195049,51645299.287700325,151770446.32502955,7318100.019592487,502371262.2304523,56116807.812131874,30325256.254628275,17330447.756211884,7374381.789839381,48127366.77804275,8427298.664898507
2040,8022102.817089595,58347446.23400407,18358106.713616956,11198071.213073468,26962481.056264978,28724053.327682503,28619251.593499843,50863710.45244809,27353257.866517548,17914641.518600997,65380942.39758513,13559124.11584818,13726085.878515247,4653733.987441677,8647288.46486959,18088148.59753119,52399658.850040175,154724942.65926266,7321843.069308209,502782470.8373467,56682417.20659778,30926935.494570833,17032594.410514195,7251313.129961706,48220320.6103873,8555148.752116276
