type,time,fuel,stage,unit,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Ocean ships,2026,gas,transport,kg,755691329.1177253,4979539724.097656,527473207.9713234,141648363.00325423,330879874.38371575,760457500.1850613,871104444.1880838,195807122.17163947,35498793.57357805,22685298.001091875,2937633279.302124,443308189.9863984,558666840.1533628,572415664.5733093,680923041.8961189,3571671065.5239162,3741368363.046889,622201113.6073974,382705437.65455383,2171562828.5243387,710585190.7802006,466011910.4182292,849206347.1776103,225322404.5908784,473604474.4119151,30722905.195077278
Ocean ships,2027,gas,transport,kg,727549941.6674727,4912872493.00406,525597118.8688777,140905759.31785503,339118750.65780276,777904799.8989586,895048247.0769744,211332788.08643845,43157042.30905604,29295846.163885035,2908076606.2499986,443060762.97142094,581049778.7755944,576643759.2461197,697212693.4067537,3578758679.1744523,3825966239.93471,644589630.533569,399454910.2896265,2302381742.909501,708695469.0582025,482301233.6427174,834316750.2200114,225561319.27573678,485269255.73410934,32652237.43811273
Ocean ships,2028,gas,transport,kg,708126395.9077904,4856658677.858006,527667384.2529401,141388824.73267552,349349659.06191415,798756815.7892892,924651506.4461083,229597015.59042364,51602436.256916806,37173675.336970575,2877992230.5707126,442459796.0452364,605166573.83566,580413684.06332,710895464.4511977,3580631369.714858,3911834731.1719184,669806605.066217,412164843.2408454,2442731719.090263,710693468.7626622,498234152.3010541,818758860.2178869,226290118.0358644,500919088.5557785,34898948.64819187
Ocean ships,2029,gas,transport,kg,697396369.7994945,4815963318.734628,533406666.01497436,143233786.36373994,362190847.81940347,822519172.4717587,959419389.658529,250477729.5642188,61042867.5735574,46248342.70166339,2848005823.0581484,441978078.4597945,631014567.8405898,583001918.0745187,723653852.7053636,3575898512.5412674,3998232654.9816885,695200494.0783271,421741981.51567525,2593659788.7826047,716583391.4569759,512650034.1376741,803955845.5682125,227623812.73850065,520423932.90990686,37526655.32676062
Ocean ships,2030,gas,transport,kg,693622137.6967573,4789698911.351015,542688896.3250586,146312728.89215136,378691525.4686427,848884927.0533164,998657634.3895669,273844127.5736915,71483541.46822467,56489823.17079496,2821205627.0893292,442474858.2547787,657679309.0751588,582964127.9179854,736585809.7303507,3568190450.573535,4086747067.232357,726373343.385806,431330059.230861,2756379080.5003657,727596934.9396526,526606289.1878831,789877449.520217,229547413.03430387,543379755.9455559,40610712.89072535
Ocean ships,2031,gas,transport,kg,696293969.6944423,4774126590.865625,552684527.7141355,150552056.65055397,398499672.94947445,876419920.4839524,1041373104.2897927,298975702.9594374,82668573.01071091,67751105.86912379,2798615907.64594,442359459.1654431,685382784.276519,580036542.4167023,752815034.507555,3557722728.610801,4178859957.2744737,763726459.1699622,443239967.85098284,2934855542.665627,743557726.9656126,540154384.9302316,775534191.36346,232422744.82007998,569484130.3279727,43990228.38737019
Ocean ships,2032,gas,transport,kg,699302746.2444423,4765523205.665934,560050802.7447406,153560529.76835844,422078585.5654863,902079960.6961716,1084462694.7394214,325186145.9121268,94585901.04704407,79801518.14295374,2786087844.4694815,442441014.7971541,713138351.0325096,574387173.6904625,771595524.2334644,3548927843.532554,4269212729.51154,803578512.5308198,452356493.0024636,3115944972.839456,763793173.7178943,554277158.0064249,763249961.3922875,235819406.92337936,596886031.5594519,47681078.834780656
Ocean ships,2033,gas,transport,kg,702658369.5010446,4758466177.818352,563611924.7049394,154890560.26092732,449762780.0241135,925046499.6846282,1127079695.0765715,352132329.1191134,107469382.73633865,92523950.21712594,2784603582.606931,442920577.78548884,740024916.8712511,566159378.6498562,792386159.7420367,3546281316.04318,4365668359.090574,845574606.667061,459086429.79352605,3304032484.5731072,786042169.6830527,568778580.3722148,752108484.0162352,239538611.36273247,625963461.8226255,51736104.46842368
Ocean ships,2034,gas,transport,kg,706421506.3283856,4752711186.593511,562985967.158403,155141206.95292288,481022433.55957824,945432727.3477918,1168475322.1031272,379699414.18460935,121334498.1537378,105228279.60429147,2790233646.1170526,443508766.61498624,764780519.495186,555916459.5025474,814398751.3402226,3546162429.606911,4465877549.468476,886515708.8195071,463745946.78595126,3500929312.940503,807977680.9312403,583329348.9244624,742403950.7193037,243251960.8347466,656589336.6601129,56155018.132665016
Ocean ships,2035,gas,transport,kg,710369833.4715514,4747524210.1501465,557882296.8040423,156332609.6933353,515539711.7065275,962334789.5877917,1207722340.3857608,407326775.025856,136469227.88448435,117622783.0368692,2803805810.1083374,443095989.7902127,786706716.1153885,544156204.2019129,836168697.9396306,3547426573.283509,4563638019.7757015,927510581.9659815,466495147.64617836,3707396632.05852,827858390.1480289,597536917.1373067,734409497.3730166,247139163.03115296,688975648.4650232,60822256.39290007
Ocean ships,2036,gas,transport,kg,714563767.7602377,4743367537.4096155,551296831.1449213,157453976.78621042,553022724.5844631,975733727.9703537,1244774262.9958632,435229450.955683,153493272.27773026,129381355.24116449,2825453515.090587,446720397.7689031,805331691.8586613,530485534.3338574,858407415.2923245,3552821890.139888,4656354963.408128,968275410.7262479,468009034.9283495,3928006057.2254615,844256938.3832566,611405953.4426681,722668375.1716727,251203508.94454834,722880385.9996077,65827258.90056547
Ocean ships,2037,gas,transport,kg,717804034.5670367,4734470446.714392,543633257.4994931,157420344.39099166,592449862.9006089,985649429.6420553,1279774617.8206205,463968277.84734774,172679635.83666012,140258222.02852723,2848269946.608204,453205035.3136673,819730080.3031886,515486526.0565157,880411520.8308626,3562824547.113151,4740514011.835314,1008768982.498458,473006386.69334084,4155893297.9742327,859017559.6100175,625092886.6764737,706965672.819546,255408261.78525132,758518014.8301116,71273383.10617211
Ocean ships,2038,gas,transport,kg,719276006.6521388,4713853045.667457,535551480.4566188,155884494.26968217,633221475.7863952,993446917.9141965,1312654921.0823488,494394942.8340055,194302384.24322984,150185054.6499821,2869190817.6290913,461897407.5266666,830196041.9118687,499713188.14262974,901142334.5242885,3582012805.4658513,4829774766.243538,1049422627.6602964,483859563.19111353,4384028676.110122,873182550.4638934,638580832.4387856,686480719.873425,260017976.19477576,796305481.9571177,77214966.89938085
Ocean ships,2039,gas,transport,kg,718372932.8012121,4680795454.310416,527265311.6385386,154312071.82002437,674148455.6796681,1000053969.5475745,1343761039.2456996,526536144.32015157,218315086.60397884,159143725.4941364,2891097724.748962,472278634.61388135,836993102.5234165,483413861.78237873,920407762.9673817,3613444051.930475,4921179968.708675,1089676833.5321023,499472088.19163275,4603654360.473319,887257789.3897078,651826029.205924,660322625.8414769,265164479.02504203,835422555.6576312,83441091.14649972
Ocean ships,2040,gas,transport,kg,716103379.871285,4636690188.72106,518741400.3333249,153040155.40142092,714263829.8464894,1008069269.7465748,1373483371.6039956,561263402.3514092,244298566.2098024,167059046.49162397,2914261088.294092,483848173.8724253,840497652.6628567,467057962.7876821,938330146.8146518,3655586831.7190356,5012185469.650774,1127272303.8967903,517470147.73470324,4815132474.398164,899825541.1641139,664728144.4785852,627258723.9476264,270375244.5657481,875383113.7364353,89781255.9969915
Ocean ships,2041,gas,transport,kg,712146508.7874161,4582585892.413396,512376522.49713904,152462962.68354446,752411939.4510635,1018326211.1321895,1401743016.7893193,599021301.0729011,272035741.3390254,173933628.21356416,2936093830.618981,497670684.6904493,840699248.7252169,450498813.87427247,955810539.5155302,3706603865.491429,5099469477.019053,1159377881.5851026,533820414.0567438,5015368314.5290165,911496550.8058642,677381207.0335329,593323723.3660992,275903300.83582324,916960724.8360846,96239314.56968555
Ocean ships,2042,gas,transport,kg,708070556.4635979,4522767868.816704,508877487.12708527,153863958.66892973,787277165.3488849,1032319041.5403336,1429758460.2737596,639787899.4135267,301257217.399409,179856797.64106438,2954022799.7526903,513452742.64321345,838825537.6583729,434342543.2417953,971967480.7424694,3762385151.7428503,5184152235.5197315,1189865294.9325936,548522503.5623783,5208616862.591806,923985552.7418268,689599421.177718,560544640.7650118,282222922.0197902,960340091.4182223,102705131.1700747
