time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2030,204208.39742310846,1737838.2325247922,513331.38498476316,221843.99555689667,253671.71607279815,488677.2325854231,290570.3636594108,702563.4085078923,388895.73606620316,602814.1368476117,1481790.2919481236,879590.6241290473,466364.2045787575,75431.44502537514,413929.2782390521,84135.75826050603,1879325.0343113588,3317389.434106429,179667.1220227465,5890405.082325267,1534977.5618329956,837222.4099232145,115265.14548509095,366912.74743164534,1072770.9523911183,141405.21795070232
2031,205072.0065451311,905393.5993985997,593675.7805779545,251324.27390770122,288379.4886864038,599306.8784293209,287206.6021221585,764534.8823519079,376182.73197921267,80561.92796454483,3150411.3406599592,1331557.9596758354,549834.4399165291,117952.84763004673,339498.4671139128,92778.56804529346,938117.2951979458,3399023.782247279,189314.64969899209,5587969.129860273,1667025.2754504047,751624.8174506336,120710.65528091376,341882.86706687923,1209624.8211839346,153609.8443559151
2032,246790.73360470662,882642.7723111403,660362.8486551886,265848.4504558928,371353.21878076624,786185.0565876934,485367.7935375236,783546.1133180092,376741.97221304796,84396.83974433297,5745483.163685731,2199008.3536284245,624098.6654177735,179095.7121795646,272315.13984646805,117020.1101996758,902248.2367290701,3388132.2055479996,200575.86182030416,5647097.827807747,1709837.4300161514,559105.1791834461,117343.96177074712,337759.28480711934,1276432.8995955628,170082.06699127032
2033,310106.1777349561,734012.9406029417,521961.86242570716,260542.63078925476,447628.1445682992,803512.1233568613,809839.6101889897,821870.0549774469,399034.53828384186,98219.74682314173,4716600.412037758,2961580.277143621,633242.7565389945,198842.26868789564,229961.58477097066,212987.64392672537,985084.5533907751,3759648.455204978,178863.13427178693,5776108.731470505,1540097.2741061863,648997.7641529298,115725.13584183907,364811.12912387727,1262019.1324621572,184937.69164938337
2034,432732.27836701623,720508.7269805261,512745.2351450371,261772.06522355805,481142.51692754566,1011029.1140290956,1224885.1278030477,815719.4761378742,422610.42999965727,120723.67052626284,5039614.248263728,3516107.364330084,636017.010594833,220462.9455753814,204066.52758568162,181638.0951985322,1150406.444801553,4034116.023100076,208475.21374176172,6104358.509151593,1553974.4393313958,619782.4390573915,130836.24644763533,397407.7022576197,1530122.4250087813,205921.84085125604
2035,414729.90028026706,909954.5414340759,554442.76607195,266240.02367865806,559821.5292481252,1166422.098702238,1609616.4716095529,835812.0756838555,430137.32347754785,165737.29759172103,5439849.735738167,4242256.315447037,653540.5401646777,221185.6709777934,242039.7628194707,142002.51810595245,1244708.76874447,4230611.570412805,211580.1265688189,6482436.309258964,1628196.8383231843,700675.6375894579,142691.15585799149,430321.65317737265,1832725.3035033948,229247.02913888462
2036,405813.61308535986,2003254.1969562194,575254.7269417146,287150.38329213427,684558.1263291485,1199262.3421745696,1757652.0702916374,877035.2103960959,423644.1030485601,219989.7182685111,4270933.876712268,2117641.385743133,618210.6013374747,243709.75899842355,356229.9364701181,355397.9803416379,1442170.2169525882,4006947.7575836647,202106.56898467077,6612638.9093550015,1690087.0556473401,764666.8515655294,148415.55025798205,484093.26655280794,2065656.460985019,251147.43176187848
2037,473454.23905301734,3046709.681606369,612096.1016177958,321261.72622590547,736386.0112424172,1218503.052860044,1812336.417614938,945537.0959217512,444419.21716474096,263435.25110223173,2969787.832175873,1607705.1074591177,541749.8921249836,229262.8620741104,420647.02599687304,309557.2568517994,1571273.1589524453,3924189.9028194956,63054.66517447464,7107463.432822399,1785261.53216152,840938.3531953703,162230.09053777403,488988.14807739184,2269759.6594906356,271146.0724522189
2038,535542.1776802533,3805914.9045638503,760630.984572357,313916.07778773014,520563.883697703,1304270.846450821,1674891.9853111305,1014407.4180938725,449056.4535356064,299860.9530201001,2570887.570197121,1180493.9253708918,585043.4255034841,271029.8920132776,448476.93790003745,278827.99709927285,1576218.4512915532,4009396.454184486,72232.89522940498,7512525.80028427,1881613.1474976353,853148.7225050413,161825.66854115188,486614.352934849,2589775.0333264223,297227.7247354895
2039,547759.0992149567,4430175.467235386,931809.1758341165,366535.3253809946,538078.7249655214,1272465.606442723,1498079.7232777232,1121474.5182029177,441623.8847446224,316090.958888065,2655412.221687039,1021929.1514280073,614609.3454220019,313372.4849341912,487697.0740801276,279607.9258723578,1859525.3357547617,4614744.7289329525,72135.7968183807,7829836.218133705,1951593.4279544058,901794.489766157,158987.14419949474,483126.87599471887,2723467.058015351,309128.0550303553
2040,529689.8281074532,4876702.53593358,996258.335264198,380060.1870766733,568925.8269040667,1247955.9534614908,1355417.3213219151,1171975.4909246748,477972.5776025629,302546.28279584105,2653700.0985496356,1037840.6102957624,617235.4745086784,373513.57301695534,470435.0086953704,269566.32787755324,2086633.9165843355,4897692.103191451,59894.44459381861,8031099.714405674,1985196.9271271916,953139.3701852493,159749.90512420703,468837.09870036494,2811915.810049425,313094.3459425546
2041,510886.74289661105,4192224.895806776,1022206.6585849475,405421.5336270849,595619.5623033191,1258307.27583611,1236041.2846663354,1240383.9840919888,526354.9852403023,288646.38467334956,2582127.3913502954,562551.7177984457,703792.1536561925,419527.70791540196,467151.3173334066,258507.2704217477,1976432.5154592134,5395305.523889541,64287.85992394685,7920360.982872741,2123293.0745256743,1032598.542211615,158977.38152879156,446478.2330797091,2972659.024497867,325996.4699650076
2042,521907.2201693812,3997454.166529639,1221617.9666791195,454499.0738925573,613797.6929074555,1461491.4445919623,1224076.2457831006,1300288.8920721519,577654.0906873983,293446.92844663316,2558792.939506088,491226.50994638633,802135.5721964951,454196.51362864295,440219.5770796555,249875.70859590406,1994433.7634453746,5840632.916067576,78593.23650461642,7695969.8761040205,2349822.379540126,1094945.762683123,158880.77641457325,468171.71441181406,3117388.6151159033,331056.89947696927
