time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1981,58758.91077187805,596188.4677166987,104724.90578309305,21504.297707065256,91064.95273134667,114935.37251179715,73413.60403386828,37630.715586905855,19827.749892612817,34771.25517957737,478028.4799471433,122992.77832631097,21568.306612918084,41870.020639055605,46690.33342739839,209024.57057249095,150074.6085383761,105904.65123240999,32398.558661175502,286183.3395193734,59409.00990868903,37798.60151498767,134562.28238707533,68387.15569909931,39091.46355715824,50847.66631581331
1982,38251.2448843987,468229.09199448396,45702.487112759845,21874.394081809303,104739.99058965463,106090.5509608447,71802.05122764214,40694.32694685822,21660.353331636,30712.825634864796,540734.3932778136,117619.0697283758,19422.670259010814,46205.95131894416,51311.51049401015,225565.84836322226,233092.49330954836,93797.89288958078,22451.25949514078,305381.47012155066,68670.73225961422,42078.952644882695,115090.94786918422,79676.54629426196,46250.979071812144,36447.5789913252
1983,42961.81067799017,858271.822815026,18089.668649388474,25656.575736799157,96155.26029840086,114756.87618260826,76583.84586435216,46841.02483643301,20752.99630963619,27107.258111079707,604233.9675519863,117136.11167808634,33949.04458300604,51292.637255386915,38012.66231202239,234426.11088338806,228638.42743918864,98989.64150412292,34295.83742012482,305142.769722384,86285.71882370513,35829.052809575565,184204.50206296137,76096.12762747014,48609.209367563395,35774.07484087456
1984,86983.67445668118,845207.2519882887,30379.17789577988,27646.466595238486,128621.6615224787,122308.22026133712,90051.98691033742,45115.37075049486,18544.899683260057,22285.16056096269,632433.4489079525,129374.64477123137,29787.827874593717,53147.74237737652,30831.357112152644,230538.18311991342,167983.27618683534,102355.5173240349,26879.392196088364,305041.98731327447,85686.7202375938,40627.29249443492,155300.9229467922,93914.00365923377,57595.382368165694,42584.447841163375
1985,113447.36066752688,781878.1522780266,44759.45437518145,23702.437768088814,162939.9670729046,129305.94886731633,93810.22204748505,63912.73539171977,17869.095182857138,17004.227370563556,612315.5882417435,124759.55777567043,39403.352095758724,53245.935006818065,31397.67056155106,221729.57036744972,137894.1342628088,115207.2259332338,30129.391549064287,357853.4973989908,83165.4613139522,38486.39101253496,173408.1711239566,91932.00789495072,58611.72945053124,43492.35786013604
1986,132802.28806902317,902983.33115186,148096.9735977531,23081.222046624043,243795.10677753953,159879.24431967887,73370.17404536689,44319.88206461476,22328.80213715219,16057.459745635004,663952.1219921885,133766.3635499989,43761.057829085126,65106.89537041984,31786.499999476004,247439.5552518013,185477.69636187615,128668.20537513099,30475.422102462566,382916.01408055134,79246.5215754398,57306.010917060325,198343.1816491986,83998.0340737639,58841.003090549064,43387.88680233501
1987,131050.57652067445,940808.7157239044,54273.88234403119,25945.021636002286,200619.66192513934,135673.4545236931,86451.24796957678,41499.5154794941,25169.01452175046,14476.118445814947,652585.3433769551,129725.30078253003,65254.25970354284,70753.7757063708,23343.602791894373,216595.8445848865,174140.51033557652,135307.050128476,42777.38816285744,414262.9183245871,81163.70346308955,44197.493454141564,179484.39402765073,71755.99729318358,61909.495005545,57160.84000327627
1988,139491.1317935424,1049380.4091680606,70610.75327479879,18577.70694047788,175950.7945892945,118079.55827176473,96042.23815619941,59284.83789568741,29929.62280024295,17520.494571998777,797312.9854321401,122556.18574704895,44608.06991597893,176732.88362733088,151538.46066206024,890183.9991365321,113709.55243074338,149762.8255838942,47170.32643455449,480404.5218157302,95368.70732678994,49039.89829119908,204418.69280914144,62689.87156484531,63211.87699164263,65414.02431583364
1989,118750.58907412665,856893.5730526927,130350.37726595256,24346.46319712276,197279.24025260497,73905.30593199523,87755.66233145671,47920.281228736676,23224.227818241718,18605.23306086574,708769.4617154502,105879.74609339415,39371.77831035507,183307.78725130978,173456.3317908208,923805.1352606007,150128.27756280385,163574.12042700607,51668.20263354553,470521.4661945351,108377.58477955397,42954.94581903759,257746.4587655228,72429.26257203592,60013.59712178302,62184.1274386455
1990,84760.43885228636,672229.1155719679,106206.09711566374,20465.823884479803,144683.67843347564,146170.96470543975,89893.38852884005,15934.555304632586,28226.133125496017,20704.405940723285,704801.0174868231,93572.95242887706,75754.87081610077,254888.58909953633,226965.99210797893,1111321.8349470051,111366.67342566831,140819.09566394915,60487.01586260609,496901.2913560013,133390.855260164,84921.94116852526,408471.6838148545,69197.47670894251,67447.65347596798,52655.680495291956
1991,61841.14594003482,691677.4867633381,123614.62594840582,15157.87251890454,159360.74446647996,203041.80084220855,77046.31666929045,53903.20382306907,22663.682969873895,15746.770838932882,679770.2284116606,50935.51919631018,44264.39708495919,196179.1031047105,166344.41242154827,808767.9759092885,181603.68869554703,147156.05144838573,62493.54629901507,534153.8731223714,116329.77390670641,75349.35973527978,301020.7955459475,55178.78505773477,66675.0004038199,42485.182365155204
1992,61643.545070992346,805932.6164064462,91544.01112799911,28174.525138829955,165199.9670823769,220288.3745633081,81180.93681047855,60225.23291188608,24355.503987126143,21800.3071753578,729950.983034197,17966.880665817564,53299.74176564001,118510.22088593242,150620.28329710528,772606.6578181467,196370.98716877052,145385.11881683697,67986.08980599773,605429.0365331452,147793.30549421252,70385.051519062,268420.0263366984,60391.54857462351,84241.60125088053,31009.78276159365
1993,109983.13379671557,932981.4147459073,86985.9899034952,24112.572177268,229262.7193234985,193360.0538063695,103567.87355299413,42439.757824780936,26214.910645260057,16525.858431533456,577591.1580475728,35091.619520206754,92309.2193914144,25754.905474242394,8809.160305718124,53405.9216825055,204779.44271566212,168877.35133848825,76310.47463524899,664443.6911205109,182121.46853615812,74886.7065581661,293959.4086932825,65353.568976661874,86199.17336349808,19234.595569504363
1994,132215.6437961561,928114.9734572861,67404.67621026914,33698.52190244728,290902.15804790653,161905.2227893256,90172.93201681218,39312.6501064443,25475.76646074282,9366.359774930372,663722.3592186257,57584.602464849115,47167.52561571646,33825.60523559793,10641.727809761425,68138.58849787702,171703.1820976234,176957.8741068574,83238.66428296767,654912.2669421495,180715.91818252622,106165.94796064809,325719.42625823105,90593.84538319256,86509.56807241261,20485.51546753051
1995,129992.42029092433,847211.4638595637,38666.457143841966,36869.48729166916,358682.2421328649,130541.4717016445,90731.19443290602,51574.75929337518,34423.55398935486,24127.35389212718,669214.0210583642,65241.337253337544,82066.46465205992,16384.119902820446,6448.086159978453,25020.07510199325,115739.70798916738,207867.5818878408,101741.79796297816,750405.6636784831,206199.56890565937,113350.90360206232,285567.1522346344,94048.23240220407,91236.61130702228,30952.512876907425
1996,128945.93679208899,842759.5899536728,22462.363134806164,33570.15544815156,280686.274687831,136945.4000468738,102535.05030976218,61755.10749420279,39222.55695068598,19701.93740456992,744237.4325970826,145218.10048647228,83990.93300760454,13250.325107585131,6029.183020857095,24122.38382653969,180644.34353821032,209348.91660924364,95322.45976323045,842370.8847602439,199538.99142233856,119416.29027674788,303356.7572490155,95006.03518652628,100437.18840112298,22712.957581261435
1997,165032.41012916944,977003.8654271001,123871.55414296385,44458.571280131546,226276.71888674333,145761.7447969299,88898.41899927097,67095.1780112885,38630.94786208075,28083.448170883283,799790.8041133026,98664.53865578254,83132.91806016743,12673.577908211886,11089.855109600241,25553.01730826652,179472.11256897298,177193.77326869924,61155.277424242086,627642.0579783679,172230.1323666795,110553.43564224703,214302.03728115337,95229.35311199061,87915.92853366115,30971.269970339465
