time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1998,5551953.30346176,57794516.44145094,8123351.210901164,2683736.827580253,6677308.474916567,11408980.386622556,6768652.035279728,5451110.082964801,2247245.2155723637,1514270.1646284335,52067200.691566706,6849672.796324059,2140940.4986945437,563205.7662090508,836999.1581154082,1747448.1476352226,24927080.401242413,13647543.276238173,1404782.0875665038,38940383.79994636,3706579.1088395063,2940174.1505528744,11463874.488806382,3945845.340107879,4720469.047289251,1206858.1318036537
1999,5243407.354723628,58402019.61125905,7590857.893087231,3205949.815088222,2891601.4173554424,5141264.1646246435,5036296.143635707,4678986.951610294,2266028.888127287,1802553.7047227453,55653518.71026384,5858561.602158741,2432733.9982428555,420564.7065537583,618081.1337177805,1294715.7560316147,8680810.83265997,17097012.074106812,4518541.76161277,45475647.486935265,6671479.368275003,3934154.398153788,16050734.563258253,4677728.382972681,5279700.084251942,1765011.9175438718
2000,4346892.667347304,52202838.02438116,9453790.534281537,2819298.7387018856,7705395.615141331,2991703.745988166,4076924.957041632,3378326.325185308,2528257.806333564,1561899.0326363768,53543526.95091553,6785452.112959508,4767592.26515896,524753.6587538477,1261903.5555943963,3650546.121844442,5456980.041632159,13218088.71914418,9495593.237688422,69602462.7993862,8082998.515758996,4281290.845074548,21251669.48381735,4276069.391652382,5377617.322243365,1753515.1644007717
2001,4613489.14371667,49584028.28172575,5780874.334463192,2323497.3798227194,5888097.040699762,6430651.090309233,4599697.236062466,7127989.350694581,1987060.0112466586,1473904.7218004514,42551928.45151417,7986638.957815224,1876665.8545637962,985896.5333019263,945713.1591615675,6003347.46898937,7291504.670391544,14463252.947321136,7363944.173632186,45408520.14993015,8742037.43361547,3179889.0936379423,20430323.81662824,2780321.837167955,5482803.920053716,1581312.26586629
2002,8145903.31575266,46418927.46215737,5538549.061268357,2783184.3965394082,7018512.497908524,5300674.673097473,5690212.622676011,8268424.591574531,2708764.764580099,2156716.243900892,39324957.94503276,8935677.686024629,1927338.489913002,1106179.2808456663,1414638.1421931928,5218210.453657272,11461597.95572724,13859922.14748312,9457536.672694962,54616051.53220575,9073367.871154023,6310463.508512076,16228846.01197891,5191825.053692,5736756.3846517205,1476945.5652816105
2003,6047078.916162929,51083019.968085274,7653462.799481489,2336843.871113853,4434631.279612225,2294445.331221607,5286157.48438107,6532714.51745247,2703924.261022779,2242386.79611226,43805712.329703264,9458118.97409545,4298473.234843884,1337512.557076974,1447007.988429989,6802087.42600809,14622297.639670096,15817004.06313657,4947313.433984365,59642208.01103602,10095709.411947478,6503858.745513383,18536019.81252713,4005889.7999456525,6448213.162552157,1888996.1577466158
2004,6402431.798908158,49789984.998880714,7181025.993474737,3212026.6046951353,11880542.747426115,8877228.952391887,4950113.685408409,6464800.29704193,2875881.82544739,2257501.9048291096,58903996.69651969,11858994.157364635,6086523.264636112,1869106.9597700092,1859857.9112331164,9148220.718517462,20533474.923799284,16158650.148876451,4309402.553537809,64286629.63524522,12009265.541084768,5522850.063944936,22809772.48212896,6224262.375512537,7128887.177883026,3179512.2167237652
2005,6318264.402366618,57368428.67076373,8282639.105280713,3324883.199984149,12078369.228496907,12592018.19026913,5553817.049835656,6280980.227257978,3491035.280609551,2044869.9691783031,51435220.04610537,12050406.520941705,6522285.079903635,1537242.3037361386,1457281.7741494686,8095151.855379099,14908400.887739312,18531344.867587846,7430445.445128025,72893528.34166494,10151562.923896091,5173139.750703607,21219194.60552708,3716744.6829369697,7205585.548753942,3064548.5720542655
2006,6346160.196009085,53474782.60545646,8079717.74115275,4179197.2780130724,13013987.870497905,14937443.52398295,5858707.83764097,6446861.34344222,3565425.74247615,2217522.466168256,62385513.968752824,13433948.700477693,6729439.403363305,2353242.3883355143,1916296.3543420716,13392563.567003377,16916382.03383207,18037301.07427727,8201525.952441223,80930996.58513543,8488439.107261451,4543815.701376205,19358795.491937492,4124335.1911216443,6757020.2483421,3361634.1396112945
2007,10236061.130100792,53807439.573535234,8754519.564950595,4490808.180495641,17571268.46850704,19893318.186123095,9558562.686350642,9876796.897137739,3170879.913193515,2806424.9416431766,56664467.97973041,14037889.637632757,7371879.966661951,3440420.408349319,2855509.5615754356,14587268.072104126,26452340.924635362,24481720.78255923,8269305.818185233,89118806.05885255,13683457.482236277,7930090.243499569,17229833.253937826,5090121.558862932,8123473.940942817,3507827.659374152
2008,5753496.149107475,36886641.97283009,7893765.126484975,2937426.5548875807,16975720.444220856,15900442.18314041,7949019.69516525,7776093.7776061455,3625312.971093593,2663749.4708103975,39056485.109701194,13354932.07337829,2636328.870290287,3384211.1166423336,2181037.172319695,15430754.74924181,19350882.210681204,22419583.126974475,6226668.747356737,78073051.2482029,10059883.930985764,5908594.05893158,12945289.373886488,4734662.572364269,6882023.072551108,1988385.7375214752
2009,6625335.5708500715,37347525.06968306,4805238.165040471,2634367.4688756033,12721137.605356852,11681621.08487574,13644775.43381866,10464301.072029736,3935611.9679764006,3809358.3645825326,35714854.94127048,5293613.031825894,2573712.2377924295,801009.2736921282,1532042.2032093676,8792224.36970415,37889482.68199872,24086674.974064223,4122539.005872291,86171577.25916505,10351578.149879439,8065793.009405375,10543214.18485887,3645514.313267828,6091555.129967326,1482823.3653090876
2010,6962275.507164481,61073625.825921655,4301623.432018797,2470605.0334533257,20509583.213380218,11852794.63589193,8324424.348629896,9233026.568525435,4580412.8109527975,2601862.875539094,46402664.06239427,8032920.29540024,5570307.966870994,1424798.6146061425,2125562.3299725372,7262440.289551689,17697599.900697794,24534007.126768712,7533200.25967396,92100970.63061371,12025305.215658613,10582495.264589362,18269466.254706454,5935514.371373195,6502891.421367548,2001326.1548648993
2011,6102991.132716776,49174088.04532488,7261608.67160054,3186458.7069513816,16205095.476764264,17361036.028179567,5883581.771895602,8243867.242134378,3752440.1498029833,3151497.7743423097,49570669.341205,8563654.578149725,9235058.09988839,2401718.958059731,2043007.6735907155,9302668.391257465,9122899.61156127,27688317.262185063,7353390.959514181,114735035.93986525,11829277.206686253,14779192.764874486,19914430.84614922,4591994.669563754,8100386.930258516,3063821.257742035
2012,6397813.220882344,53043448.646940224,8834873.350707604,3506200.7397092083,17486419.39380537,18890241.464225225,11810042.851668453,9534987.403402321,3884942.78954631,3815274.0944867563,36605174.2056047,9235509.035510441,8318815.295724939,2234585.8161036246,3102702.9927962706,12255058.661342302,18977148.60277025,26830635.837045286,7028985.206390694,118216917.93809107,15269102.252486119,17953384.3972715,20976075.01050045,5688570.426382268,7919229.332946722,2815424.5044172993
2013,7652725.121764953,65816540.28239539,9364271.27555203,3345608.733906547,17702022.885187916,18798266.626845524,9415574.832238743,15817391.178881288,3561883.542171737,3859737.2713503917,44850771.51612584,7935377.312680283,10070492.988988077,2950738.0452371323,2692997.943056513,12966595.165434504,20703015.481962062,29018527.685689222,7677412.837435411,129909138.69058758,17382817.16560444,12429393.08419212,23056388.895888936,6078495.413024061,7232528.370712285,3303117.209640443
2014,6917524.806405863,60287688.20541944,8319904.189597283,3786409.931945352,15104434.14583768,14730392.138844544,11486882.308978932,11444426.463070434,4186736.749618897,3943598.955763186,55132468.903912164,10986365.247533498,7531949.371191062,1069864.9472334348,2489543.743020605,10392627.578432925,32545093.13449716,33935231.590850934,7805564.847010426,132045803.36270152,15995466.04672594,10869688.275879981,16236578.4348283,5517170.329175396,8750194.413281769,2148788.2909377133
2015,8610909.737988763,80928381.27483155,9793102.528830042,5161214.557665116,7422990.476884106,15256422.794184234,11883642.791045811,12998434.634022582,4923925.55603478,4391724.9120063735,60044026.74336591,14014489.59379265,12055362.19962826,1156678.3147156367,2913858.015098358,5757792.570464356,59638452.84547521,40648429.20414332,8218659.044803385,154242237.90979317,21186493.07453986,9115511.707514605,18933184.92968539,6693391.224110351,9784067.590838993,3017275.539594533
2016,7897852.081234027,70570320.08303891,10772363.229350016,4226213.416727002,5787663.767531648,11320718.087039992,12401941.544338085,10820958.84127593,4779182.752437021,3510062.5648364085,62773458.79416492,16792254.730823938,8928767.15969771,1774431.0103609494,2597916.7577873184,5002277.02825859,34179391.35541226,39152472.23589864,7599109.543142279,150046611.86535645,20576634.936293777,11667560.644553795,19285361.584786747,7016242.40395464,10565953.124173732,2018967.1528293607
2017,9896877.815188305,66244870.1344112,7233965.593536533,3941053.618275363,8775584.687999835,7022556.976378641,11135048.40393199,9166010.926025344,4246033.494360068,3231061.819859937,63925143.09371029,21582267.568082348,11113000.325138833,1927842.0172888837,1952519.4632995916,9271028.519074861,17368675.675126683,40045485.5726976,7915739.794870223,145392072.56424853,20116486.16417089,12028439.465932831,22202780.29131288,6375824.127528469,10919845.58378915,3716093.927452978
2018,9991480.28409484,74887933.58438697,7473669.945788749,4144406.3217704226,9059048.069134388,7616205.182035967,8742813.17832157,9353094.3288821,4846804.118470399,3414316.1369412225,59895839.22409372,17961099.77966998,7175024.069681327,2098770.864062996,4199096.044545477,10119609.530102529,10603705.551656578,42670193.41051063,9331700.37628387,156671848.18506563,19599823.52506149,17729884.320415966,20532954.86609165,7694294.2117834175,11241422.225277727,3256935.3033291125
2019,8091294.811916397,62336526.1466583,8176275.814521823,4466207.770730235,16287535.425626298,5915478.424447321,8701966.321731219,9348113.977572922,5228613.28615453,3669371.3360898197,60903861.74822864,17557437.90763428,7060748.039318267,3678902.8206368806,3111668.381475744,13619668.747504419,12622848.826574117,37693342.90397284,11426944.358161306,147783611.460651,22797333.348313205,16015133.299632108,17957920.28119886,6879307.348042933,9701274.842153816,2127150.0222221287
2020,2676673.1885446343,24502652.891820572,3017805.5295786834,1443968.6952519796,7592129.531136549,1427766.3518745312,9275332.320500301,7864801.064618014,3965732.083945551,2304393.7633847,19785898.53638623,6305770.527392239,5193211.1741755465,1272992.0115137165,3657833.8896358935,6343530.619226398,11221305.30608105,12898389.840159874,3821421.247925335,72846451.86278278,7930609.913623982,4931367.780795343,9317485.52923159,4448301.976716463,8395983.888495943,1300308.1011975475
2021,7462748.811717994,81941046.02758865,1351506.5202724284,3712279.773641949,14524509.826231424,5887419.56639852,13364016.228327934,5976886.554803462,5284088.081405,4142821.649565965,57597068.44320181,19198746.660983518,18195311.153679952,2213175.5464178626,3823220.94672176,16470260.337510748,26999265.26562248,25715931.887843687,8600540.457040813,191851155.1969586,6368259.626606241,12153016.308348702,16515683.77686397,7878611.150993979,10335975.342993855,1696362.8011865518
2022,13371610.265412074,68681167.28697878,14562939.48802382,4794897.8824657025,9910904.692620179,22958442.496909376,14064027.444389125,13095765.804180307,5445720.064571395,4476084.4107952565,80305609.67835991,15693806.9470663,9444800.208249446,719971.0537966675,3217392.21134882,7288827.330855238,52415891.434705615,46694139.73580295,8214463.791893117,125542147.16872163,29111197.09464402,13994513.41880528,24588821.718869276,8766574.366668424,11323004.577742858,3224538.4164071097
