regions,demand,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1,reused,Aluminium,20.84182250462863,21.288428759122638,21.77870033495833,22.344177193035488,22.98059947055321,23.651999412651847,24.352408439924293,25.067477007919802,25.80466184159964,26.567292766016777,27.33687061465455,32.92322380083796,28.735921023585934,29.36627372580039,30.012894236994363,30.662164304511833,31.283891305843504,31.91524224940793,32.54481974076462,33.17928616328467,34.75251798105499,34.401673637809516,34.901768390842165,35.36725022788014,35.82282092047811,36.17690505875909,36.57168286080882,36.99702531149044,37.51679726937786,38.14976770163564,38.85450344127928,39.62842112583682,40.465821584796224,41.38967524612327,42.40418771117245,43.50347719738974,44.62669477101825,45.77975484531564,47.12593028762308,48.336662507348386,49.487655219765905,50.571217311441345,51.59117140044582,52.39948870843874,53.324745336647524,54.28434395874416,55.30513526010091,56.39126864599457,57.56616268822803,48.60952276383483,60.590004158365055,60.90788318122701,61.63009513268955,62.5397751159291,63.400452319979266,64.82614598901954,66.31307624545555,67.93670377458399,69.70842390095012,71.61399406398402,73.65856644339232,75.842945112449,78.18227696243149,80.69364699171848,83.34105419710518,85.93453411653292,88.50785735006178,91.029422712174,93.46020695531793,95.75741147044853,97.92371363106938,99.9575684151574,101.8738288054089,103.70585085683521,105.47754872453888,107.19413525098403,108.90387206308996,110.57284573772458,112.2210356386386,113.8951864653125,115.62272551478524,117.39190486333808,119.26121168240894,121.24927147887601,123.31790460741743,125.68685270502752,127.85527620583314,130.06036755787915,132.2115819008193,134.34976811297383
1,reused,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,reused,Cu,5.169216519181954,5.296488835470425,5.438576832879539,5.594034890012821,5.775250240346571,5.969174354673375,6.176947428685548,6.387597603532111,6.599577758603371,6.795531548252889,6.983503384843096,8.424714856717936,7.379972414850814,7.5448390500401,7.722040788489152,7.917858776607107,8.077781325276018,8.28223690443167,8.491279717786494,8.708207032937889,9.289265658228711,9.255943348468524,9.468732264099964,9.680532101265307,9.8977935836222,9.98452628616839,10.193949815457778,10.428562605435417,10.694842216457415,11.002434570184294,11.306792809596942,11.631566942959903,11.982371839645598,12.38896118720918,12.786437081313588,13.178853213036707,13.564431382090277,13.9477725425321,14.55559305611672,14.899428437698887,15.255434731021175,15.607211212739086,15.934382909620243,15.97814910474364,16.309496794798513,16.699069398518915,17.12657328768858,17.589685633498505,18.132251923306658,18.615956437154328,19.95435212664697,20.27059153401855,20.735754522849767,21.282024235319135,21.266570974892023,22.155676840841338,23.130290152375615,24.226058536229168,25.439008686721166,26.765662794429286,28.225374746304595,29.780086583128032,31.441773326932623,33.19470360468128,34.99339003003474,36.74430094801043,38.45822905436482,40.12025549882481,41.72483350692568,43.25749645954689,44.731368899814726,46.1270422330891,47.431908103430146,48.66196030496891,49.82848723312945,50.950850357768374,52.11065422065672,53.23844477011172,54.33115246314463,55.43820465552571,56.577440762268424,57.705320916506295,58.91422028893639,60.2517225069969,61.66265045765216,63.326861435373004,64.83676299058023,66.39297479073264,67.86791595278711,69.33300225958905
1,reused,Glass,4.632294379956176,4.743862927246171,4.8724913393441796,5.013623758354543,5.165224136798878,5.331491615250961,5.5142640858019405,5.698922914380448,5.887137414606843,6.0737185245015635,6.26175519312155,8.168592668323614,6.614252605993162,6.782268511637422,6.960978459844805,7.150596913639046,7.352417583444175,7.5535814749275785,7.759479301956063,7.967073539491299,8.412691091479562,8.343504698342844,8.511331676494752,8.672626795672025,8.837992940238042,8.993944541097568,9.139249378280512,9.301925563740998,9.488567580195067,9.689246553693135,9.895833640464124,10.118290113533046,10.358687905421805,10.602245644554477,10.859644785427937,11.135292441946596,11.416061633191493,11.697458388401149,11.98564584883782,12.263421690393475,12.533171445258251,12.7978991925136,13.048655578962304,13.293545910744863,13.541167352812622,13.784634325401637,14.026000793856118,14.281842986211,14.551984503908017,16.482260498068946,15.118689176793131,15.20027242028551,15.405633473360151,15.629265470745576,15.892379432077497,16.159574189944042,16.42351678958446,16.69305210734611,16.969617082387295,17.250560512528605,17.534826488918725,17.824594357451947,18.122476248728745,18.432587166398278,18.753912545214195,19.079097409607932,19.405317641868024,19.730796060003183,20.051556764510217,20.36473544850679,20.669783874251088,20.966691884393036,21.2571815697258,21.544179812256225,21.828964152379683,22.111100808142837,22.38893356689151,22.661759856781636,22.930367085606395,23.195375765901485,23.457124945711392,23.71634841547049,23.973663134450373,24.228977835469692,24.481976147274708,24.732653313127553,24.980885924030723,25.22641576136357,25.471328882855815,25.71422290098156
1,reused,Steel,93.67194138865162,95.51161121783184,97.56907634568054,99.9482539235295,102.9192409055395,106.1096255792564,109.54702030398096,113.20659927035256,117.03070471636653,120.66241148590298,124.04347772066981,144.13029797124707,129.7128278863715,132.29170969741548,135.1184830060646,138.23225113704075,141.2902789127295,144.12595937362238,146.8980493878288,149.8055921164981,154.88735708255564,155.71032325299228,158.28845457240024,160.55300000839185,162.59697173622422,164.26274488644563,165.5750652594799,167.05968576423527,169.3024937929303,172.53959406516083,176.57150238857372,181.02372305643343,185.65146629858742,190.1341752335045,194.8272962232218,199.90771763122135,205.1055221977041,210.20921417331635,215.5062289790941,221.38757132324696,226.92094965290198,232.19874628570446,236.91913713499798,240.46284638635734,242.95828619835297,245.48852270236839,248.55136443098428,252.65207329543858,259.0893928055567,312.64932688221904,270.20884241024135,271.9904026178728,273.8406940216586,274.9939289440071,277.2348493019273,280.7366537478249,284.2567134748016,288.0416898589391,291.81847800778155,295.6536135214116,299.7247031729531,303.94599198407883,308.65392309181203,314.0180308684835,319.9060691262737,325.76784295125145,331.4641567902974,336.8917718145441,341.7986359339087,346.0374994748664,349.8157699590208,353.37936225567614,356.4735319174846,359.83961927949736,363.49593179428484,367.03525265736346,370.694910048192,374.7976789451174,379.09370517274556,383.78108204594434,389.5487711756882,396.0284283459025,403.4891413047278,411.92638225249004,421.2211477270606,432.5715442640036,442.6987860247322,452.9213206278946,462.9862159595464,472.69855501025364
1,reused,Wood,34.54549330790322,35.61848433310552,36.7957997965421,38.066924195118254,39.41321016310605,40.859295190102394,42.423432875969354,44.03392915417785,45.67310203179053,47.30559939743052,48.946429089036,86.93266234032899,51.68097960963946,53.25330976578256,54.91184711501574,56.69064584925628,58.592617817507644,60.552675483647334,62.59757342183854,64.70257851959981,74.0865182180063,68.72154151710609,70.68540088338017,72.64896113866754,74.6687780158548,76.6948886584737,78.71734560647357,80.87794707389754,83.16521759689148,85.50506700074942,87.87939783187963,90.31968688933905,92.83014374836688,95.34061698205845,97.87750362352845,100.49659760973697,103.20020165067292,105.9097785406263,108.5885332184633,111.2474862900017,113.97263544503542,116.73956589415715,119.47228124273201,122.2209582279853,125.03374329612139,127.84034399454195,130.64148517333177,133.52484654706882,136.46496515141084,170.80675862580455,145.62490027732335,144.47227564994992,147.27560599286429,150.02272529663807,152.76700367419792,155.53570644594478,158.31568680123985,161.11111164453385,163.92607570192797,166.7627058112213,169.62042619845664,172.49546401973342,175.38563982953826,178.29217519499093,181.21461120709998,184.14841085041647,187.08991076688565,190.03644661242905,192.98434468554524,195.93019944717733,198.8715896597251,201.8062746346678,204.73227003581957,207.6489934999225,210.55704570567778,213.45765812793329,216.35192329485423,219.23986205010195,222.12055914932358,224.99239694113234,227.8539382299689,230.704132984655,233.54192010349857,236.36634403297333,239.1767081799551,241.97300935696535,244.75553630618055,247.52476411294563,250.2816483844632,253.02733212976602
1,regional recycling,Aluminium,145.1384497099937,148.23872933556714,151.6460036434392,155.57798846835803,160.0048329560478,164.67862310114094,169.55865625738835,174.54230905232342,179.68147490262416,184.99791342586178,190.36398161586652,184.52070735948973,200.1116910687898,204.51282539841634,209.0298088245504,213.56853498013345,217.92737537275883,222.34570081331242,226.7530295820706,231.19387009493335,242.26346170661301,239.7213239895166,243.22173096500532,246.47956488928708,249.66857237462955,252.17179918749645,254.93120312900743,257.90266250234595,261.52971200779984,265.936877785297,270.84048530884604,276.22134225687023,282.0398942493753,288.44336091607596,295.47622107568395,303.099079472203,310.8861477127966,318.87534853918146,328.16435892163463,336.55238141782877,344.5202731898329,352.02004424843494,359.0790888868047,364.71959547523596,371.1309034153332,377.78246136719065,384.86283478048136,392.40416306756015,400.5629382763437,195.59439515073183,421.5061382780341,423.6592454234142,428.69823541017547,435.04598412726074,441.18684597309425,451.1174861414953,461.4749068554972,472.7826793920886,485.12133084061145,498.390430001775,512.6225871260147,527.8247108237101,544.1025216980281,561.5773909295201,579.9998180200631,598.0556001784435,615.9782208220295,633.5489728776405,650.4932673554024,666.5156296424891,681.6305181593735,695.8267044108062,709.2061060257907,721.9979385287336,734.3659397428789,746.3450185560038,758.2526325554346,769.8647503871244,781.3200354356934,792.9339611828032,804.8923474642561,817.1214945237984,830.0119144540811,843.6864937748232,857.8900548003928,874.0786425498604,888.9283026093586,904.0098196774952,918.7223764459593,933.3383609118944
1,regional recycling,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,regional recycling,Cu,29.208904755105603,29.93195579505892,30.7374027508425,31.617620412462127,32.647191686532395,33.74736252968306,34.92440343391008,36.117722307731846,37.31731371758492,38.42133967106008,39.477147559000876,47.53707055746539,41.71951544203895,42.645851737257615,43.64202032775759,44.74581953850996,45.63163495642978,46.78418940780271,47.96293661723299,49.18828799314204,52.495336634462234,52.3282720485814,53.53377954425176,54.73574896182819,55.96897002223497,56.42725241259792,57.623039215720134,58.96423034263625,60.486054828676,62.24933599051233,63.99183635340469,65.85136794448592,67.8609781005693,70.20381254600936,72.48770999173233,74.73529550757354,76.94174736815484,79.13542785981286,82.6660648926809,84.62543066886187,86.66156040504994,88.67478074196485,90.54553684771608,90.72314330922768,92.60624045757567,94.82002775157159,97.24583937186955,99.87162755615807,102.95991103245709,82.06347204183,113.52366274785564,115.32962024304436,117.96381033594277,121.04374834418377,120.70940552450145,125.7363142507946,131.2432177551367,137.4320598634647,144.27618133855447,151.75728249926428,159.99198754605868,168.7631845690488,178.13896353505248,188.02613919436692,198.16221678617333,208.01005916941602,217.6417046837762,226.97312210818637,235.97971665235463,244.58181679820945,252.86050951540238,260.70215420997107,268.0323876485735,274.94398623128757,281.5003946083985,287.8143823355077,294.37204056789403,300.75618601411804,306.9441603717054,313.22812454097357,319.7131433602415,326.13773511966383,333.05202881191724,340.7401681550115,348.8734879728422,358.52579124641215,367.26484822605937,376.2894486081138,384.83857693901484,393.33800758561694
1,regional recycling,Glass,30.388911119829665,31.098495179636835,31.91489230242884,32.81901368981379,33.798495355490545,34.86931251316081,36.04014455227789,37.22438456277082,38.43361535662158,39.6395053117425,40.856236260432354,52.32296055148987,43.12947895248619,44.20376581245456,45.341608662915604,46.54134478635841,47.81002732413569,49.07182256199514,50.3600459166487,51.65772157910402,54.37060061451089,54.00388112681888,55.04024169809382,56.031220653611044,57.04208577197568,57.98981777847067,58.86679214501515,59.84443463422714,60.97345006160117,62.199914836714605,63.474040266235306,64.85374797552959,66.35189166238547,67.8826124856956,69.51534088628613,71.2706321259754,73.05660240049585,74.84862073567018,76.69341189138507,78.47683002740128,80.19419691978753,81.86583563107551,83.44568789895368,84.98109024269857,86.52330496984297,88.04058117309353,89.55107997131992,91.15308085419643,92.84881905560422,98.0408676775859,96.393806479202,96.91554456171369,98.15763753806004,99.53520012557803,101.19691724319098,102.88681355755894,104.55212243924879,106.25603903738335,108.0088181401834,109.79153480238122,111.59693351843367,113.44113478797588,115.3431233256222,117.33244526609461,119.40175624418808,121.49824558284652,123.60170110346462,125.69947341334253,127.76317533978187,129.77242280236294,131.72345995184526,133.61638521061204,135.46370443274424,137.28653008036758,139.09409471927268,140.88330191543713,142.64226849085478,144.36604833896934,146.06047256424534,147.7301984665457,149.37784224728162,151.00882783253928,152.62767226593186,154.23373220228967,155.82469917148006,157.4004541140834,158.95999272933113,160.5013186491542,162.03924913574826,163.56355441060788
