time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1983,320504.4361790636,5383428.63455874,113493.62780417805,98261.63950925508,332939.3505941789,405062.3047457248,233470.15290867028,132372.2876838186,56884.97017794335,65183.97943437923,3482511.402318932,416496.2058872221,166449.28736427936,178201.7531722922,110278.5595863496,627299.7320698501,1170838.9222718189,311616.8810262588,200582.2797847776,632632.8762556231,296406.6289947777,138416.8307860676,1247153.835099912,300936.78533567797,142279.8419915738,98449.95838427063
1984,506735.59494208975,5735806.035428079,223796.98615979185,151169.8308439746,544843.3673141965,545022.6792280717,302545.7661602049,147987.91595555327,95149.78441617744,77897.37112905469,4581858.382967743,570934.146179768,150537.49852868743,234555.31175774912,172671.2675715327,1021981.7826683389,831501.3192187224,369918.536996113,170465.53552705655,792223.8059848817,385398.96727629885,200978.58442473103,1451214.0329637434,443503.5091941981,201435.74378643994,241613.75276282046
1985,652717.148274502,6197777.320761173,284965.63385843823,126086.6826104208,747238.3291933343,604368.7035260522,382645.65996226005,214420.35411873623,112776.0330913599,88838.52585556067,4727751.417936607,642225.3697724337,212545.10371024237,269037.3411064475,202925.57053841415,1186136.55974144,782466.7662556473,519789.69858572463,189539.35739313308,861500.5073346368,396925.6974399043,222964.24067251896,1621257.677762116,452338.45736515225,205088.79348347895,194190.43625485883
1986,711965.9484000376,6436405.953903503,1085856.9471773363,111659.79739303917,1029929.344894962,664336.0661035718,205906.10311610752,150932.57682276252,78190.16422707523,59805.217373628584,4616904.361799823,653791.378476053,210917.06935885412,312172.45232492476,178553.51267335523,1095524.5270075616,794844.3254068436,516901.5025063598,175774.82578879257,842135.935982429,313220.7310229493,261739.9276517448,1491945.155355967,414757.9077010901,182899.7214462173,134783.36239792433
1987,679940.6686098361,6090862.933068022,363293.242713184,132816.44658814272,742030.3592390743,602497.9427894359,319823.6368317709,131672.99898156896,70426.11561764032,42605.72214848391,4564104.542892812,534445.2383649737,300689.03546054225,279538.3019819479,134423.84282466798,870217.2083510567,854739.1207302781,562710.3321847917,247035.78545847774,936405.1470907447,360403.5473456616,223748.72203968593,1362554.9876265093,393087.49306732795,218250.68617572708,192533.00387412103
1988,753383.9767111118,6789284.354108101,402063.71540693135,100370.17156712091,625908.8724559988,565779.9038044298,322910.1963456968,228373.5671592272,123989.93361658028,66544.67590358025,5555411.933167542,612865.3312060107,179749.0201455844,425674.6147613856,309589.074196757,1640190.5280261599,718379.2938811181,615177.2808757183,294903.8010388959,1116698.4081294686,431137.7902047871,250382.94489117526,1542008.3492236834,421605.84609933593,208671.50301184144,216171.2314339284
1989,645463.6744976034,5731280.86653456,682622.6617024343,127294.74895605109,928878.3066762385,329643.2188172856,311486.9445293864,187756.97782077052,66809.14470252697,51754.52451245627,4933860.63060162,607128.7840136171,170300.9023275097,457776.3355438065,332002.7467981231,1744678.2049795857,829032.5742107129,733375.2355643377,308220.17394797906,984188.8969809674,477952.7753113063,226896.6892208829,1765259.3528998618,474199.63986390276,194823.00470667068,196140.499211031
1990,511799.1776807509,4659936.444034244,530484.2287668132,106479.75942382346,526492.5573020964,660612.7041368429,367625.00883330486,78485.86836284978,117320.12823750208,68509.5253976593,5239581.489999405,471105.492936727,338263.4661954477,945404.7905249903,687153.3932828282,3104753.159422717,689356.8614244707,549421.535258658,375778.52444270713,1175878.1104781907,565426.612908855,424794.96703632514,2660528.1843557465,493895.90637594194,222864.77549468793,164192.6158113289
1991,436270.5680379273,4747933.478088842,660671.4130689721,67367.413373465,641158.8219918369,835759.1836624759,312287.8596150651,283509.4863112005,67512.92482343868,52691.381973702184,4917117.511081218,215007.87891204964,176759.82052314875,699720.5531621245,307247.55322857446,1438875.219517323,1133611.574537967,639549.6273599615,364962.3241504319,1351895.4576068665,433402.69602647127,374383.9711356707,2164977.5845015603,372145.8539011969,211403.69036013816,139497.48664128192
1992,490632.18751583114,5841971.972510621,473642.3495210745,148297.17368437105,591892.2923253828,878900.8663902386,311683.4112334369,292008.58879242005,74774.03918201399,79318.82232280914,5244746.68555915,199551.89870118696,233857.2745901334,300007.7271241035,256055.39216046408,1326286.877851012,1137862.2281178436,682028.1536072084,419561.5267849425,1559511.6090995988,579456.5509531145,367748.1159254621,1922089.4486575401,414137.4654510187,305269.53137718653,139755.10580873373
1993,646743.3700368643,6317793.987306398,476513.4210025228,113954.75286340756,808391.6755539934,879065.778838514,385049.71217437775,127884.69128498391,73340.0952870198,46294.04697860605,4549582.7560355365,302366.7994814237,449194.29511375865,167130.01162998565,81684.38752538968,351841.3884734818,1183870.527725144,723212.827840735,459904.1854947933,1721644.7257313016,792685.8376106678,417329.31008769077,2041539.9191178593,444919.7972121215,316286.6899378003,103190.91251759639
1994,680869.6955616478,6103065.86033583,495896.7597540489,155642.1779388486,905653.6090464527,699895.3092315694,354858.2945551823,117661.31755394702,89979.84905969416,47606.82018447589,4553826.3007120555,444165.6790741697,157829.88673165752,149170.5033997694,63495.586861147356,323143.14396809094,1107311.1295140036,753698.5898055135,493682.26336161967,1107589.1898201283,719699.4969633614,544378.5115622741,2353944.5160702146,499769.8124563484,279301.2319645055,104584.41607520655
1995,625579.604396547,5954977.835351913,233812.15717823373,188134.19037291544,1492613.5871557356,781234.8673968685,351199.3150034065,173518.1417539961,106121.04081269435,78620.09210774199,4736598.364161739,502597.05487392395,335653.76247402426,130486.98490618743,60231.72677802989,276486.4293590779,659461.353447003,964370.2939578213,634198.3228896098,1437441.5653217945,890965.2851680664,536458.5162201554,2077189.3183519153,521887.9612864188,301644.98655383685,194899.90593230727
1996,597764.1802454412,5878916.844375873,239295.76073166225,162720.65197983626,1143538.9819243436,854047.2991546455,395718.1438679652,274746.6854694472,108409.04174769491,63208.40465390611,5371037.851002237,910163.5072623142,349386.2772318992,120050.59145020819,63041.43076977302,257394.6545787037,1046668.3697444564,897571.945564597,598418.1538811548,2224757.0486057405,867372.2010830881,601381.824136032,2163330.376111849,535285.3838673066,396375.26318256493,109289.93144438496
1997,828403.597014656,6818061.727069153,604667.326169204,237871.86679446648,1037063.2987084684,870177.2609407511,334138.41432887525,354591.877359281,141065.00892946805,97823.13560929152,6335084.8903461825,711642.3692103595,284610.19291970826,118029.37917472019,65427.52647180409,262235.7562365754,1115987.6066212761,802300.3838688586,394827.20265973103,1204547.0865646603,777348.568247959,627341.4527484543,1948268.2414965287,563137.0300821048,291341.3846443884,181478.5167069784
