time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2006,9581396.132945003,60603447.836665265,9912588.044930717,2921782.423042441,15648690.709769938,17350200.318951175,5447772.726781756,4648026.153821015,2675913.7777991267,1641736.5181360058,74418463.71387589,15184782.76027522,8628503.341559533,2744392.425998508,2589688.747226575,17573508.37644729,17643923.828958493,24976569.002819527,9906066.367560063,78930772.0207012,11387504.46467413,3238634.6311991853,20298235.29608383,5168250.420373578,4333376.334685341,4770369.780757835
2007,14506469.076603215,59170565.181250356,10385111.477015307,3219826.728759,20442534.88045337,23305121.222774126,9310700.529636273,5510851.752821823,2075487.0639425144,1767400.0212007053,68681052.5714444,15745680.61816438,9539108.667936815,4248860.482309961,4047969.291608263,21187272.86779042,27568097.31069706,32798594.43435243,9628853.301906196,87705657.9430042,17033159.48288807,5153645.815307737,17592497.30849951,6063178.711677038,5240839.917733929,4554522.573793671
2008,6325349.36232355,39248382.673358865,8775873.349777823,1755335.1006854211,19096665.016555756,18117128.38198799,7302152.279176156,5022653.923464222,2672066.2524046516,1801535.0774588226,44760759.96536497,14332521.68172337,3592526.7072241376,4086967.7433103775,2761814.333717199,18876585.52753536,19461378.513107236,28879764.543197293,7606251.856210116,76529778.2997116,13318287.80413941,4536860.649308017,13436994.982347196,5817721.287811285,3450377.468770342,2439170.6721517295
2009,8229880.28130974,36356548.06967551,5067269.281533669,1867847.429121892,14674429.478597857,13344901.525851108,12882893.206274264,6455889.058585041,3283959.9576622727,2562584.965323866,38510708.67908784,5128155.341863448,2568838.225583639,832370.6980262698,2263265.793451572,9991221.972112479,40672782.65192965,32201768.12491024,4816358.149633893,85478509.74139701,12401315.228315119,6984818.652836044,11916773.267246151,4603891.494869432,4217830.843432181,1874792.519999108
2010,10870457.030893434,74512602.03704295,5139087.600985513,2104298.2445989223,23920929.243333053,13010209.246894632,7735071.174605482,6322340.938290148,3595004.6593169626,1574895.5887038517,50668361.83290927,8162253.432258934,7436893.253476953,1389129.2638381128,2919996.83387171,10221525.640886867,17984101.982257824,32784475.99519439,8810941.907227555,90356747.98203011,14591361.54754798,10134170.443708427,18495974.862409934,6745713.680292259,4482147.5664209975,2519838.2083674045
2011,8411872.30836873,68324187.82839687,8973127.956826527,2078427.865138431,19035790.06787805,20036839.095580854,5557631.659316262,5363026.199639543,2968284.0056598512,2049783.0796333242,61045507.256668136,9619712.853594733,13283204.352550035,2865501.948373054,2821124.8377480097,12420561.881303994,8909947.844624266,36887180.832252145,8995845.280115586,110552525.68835706,15221616.43407819,12583555.39195272,19255608.02126863,5943841.153425878,4634785.124287834,4188506.9273089045
2012,11035809.724909697,68606127.98291714,11233371.304335242,2807794.9769176207,20808028.45259593,23743752.10266866,11450900.466619616,6966057.104083098,3007858.6957918527,2694750.626343841,55547773.971882634,10865824.21549972,10887274.917769223,2435166.987763516,4483408.932385529,16821907.1748645,19401712.78778056,36364056.01318351,8172895.720143462,117453852.01518358,20248833.69363751,15094074.599238733,26475179.464803718,7990639.793713225,5190491.2294798605,4141768.4345247867
2013,10610327.476828942,77559178.81892833,12253498.54177251,2613612.2008444727,21101380.374539755,22775482.802769795,8791410.94427222,10116540.285825128,3096251.819616299,2755398.4260067292,56544419.656008914,9519262.462698719,14119014.80203007,3637183.2541450495,4360687.896544321,17233567.19997435,21620263.341139905,40243595.33344808,8715425.38435214,131608781.17974952,21961447.38119978,10021963.005212244,24733200.24265103,7848338.340538991,4760703.023718814,4319407.727128171
2014,9948801.614301994,74513349.66660666,10655899.189745123,2898465.894721945,17576087.31438505,17805487.43385478,10884651.030899853,8108419.472857814,3418233.71400968,2609703.2753129527,72657339.56159997,12571533.983882297,9914127.716540236,1237323.2696004065,3653382.7835806184,13278564.49993299,34384355.98034555,46345096.79856186,8953745.42830113,132595598.9337078,19569413.187606048,8535391.465789398,19301995.25542706,7233927.367895622,5622268.297355307,2937429.557676399
2015,12669357.924823826,89787312.39366353,12883572.853917036,4316668.543325529,8818500.572441742,17893547.42319272,11860873.089895327,7900364.122636892,3998806.74347267,2737133.5873937374,76119357.58990346,15662171.248067474,15232890.383234255,1496499.160109046,4396245.394808881,7148403.263380519,64505077.29829632,54295435.66334331,9011153.221663525,157327850.0694565,25786725.092061102,6705919.714426042,21304163.590009127,8509090.602366313,7027650.315347303,3918954.8106682003
