time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1989,115086.55894323814,818272.4776175824,119417.10757602622,21014.963337532663,191494.76220345704,70905.61385724533,65707.52798397238,37684.030726993704,17408.49645444301,13699.969444489157,688155.6183173496,104391.26783169621,37647.7641250509,179256.29726008797,170924.24659592903,906781.2573700659,134942.74773535086,141093.1838907244,45960.80210134197,304854.1657462772,95925.01764019857,37885.47994887725,230008.47469540618,68952.04014620895,51904.295159069785,59978.81463850011
1990,79026.77187246925,608227.9782300186,93335.5898642305,17663.976477191598,143551.02336272778,142699.6714541261,71857.56392436002,13061.958056472868,21906.976580133247,15346.726863168029,662039.7749116977,89101.68999652682,67238.90382372391,249063.96576433,224034.29876535368,1090122.00770486,103561.1775412694,116057.9359643824,54662.068579839295,350502.16909817903,117100.51179383308,73883.94305716199,375049.67564027914,64676.80592166549,58723.38805373393,49877.8843218207
1991,57497.58696667155,641609.567990272,110615.28442542357,12811.845690046772,155427.6919840781,182324.421281325,62723.093458723466,42601.54891811591,16697.963941448495,11648.32526350033,627577.4781094353,50366.99720372704,39938.95150370529,194493.59053997262,164327.62569449277,802165.2478536291,151951.47882950582,123007.28219045573,55510.32539399616,370096.97239208093,104219.79184484885,65519.5581186559,272494.7076857086,51365.69488717965,58217.96562078966,39744.023933180746
1992,56377.72621306871,739591.1144268776,78207.7058113282,25179.58935053132,158368.56714522198,198442.61881462287,62845.50355786546,46960.28181931007,17923.29063325201,16068.303561842398,673500.4761028434,16841.75392201091,48660.16413447027,117673.83728076529,150236.0965680181,767929.0099135949,175731.38283752612,122103.54524746744,62304.26568210935,428233.8297790731,133736.318491945,61849.66817166751,242816.4157779599,56624.174092515634,73042.38471363482,29878.715430003445
1993,103740.59037615318,863794.7110121931,79442.58623178658,21238.5737226564,222815.18613342982,180920.05480959665,81378.54224272791,31059.02429480111,19339.40996681837,12376.35715033423,543369.7298323472,32664.693752374336,84789.16713320017,24818.258372755892,7489.331321346458,53917.5753345803,187779.14352478247,142178.58484990738,70137.56131936151,464837.82686426066,167341.66677482662,67651.9315361318,271158.9462602505,61134.85446704829,75685.27536584914,18073.079055536993
1994,124534.38818775333,855007.9035341451,63496.47881206251,30198.649292956405,280899.85925055563,147836.70626394215,70974.80624627453,28300.522589237396,19133.713371492893,7881.872227510267,623599.6092709549,53688.715243938874,44352.69458822806,33837.73831097571,9755.977791636144,68869.14513469845,163349.31210815196,148101.37570203436,74807.92577122325,424259.1137699677,165030.92027843508,95653.21436866326,301306.9035978486,85717.6469712868,76273.29307957002,17855.044524958303
1995,125308.14627671216,799873.80050203,33918.96240720913,33188.60757611515,328921.14967684797,120396.29474773115,72535.86225783832,38958.89738778283,25299.93409564514,18408.201802623444,644805.0139515683,61215.19238329769,77735.02206867558,16663.505893605547,5997.078971791159,25899.29421854563,100660.16339530653,177374.58895858764,93284.97682860245,489932.92830766493,190225.41274185738,99810.83705230673,258372.59214720165,88776.49974636603,80173.22059443587,27505.977384620503
1996,126706.56588820361,823802.1461244246,22617.190871761806,30921.181777860158,267223.25853745424,130770.79495562355,80665.98920160026,48849.40275830751,28790.1336164001,15643.95576646318,733687.5440314757,137992.83415828503,78725.69899527893,13513.67977644791,5783.603618217897,24142.047735502496,162539.75178515053,174314.3462731919,86119.9523528584,589450.5497615722,184373.7231270368,107096.53188985575,280923.18912267766,91531.82867108384,89888.44805104934,19819.989902362588
1997,162132.63130345967,970835.7956641038,112909.25238340916,40668.14660610314,217057.18821113528,129748.71524377548,67300.46833603436,55209.82815556214,28961.340047508154,21797.692954053615,868027.7214879257,98008.29495110037,73640.98274446656,12517.73963160472,9404.70602968657,27436.813840255683,158189.25743616384,151565.21331095032,54956.92063617001,418369.6003090016,164431.15124981946,102972.16058894324,210420.81399988526,93542.97163582349,78457.5139744956,28781.148441566234
1998,134583.8118364013,1083546.0447779216,116059.74599561644,47029.139383209615,142766.10941167478,174211.93071278516,87058.17650662808,60962.01500738308,26279.995914890464,17164.401921800207,981299.1930316618,93133.13604509474,60714.645437093546,17187.52987649001,12009.485594507389,38697.47285876457,220314.5157690389,158773.78049386106,34914.22048434199,536381.8712181859,124187.25322026841,53173.01470985382,186934.98753093896,95168.81652738145,80666.14521004696,29971.52609772152
