time,DIM_1,inland shipping,freight train,medium truck,heavy truck,air cargo,international shipping,empty,total
1993,13,260072.8,14508.79,7640.995,77180.3,1312.434,446621.5,0.0,807336.9
1993,14,2577.686,404512.3,5537.424,20916.38,77.71565,124066.0,0.0,557687.4
1993,15,118802.2,506348.7,14721.79,55329.04,301.7726,53591.23,0.0,749094.7
1993,16,66539.0,2572242.0,44660.32,169503.9,1532.86,414311.6,0.0,3268790.0
1993,17,1978.403,47858.74,207032.3,424887.0,44770.84,1217138.0,0.0,1943665.0
1993,18,82687.71,240354.8,39692.31,224345.4,1127.231,51270.02,0.0,639477.4
1993,19,51668.93,8545.207,14755.33,83492.76,12346.09,439481.5,0.0,610289.8
1993,20,918097.3,568975.1,78123.01,233574.0,24192.76,535866.1,0.0,2358828.0
1993,21,267676.6,10957.05,54732.72,310055.6,35421.38,3008565.0,0.0,3687408.0
1993,22,133008.5,6632.287,40423.62,228962.6,440.9442,1287236.0,0.0,1696704.0
1993,23,1313698.0,112041.3,84141.18,196118.3,17383.52,1717335.0,0.0,3440717.0
1993,24,476217.8,50913.27,15448.46,35956.0,8824.698,367562.5,0.0,954922.6
1993,25,18927.82,3846.482,16733.69,94541.33,2008.065,1052183.0,0.0,1188240.0
1993,26,13542.41,20095.72,6175.447,25160.19,125.0717,180822.6,0.0,245921.5
1993,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,28,5902323.0,7553302.0,1187991.0,5938273.0,352346.7,38157220.0,0.0,59091450.0
1994,1,49931.36,169194.3,6907.548,69377.92,2621.397,328428.3,0.0,626460.9
1994,2,728613.3,1849677.0,189102.1,1901859.0,84792.16,11572760.0,0.0,16326800.0
1994,3,33758.76,47100.23,18448.65,73578.66,1274.792,469467.0,0.0,643628.1
1994,4,98283.05,60465.45,72880.75,290892.8,3301.685,265017.7,0.0,790841.4
1994,5,94963.65,54885.0,83554.8,333763.4,6019.775,689533.7,0.0,1262720.0
1994,6,129815.8,64479.58,74331.59,296763.9,14321.52,694900.3,0.0,1274613.0
1994,7,436.2077,44726.29,21677.42,53725.5,1371.461,969476.9,0.0,1091414.0
1994,8,5495.405,13614.57,3503.29,14153.1,2374.918,377832.8,0.0,416974.1
1994,9,2008.597,4976.11,1349.03,5403.823,1690.682,94321.88,0.0,109750.1
1994,10,39591.79,128635.2,27354.72,110315.3,2305.367,467638.3,0.0,775840.8
1994,11,975361.6,312945.8,66542.17,672904.3,98744.63,12125830.0,0.0,14252330.0
1994,12,47797.05,331670.2,6234.679,56433.55,288.7577,120826.6,0.0,563250.9
1994,13,264725.9,14768.08,7776.313,78543.34,1440.258,454120.7,0.0,821374.6
1994,14,2486.698,380434.2,5059.95,19077.16,61.22484,115395.9,0.0,522515.1
1994,15,105899.2,409308.3,11900.4,44725.37,245.2229,43320.61,0.0,615399.1
1994,16,62383.13,2312306.0,37342.94,141134.5,1211.477,360930.2,0.0,2915308.0
1994,17,2033.615,48708.17,211464.8,433365.6,48384.11,1217749.0,0.0,1961706.0
1994,18,85961.2,253160.9,43578.46,246283.6,1275.183,55833.07,0.0,686092.4
1994,19,53459.7,8877.144,16103.97,91120.14,13431.12,468417.1,0.0,651409.1
1994,20,958013.1,604659.1,88338.09,264115.9,27317.79,582902.8,0.0,2525347.0
1994,21,276598.8,11303.11,59446.16,336807.5,38644.39,3216837.0,0.0,3939637.0
1994,22,137508.6,7028.843,44558.88,252438.9,478.6344,1388193.0,0.0,1830207.0
1994,23,1300265.0,109799.1,80289.05,187104.9,18330.89,1658876.0,0.0,3354665.0
1994,24,494450.3,53569.38,16757.31,39001.52,9413.412,389511.1,0.0,1002703.0
1994,25,19537.86,3961.677,17395.34,98266.55,2283.312,1089860.0,0.0,1231305.0
1994,26,14084.16,21163.26,6595.446,26816.43,137.6449,195193.0,0.0,263990.0
1994,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,28,5983464.0,7321416.0,1218494.0,6137973.0,381761.8,39413170.0,0.0,60456280.0
1995,1,50499.48,174787.3,7202.876,72234.26,2694.323,343823.2,0.0,651241.4
1995,2,739501.8,1893944.0,194382.0,1953753.0,87502.54,11907290.0,0.0,16776370.0
1995,3,34051.48,46418.86,17948.85,71589.48,1319.463,457595.3,0.0,628923.4
1995,4,100092.2,61893.71,74762.27,298406.9,3415.944,271315.8,0.0,809886.8
1995,5,90030.05,47430.18,67928.71,271344.3,6084.493,560579.8,0.0,1043397.0
1995,6,132349.0,65823.89,75480.04,301319.8,14653.45,704299.5,0.0,1293926.0
1995,7,448.6578,45650.29,22226.31,55189.64,1479.013,994925.6,0.0,1119920.0
1995,8,5656.71,14020.54,3614.295,14598.83,2421.972,389653.5,0.0,429965.9
1995,9,2064.824,5106.218,1383.475,5542.398,1749.535,96566.12,0.0,112412.6
1995,10,40502.85,129507.9,28003.72,112915.1,2364.696,477675.6,0.0,790969.8
1995,11,985303.9,320116.9,68638.42,694011.4,106364.3,12415740.0,0.0,14590170.0
1995,12,47363.35,327958.2,6131.898,55523.68,300.0687,118473.9,0.0,555751.0
1995,13,271371.9,15603.74,8429.399,85137.41,1589.883,484535.2,0.0,866667.5
1995,14,2232.494,317032.1,4029.902,15193.64,61.59641,91904.85,0.0,430454.6
1995,15,97845.7,353461.8,9281.765,34655.2,248.9607,36339.09,0.0,531832.5
1995,16,55556.66,1894778.0,29840.39,112779.3,1222.606,288415.9,0.0,2382592.0
1995,17,2099.0,49649.8,216848.0,444354.8,53762.53,1227716.0,0.0,1994430.0
1995,18,89497.04,267857.3,48294.88,272914.5,1439.221,61843.08,0.0,741846.0
1995,19,55470.83,9266.877,17804.67,100740.8,14613.54,507053.4,0.0,704950.1
1995,20,997860.0,641422.5,99618.91,297851.2,31343.83,634209.8,0.0,2702306.0
1995,21,287219.4,11722.94,65412.29,370642.4,41874.91,3470828.0,0.0,4247700.0
1995,22,142962.4,7489.529,49950.01,283030.7,519.7144,1513334.0,0.0,1997286.0
1995,23,1303931.0,110071.7,80002.66,186412.3,19693.49,1652297.0,0.0,3352408.0
1995,24,501523.3,54358.27,17028.63,39633.35,10371.72,395321.9,0.0,1018237.0
1995,25,20208.29,4108.939,18382.3,103831.3,2564.216,1145681.0,0.0,1294776.0
1995,26,14455.39,21627.63,6715.006,27314.91,142.1022,198041.0,0.0,268296.0
1995,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,28,6070098.0,6891108.0,1239342.0,6280921.0,409798.2,40445450.0,0.0,61336720.0
1996,1,51181.34,177343.5,7355.144,73721.55,2874.081,352461.9,0.0,664937.6
1996,2,753902.0,1922418.0,197765.7,1987241.0,93968.67,12168150.0,0.0,17123440.0
1996,3,35057.94,47496.82,19160.61,76417.29,1377.675,486848.0,0.0,666358.3
1996,4,102500.1,63771.19,78008.88,311338.2,3562.517,282713.0,0.0,841893.8
1996,5,90920.54,47215.01,65565.13,261872.7,6211.964,541230.6,0.0,1013016.0
1996,6,137227.3,69169.01,82102.79,327686.8,15151.96,764500.8,0.0,1395839.0
1996,7,467.0474,46665.63,22898.87,57028.32,1569.671,1040102.0,0.0,1168731.0
1996,8,5919.218,14915.31,3935.199,15845.15,2538.849,431777.3,0.0,474931.0
1996,9,2192.323,5587.701,1574.256,6274.517,1861.582,113047.3,0.0,130537.7
1996,10,41294.78,130052.6,28221.02,113848.9,2484.198,479229.1,0.0,795130.5
1996,11,992713.3,322191.5,68837.07,695889.3,117171.6,12477210.0,0.0,14674010.0
1996,12,48366.72,335750.0,6357.352,57499.58,261.4714,121704.5,0.0,569939.6
1996,13,276523.1,15927.85,8617.883,87035.13,1793.2,494813.1,0.0,884710.3
1996,14,2067.276,279175.8,3263.305,12241.13,53.36858,78447.15,0.0,375248.1
1996,15,96756.66,342176.6,8802.371,32815.0,217.9722,35368.45,0.0,516137.0
1996,16,55904.7,1927573.0,30304.99,114571.1,1061.811,291958.7,0.0,2421375.0
1996,17,2315.543,51862.39,234379.5,487478.2,58084.46,1337919.0,0.0,2172039.0
1996,18,92136.93,275631.5,50507.25,285361.9,1459.168,65223.73,0.0,770320.4
1996,19,56878.6,9476.454,18846.56,106628.6,16071.41,531106.1,0.0,739007.8
1996,20,1038061.0,677534.6,111387.1,333007.1,33848.56,688526.3,0.0,2882365.0
1996,21,299185.1,12133.69,71773.2,406645.6,46093.53,3752647.0,0.0,4588479.0
1996,22,149661.8,7984.379,56385.86,319491.9,573.8286,1670396.0,0.0,2204494.0
1996,23,1323053.0,112365.3,82446.64,192068.8,21035.9,1685176.0,0.0,3416146.0
1996,24,512565.9,55760.72,17645.49,41063.51,11351.91,407199.6,0.0,1045587.0
1996,25,20933.94,4262.061,19455.13,109869.2,2584.176,1210602.0,0.0,1367707.0
1996,26,15015.73,22636.93,7117.228,28897.34,150.4448,212503.4,0.0,286321.1
1996,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,28,6202802.0,6977078.0,1302715.0,6541838.0,443413.9,41720860.0,0.0,63188700.0
1997,1,51969.36,182327.6,7625.138,76329.55,2978.865,368243.8,0.0,689474.4
1997,2,771399.7,1969208.0,203222.8,2040593.0,98284.73,12621920.0,0.0,17704620.0
1997,3,36214.34,48770.76,20566.63,82010.58,1505.832,522218.2,0.0,711286.3
1997,4,104883.4,65400.67,80449.06,321022.9,3885.749,292065.6,0.0,867707.4
1997,5,93205.09,48432.5,68167.31,272222.7,6650.168,559522.0,0.0,1048200.0
1997,6,142196.7,72292.2,87839.16,350462.3,16439.27,822201.8,0.0,1491431.0
1997,7,490.0554,47749.88,23635.56,59052.16,1661.251,1103065.0,0.0,1235654.0
1997,8,6118.07,15367.15,4056.067,16323.28,2637.04,447221.1,0.0,491722.7
1997,9,2286.086,5844.199,1661.842,6613.041,1962.436,120652.3,0.0,139019.9
1997,10,42170.41,130993.7,28538.82,115144.8,2577.318,484070.7,0.0,803495.8
1997,11,1002786.0,327992.1,70298.9,710499.9,125767.9,12744250.0,0.0,14981590.0
1997,12,48854.44,339282.4,6451.824,58316.58,281.4414,122910.3,0.0,576097.0
1997,13,284141.9,16936.41,9416.578,95092.88,1969.276,532057.8,0.0,939614.8
1997,14,2029.493,272000.6,3116.573,11678.84,48.21424,75981.23,0.0,364854.9
1997,15,93800.51,318667.5,7854.208,29188.53,199.4055,33003.79,0.0,482713.9
1997,16,55988.83,1943198.0,30328.8,114654.7,962.1137,292654.3,0.0,2437787.0
1997,17,2405.034,52938.96,240637.8,500451.3,62660.55,1353143.0,0.0,2212237.0
1997,18,94756.77,282491.2,52285.89,295333.7,1598.678,68384.02,0.0,794850.2
1997,19,58155.31,9651.467,19736.87,111655.1,16591.21,552277.2,0.0,768067.2
1997,20,1076929.0,711710.1,122981.2,367598.8,35397.89,742292.5,0.0,3056910.0
1997,21,309150.2,12340.65,75492.77,427602.8,47844.09,3942731.0,0.0,4815162.0
1997,22,155083.6,8297.319,60420.65,342280.2,598.515,1781525.0,0.0,2348205.0
1997,23,1335333.0,113679.6,83490.59,194447.5,21539.34,1701975.0,0.0,3450465.0
1997,24,523944.1,57166.22,18233.85,42421.66,11910.37,419453.7,0.0,1073130.0
1997,25,21549.13,4351.51,19885.73,112268.3,2817.986,1243755.0,0.0,1404627.0
1997,26,15547.34,23406.68,7386.673,29963.03,157.6279,222359.0,0.0,298820.4
1997,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,28,6331388.0,7080498.0,1353781.0,6783229.0,468927.3,43169920.0,0.0,65187750.0
1998,1,52620.91,183732.6,7711.19,77183.32,3015.961,373062.6,0.0,697326.6
1998,2,785426.1,1991438.0,205427.5,2063131.0,100149.6,12785470.0,0.0,17931040.0
1998,3,37036.97,49578.22,21533.97,85866.16,1623.19,544961.6,0.0,740600.1
1998,4,107103.4,67245.82,83548.64,333378.4,4188.342,302691.4,0.0,898156.1
1998,5,94315.08,48662.46,67164.67,268203.5,7051.892,549990.5,0.0,1035388.0
1998,6,143516.9,72409.7,84163.13,335733.3,17590.06,794536.3,0.0,1447949.0
1998,7,476.72,47730.45,23143.04,57104.41,1686.031,1068926.0,0.0,1199066.0
1998,8,6214.062,15351.32,3971.079,16023.15,2647.413,431023.4,0.0,475230.4
1998,9,2373.443,6090.73,1744.722,6935.226,2003.184,127468.2,0.0,146615.5
1998,10,42809.64,131224.6,28518.25,115156.4,2589.426,480363.3,0.0,800661.6
1998,11,1010848.0,333277.9,71619.71,723745.4,132562.0,12955160.0,0.0,15227210.0
1998,12,48868.34,339476.1,6449.308,58285.95,293.1206,122374.5,0.0,575747.3
1998,13,293414.2,18533.58,10792.63,108986.6,2123.463,593636.7,0.0,1027487.0
1998,14,2041.2,276624.9,3186.235,11946.26,41.4912,77441.74,0.0,371281.8
1998,15,96985.95,333071.6,8361.938,31102.82,173.6044,35158.04,0.0,504854.0
1998,16,54014.22,1849822.0,27749.87,104715.6,830.2038,272555.4,0.0,2309687.0
1998,17,2229.047,52222.23,227948.7,461584.4,64673.03,1211172.0,0.0,2019829.0
1998,18,97153.42,289601.6,54145.12,305796.1,1575.859,71547.84,0.0,819819.9
1998,19,57169.95,9235.176,17675.17,99988.77,14897.48,511299.9,0.0,710266.4
1998,20,1099295.0,731328.1,129699.9,387664.9,36731.07,773014.4,0.0,3157734.0
1998,21,308035.4,11891.02,69367.31,392851.4,43070.11,3727010.0,0.0,4552225.0
1998,22,151127.0,7861.751,50717.0,287296.0,540.7067,1574470.0,0.0,2072013.0
1998,23,1312523.0,110436.3,78214.67,182139.1,20986.82,1633453.0,0.0,3337753.0
1998,24,528439.7,57492.41,18203.26,42346.04,11882.86,421183.8,0.0,1079548.0
1998,25,22235.63,4503.67,20953.03,118277.9,2761.108,1308160.0,0.0,1476891.0
1998,26,15990.38,24019.08,7578.186,30735.3,159.7773,228265.5,0.0,306748.2
1998,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,28,6372264.0,7062861.0,1329588.0,6706178.0,475847.7,42974400.0,0.0,64921140.0
1999,1,53294.92,195109.0,8293.667,82769.01,3165.795,405144.2,0.0,747776.6
1999,2,798816.9,2045076.0,211320.4,2120527.0,105632.8,13225470.0,0.0,18506840.0
1999,3,37842.25,50302.58,22419.7,89393.42,1610.083,566375.3,0.0,767943.3
1999,4,109537.4,69209.03,87354.53,348545.3,4154.14,315774.2,0.0,934574.6
1999,5,95857.59,49412.88,67915.81,271188.7,6876.551,553686.1,0.0,1044938.0
1999,6,144807.7,72581.4,80651.03,321663.2,17311.47,769647.6,0.0,1406662.0
1999,7,501.1581,48945.92,24009.09,59569.23,1799.448,1133666.0,0.0,1268491.0
1999,8,6467.116,16175.64,4258.355,17140.86,2935.87,468444.5,0.0,515422.3
1999,9,2469.908,6372.074,1843.36,7316.507,2253.15,135868.3,0.0,156123.3
1999,10,43479.47,131796.5,28556.09,115380.9,2864.742,478441.8,0.0,800519.5
1999,11,1019058.0,338086.1,72820.53,735775.4,142325.3,13167600.0,0.0,15475660.0
1999,12,48966.07,340178.8,6463.803,58403.75,298.8436,122197.0,0.0,576508.3
1999,13,293844.8,17325.82,9364.517,94565.9,2327.743,538792.6,0.0,956221.3
1999,14,2069.837,285389.7,3318.778,12453.78,39.76516,80188.97,0.0,383460.8
1999,15,101771.9,355474.2,9188.381,34223.95,168.6045,38479.35,0.0,539306.3
1999,16,55374.25,1945488.0,29539.8,111607.1,798.2837,286313.3,0.0,2429121.0
1999,17,2468.305,54779.16,247559.7,509614.5,69581.48,1333203.0,0.0,2217207.0
1999,18,99765.55,297808.1,56432.99,318669.0,1585.525,75399.25,0.0,849660.5
1999,19,58972.76,9585.832,19273.79,109030.1,16317.12,548054.1,0.0,761233.7
1999,20,1129293.0,758688.6,139691.6,417494.8,38323.16,815727.0,0.0,3299218.0
1999,21,319531.8,12264.95,75104.73,425288.1,47365.72,3983954.0,0.0,4863509.0
1999,22,151648.1,7823.47,48690.83,275797.7,596.6615,1534140.0,0.0,2018697.0
1999,23,1306519.0,109385.5,76366.91,177817.6,21255.88,1609741.0,0.0,3301087.0
1999,24,547527.7,60313.95,19627.08,45651.01,12318.59,444997.3,0.0,1130436.0
1999,25,22831.01,4610.008,21549.41,121624.4,2763.673,1347551.0,0.0,1520930.0
1999,26,16755.18,25663.2,8313.463,33596.16,178.4866,255484.4,0.0,339990.9
1999,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,28,6469472.0,7307847.0,1379928.0,6915107.0,504848.8,44234340.0,0.0,66811540.0
2000,1,54061.5,209805.3,9047.119,89968.29,3402.967,447939.9,0.0,814225.1
2000,2,812902.4,2101519.0,217438.0,2180022.0,113814.5,13733030.0,0.0,19158730.0
2000,3,38742.75,51044.13,23318.94,92964.26,1706.853,590096.0,0.0,797872.9
2000,4,112173.3,71139.65,91221.39,363925.1,4399.164,329711.0,0.0,972569.6
2000,5,99313.96,52162.83,75215.66,300310.7,7315.311,610938.2,0.0,1145257.0
2000,6,149009.3,75468.45,84914.06,338581.7,18534.61,818286.8,0.0,1484795.0
2000,7,564.243,51402.57,26192.3,66215.95,2048.693,1308234.0,0.0,1454658.0
2000,8,6780.5,17227.04,4643.525,18628.53,3287.892,521562.1,0.0,572129.6
2000,9,2601.212,6822.796,2023.207,8002.234,2501.396,152308.5,0.0,174259.4
2000,10,44706.64,135745.0,29901.97,120592.0,3151.194,507684.8,0.0,841781.6
2000,11,1031813.0,349137.4,76307.69,770891.5,154421.5,13710440.0,0.0,16093010.0
2000,12,49757.13,346197.4,6636.931,59912.83,350.23,124909.8,0.0,587764.3
2000,13,298698.3,17556.93,9438.875,95313.15,2541.897,544801.8,0.0,968351.0
2000,14,2086.238,291113.1,3394.264,12742.27,39.99253,82152.95,0.0,391528.8
2000,15,110748.4,400669.5,10866.69,40572.17,174.6316,44545.91,0.0,607577.3
2000,16,58278.45,2126668.0,33213.21,125739.1,805.5242,315266.6,0.0,2659971.0
2000,17,2802.683,58072.8,274516.6,577631.3,77779.02,1512338.0,0.0,2503140.0
2000,18,103250.0,310747.8,60680.66,342584.3,1794.558,80989.04,0.0,900046.4
2000,19,59895.86,9706.328,19850.24,112286.1,17795.63,562564.4,0.0,782098.6
2000,20,1168814.0,794562.8,153460.1,458557.1,43404.23,875056.9,0.0,3493855.0
2000,21,335845.1,12904.4,84786.16,480017.2,52447.89,4415054.0,0.0,5381055.0
2000,22,158970.2,8302.077,54503.19,308660.8,658.5187,1691672.0,0.0,2222767.0
2000,23,1320727.0,111006.8,78069.46,181756.3,22196.29,1638014.0,0.0,3351770.0
2000,24,561819.9,62177.13,20495.4,47655.74,12975.09,460548.8,0.0,1165672.0
2000,25,23547.41,4752.028,22494.25,126928.0,3135.326,1410104.0,0.0,1590961.0
2000,26,17365.59,26680.8,8714.77,35168.58,198.3,270434.3,0.0,358562.3
2000,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,28,6625275.0,7702593.0,1481345.0,7355627.0,550881.3,46758690.0,0.0,70474410.0
2001,1,54689.45,206665.7,8895.182,88606.71,3445.972,439804.3,0.0,802107.3
2001,2,821452.6,2043966.0,209889.4,2109734.0,114853.7,13188440.0,0.0,18488340.0
2001,3,38950.32,50374.25,22639.59,90263.82,1603.683,574787.5,0.0,778619.2
2001,4,113982.6,72422.65,93250.85,372059.6,4136.941,336596.0,0.0,992448.6
2001,5,100179.6,52348.52,73922.41,295191.3,6929.803,604077.5,0.0,1132649.0
2001,6,150279.0,76222.3,83072.75,331245.8,17580.51,807421.1,0.0,1465821.0
2001,7,567.5234,51976.0,26336.65,66349.36,2199.536,1321021.0,0.0,1468450.0
2001,8,6958.126,17635.05,4741.591,19026.49,3329.205,531468.4,0.0,583158.9
2001,9,2683.898,7043.027,2091.779,8270.903,2505.556,157595.6,0.0,180190.8
2001,10,45698.25,139072.5,30948.2,124659.5,3139.085,528857.7,0.0,872375.3
2001,11,1037895.0,351811.5,76315.09,771015.9,152980.6,13733240.0,0.0,16123260.0
2001,12,49570.62,344786.0,6592.503,59518.5,358.9229,123870.8,0.0,584697.4
2001,13,298863.9,16487.04,8169.696,82514.23,2533.146,493020.5,0.0,901588.6
2001,14,2109.301,299648.0,3519.826,13225.4,44.96599,84835.67,0.0,403383.1
2001,15,115983.3,426766.3,11931.0,44613.26,201.6914,48217.3,0.0,647712.8
2001,16,57983.78,2121404.0,32965.64,124803.4,909.0478,312700.7,0.0,2650767.0
2001,17,2712.377,58186.96,269041.7,558401.2,83258.08,1434037.0,0.0,2405637.0
2001,18,105165.2,315708.3,61769.25,348744.1,1780.755,82452.97,0.0,915620.6
2001,19,60243.99,9691.411,19814.62,112106.6,17697.29,563096.4,0.0,782650.4
2001,20,1191314.0,814823.8,161299.2,481966.8,46697.39,907655.6,0.0,3603756.0
2001,21,339309.1,12812.78,84063.24,475939.3,52732.13,4398862.0,0.0,5363719.0
2001,22,164540.3,8675.129,59315.97,335922.8,658.7324,1806901.0,0.0,2376013.0
2001,23,1296115.0,107882.5,73235.34,170488.0,21731.0,1574670.0,0.0,3244122.0
2001,24,565541.7,62334.59,20302.17,47193.39,12818.06,459107.2,0.0,1167297.0
2001,25,24190.62,4900.563,23523.47,132738.7,3115.987,1470122.0,0.0,1658591.0
2001,26,17767.79,27120.21,8793.017,35513.64,199.3019,270701.5,0.0,360095.4
2001,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,28,6664747.0,7700766.0,1476440.0,7300113.0,557441.2,46253560.0,0.0,69953060.0
2002,1,55105.23,206366.1,8890.229,88632.02,3258.945,437718.1,0.0,799970.7
2002,2,822661.4,2031820.0,207927.0,2092349.0,107481.4,12906880.0,0.0,18169120.0
2002,3,38935.82,49906.4,22129.02,88259.06,1538.489,558844.8,0.0,759613.6
2002,4,115259.3,73613.06,95231.29,380075.6,3985.407,341759.6,0.0,1009924.0
2002,5,101646.9,53536.13,76298.21,304765.9,6736.08,622525.5,0.0,1165509.0
2002,6,152439.8,79145.12,87351.47,348412.5,16993.28,839304.2,0.0,1523646.0
2002,7,586.2633,53283.57,27287.62,69203.49,2112.933,1353748.0,0.0,1506222.0
2002,8,7233.338,18797.42,5185.343,20745.31,3324.802,588553.6,0.0,643839.8
2002,9,2768.986,7356.363,2209.615,8726.686,2474.613,166894.7,0.0,190430.9
2002,10,46636.2,143305.2,32321.97,129995.5,3090.465,555180.0,0.0,910529.4
2002,11,1039909.0,350959.7,74943.13,757314.8,156903.3,13505720.0,0.0,15885750.0
2002,12,49727.23,346986.9,6656.028,60079.63,368.2339,124231.9,0.0,588050.0
2002,13,302896.3,16711.23,8222.822,83071.95,2615.342,496516.1,0.0,910033.7
2002,14,2135.075,311169.2,3692.65,13893.35,46.88394,88053.32,0.0,418990.5
2002,15,119893.1,449515.2,12860.1,48158.89,215.9656,51051.14,0.0,681694.4
2002,16,57841.64,2149133.0,33219.02,125829.7,951.6454,312657.4,0.0,2679632.0
2002,17,2743.303,59377.16,274698.6,570330.3,79786.2,1450662.0,0.0,2437597.0
2002,18,107987.3,329670.2,66741.99,376916.4,1816.578,88132.27,0.0,971264.7
2002,19,61505.41,9954.435,21119.22,119522.0,18669.05,591103.9,0.0,821874.0
2002,20,1221483.0,848182.3,175366.7,524105.6,52653.34,959308.0,0.0,3781099.0
2002,21,345778.0,13035.8,88329.43,500235.7,55952.45,4533639.0,0.0,5536970.0
2002,22,164930.1,8716.444,58676.78,332403.5,694.7374,1767953.0,0.0,2333375.0
2002,23,1283275.0,106840.6,71322.98,166068.0,21884.11,1544052.0,0.0,3193442.0
2002,24,585263.9,65518.45,21966.31,51060.4,13031.18,482939.5,0.0,1219780.0
2002,25,24746.63,5069.921,24771.42,139820.0,3180.069,1531939.0,0.0,1729527.0
2002,26,18359.75,28435.64,9360.999,37739.96,197.9314,288957.8,0.0,383052.1
2002,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,28,6731749.0,7816405.0,1516780.0,7437715.0,559963.4,46188330.0,0.0,70250940.0
2003,1,55668.0,209801.6,9084.626,90547.3,3295.346,448639.4,0.0,817036.3
2003,2,828019.4,2045792.0,209099.1,2104860.0,107985.6,12955000.0,0.0,18250750.0
2003,3,40982.11,54417.17,26793.61,106877.3,1588.527,665518.6,0.0,896177.3
2003,4,116914.4,74851.66,97867.67,390683.0,4115.702,350542.4,0.0,1034975.0
2003,5,103419.4,54673.86,79065.14,315875.9,7015.716,645624.6,0.0,1205675.0
2003,6,155586.9,82215.18,92345.6,368380.0,17683.59,888055.6,0.0,1604267.0
2003,7,621.7511,54854.72,28573.68,73089.25,2393.991,1451085.0,0.0,1610618.0
2003,8,7479.345,19625.1,5473.98,21869.19,3601.889,625950.4,0.0,683999.9
2003,9,2865.617,7677.183,2328.954,9186.322,2651.673,177040.4,0.0,201750.2
2003,10,47063.11,143286.0,32117.07,129304.8,3288.316,548139.6,0.0,903198.9
2003,11,1044283.0,350725.7,73898.86,746860.1,163890.4,13382370.0,0.0,15762030.0
2003,12,50977.67,357695.9,6970.397,62838.95,394.9507,128864.4,0.0,607742.3
2003,13,308989.5,17418.41,8678.957,87694.62,2747.843,518767.1,0.0,944296.5
2003,14,2216.786,335248.4,4081.314,15387.61,51.55762,95762.73,0.0,452748.4
2003,15,125388.1,479038.4,14088.53,52840.34,244.6568,55123.1,0.0,726723.1
2003,16,59509.21,2275755.0,35802.59,135834.3,1050.704,331252.6,0.0,2839204.0
2003,17,2927.379,61568.21,290281.8,608593.1,89841.42,1541315.0,0.0,2594527.0
2003,18,110989.9,342531.7,71407.77,403307.8,2034.098,93735.63,0.0,1024007.0
2003,19,62568.43,10157.8,22149.75,125383.0,17074.98,613778.0,0.0,851112.0
2003,20,1271519.0,902288.0,199339.9,595813.2,50256.13,1049664.0,0.0,4068881.0
2003,21,356313.8,13430.23,95456.87,540666.9,51658.99,4812768.0,0.0,5870295.0
2003,22,166908.5,8780.915,58786.84,333043.3,639.8799,1773363.0,0.0,2341523.0
2003,23,1290433.0,108195.7,72534.69,168896.7,20984.04,1560908.0,0.0,3221952.0
2003,24,593950.3,66593.95,22318.92,51869.05,12629.21,489493.2,0.0,1236855.0
2003,25,25399.84,5245.215,26104.19,147362.5,3562.359,1605998.0,0.0,1813672.0
2003,26,18898.3,29351.56,9695.3,39067.94,212.9963,299239.5,0.0,396465.6
2003,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,28,6849893.0,8111219.0,1594346.0,7726132.0,570894.6,47108000.0,0.0,71960480.0
2004,1,56164.55,216019.1,9426.774,93866.48,3742.042,467377.2,0.0,846596.1
2004,2,832382.3,2109060.0,216388.8,2175975.0,121903.8,13399910.0,0.0,18855620.0
2004,3,41880.96,56190.57,28786.11,114850.7,1734.707,708712.8,0.0,952155.9
2004,4,118561.5,76573.66,101821.4,406604.5,4488.557,363418.1,0.0,1071468.0
2004,5,107026.7,57886.2,89212.64,356490.8,7726.198,723286.4,0.0,1341629.0
2004,6,160953.3,88085.76,104909.5,418584.7,19433.33,1001501.0,0.0,1793467.0
2004,7,661.9509,56588.36,30054.27,77649.93,2767.096,1558967.0,0.0,1726688.0
2004,8,7857.027,21300.3,6157.263,24492.15,4060.368,720394.6,0.0,784261.7
2004,9,2985.806,8161.225,2532.059,9959.934,2959.526,195286.3,0.0,221884.9
2004,10,47698.26,145364.4,32707.31,131643.4,3641.153,558652.4,0.0,919706.9
2004,11,1052211.0,357153.5,75595.9,764145.1,186681.3,13614350.0,0.0,16050130.0
2004,12,53396.6,378367.5,7583.472,68220.34,451.4437,138085.3,0.0,646104.6
2004,13,316641.1,18586.74,9537.324,96382.87,3149.643,558802.1,0.0,1003100.0
2004,14,2344.134,372644.4,4703.397,17782.52,59.25481,107787.2,0.0,505320.9
