time,DIM_1,ICE,HEV,PHEV,BEV,FCV
2023,12,0.6241886644999999,0.212933179,0.0701160406,0.09253539,0.0002266775
2023,13,0.5638759152,0.291514408,0.140062637,0.003723775,0.0008232422
2023,14,0.83296823336,0.1437345325,0.02323655394,4.831017e-05,1.235848e-05
2023,15,0.9549052767120001,0.038850197784,0.002143739519,0.004100446,3.928943e-07
2023,16,0.829748372534,0.14561607795999998,0.024611838137,2.336668e-05,3.444117e-07
2023,17,0.9974930584705,0.0024939050238,1.3025553256792001e-05,8.935798e-13,1.17085e-10
2023,18,0.956483104053,0.0401838381,0.003331315127,1.254169e-06,5.185605e-07
2023,19,0.5737824524999999,0.284615582,0.13728471,0.003916925,0.0004002066
2023,20,0.61797347591,0.110156327,0.0277772675,0.243861,0.0002318172
2023,21,0.9465028188669999,0.04276976,0.010719953390000002,5.33714e-06,2.04453e-06
2023,22,0.9776200401380001,0.0127102283,0.009669384737,9.912583e-08,2.299522e-07
2023,23,0.5145185023609999,0.34708521059999997,0.1377096666,0.0006598926,2.66018e-05
2023,24,0.6554010557480001,0.2655975915,0.0785014784,0.0004811492,1.871035e-05
2023,25,0.9657423664725,0.032440482820000005,0.0018163108343,7.536655e-07,9.127326e-08
2023,26,0.909188893361,0.08405163969999999,0.006756037017399999,1.701896e-06,1.715244e-06
2024,1,0.53957602857,0.273809935,0.099871342,0.08668138,6.129787e-05
2024,2,0.740842507929,0.19909946,0.0405140337,0.01953344,1.060347e-05
2024,3,0.8882990574809999,0.10456959835700001,0.0071292755668,1.610851e-06,4.722242e-07
2024,4,0.7622269958,0.190941206,0.046225854,0.0005092635,9.668563e-05
2024,5,0.7173116533399999,0.187851074,0.09331788070000001,0.001464707,5.464028e-05
2024,6,0.9038075956,0.049281084,0.0091628833,0.03756939,0.0001790859
2024,7,0.99932853785638,0.0006657568377000001,5.7395283717e-06,1.80223e-10,1.68986e-11
2024,8,0.9435355296480937,0.05352275005231003,0.00294167670164389,3.670893e-08,4.750287e-08
2024,9,0.8806692273130001,0.1088405781,0.01048174301,6.49668e-06,1.963439e-06
2024,10,0.6893560031100001,0.199629147,0.0535512934,0.05712059,0.00034292
2024,11,0.5510905634100001,0.272977633,0.11565877,0.06013187,0.0001412677
2024,12,0.58462894956,0.21332829050000002,0.0713334166,0.1304055,0.0003038573
2024,13,0.5411817224,0.296361322,0.15451103100000002,0.006525779,0.001420183
2024,14,0.8131511800000001,0.1603545351,0.026361878289999998,0.0001089305,2.353804e-05
2024,15,0.9532174609380001,0.040512803098,0.0021945798288000003,0.004074727,3.862588e-07
2024,16,0.816309798153,0.15719590531,0.026419535530000003,7.424639e-05,4.874989e-07
2024,17,0.99752704836803,0.0024603823943,1.2568515312881e-05,9.435468e-13,1.145385e-10
2024,18,0.954331442707,0.0421254472,0.0035407953759999996,1.821978e-06,5.180167e-07
2024,19,0.5560707497,0.286702752,0.14982447599999998,0.006666515,0.0007355092
2024,20,0.6027184554,0.11323003300000001,0.0301715577,0.2535627,0.0003172701
2024,21,0.943602203762,0.045268124,0.011120157310000002,7.421231e-06,2.082239e-06
2024,22,0.977737381182,0.012726610999999999,0.0095357061362,1.054128e-07,2.25281e-07
2024,23,0.48182838958000007,0.36191368100000004,0.1542429204,0.001918139,9.688242e-05
2024,24,0.62664472765,0.28533465230000005,0.0869281352,0.001047117,4.529405e-05
2024,25,0.9644593589900999,0.033585788729999996,0.0019537341867,1.003182e-06,1.028058e-07
2024,26,0.902273201767,0.090664225,0.0070577485948,3.129746e-06,1.719682e-06
2025,1,0.51223205294,0.27829767,0.107684048,0.1017006,8.575064e-05
2025,2,0.725537647484,0.20949540400000002,0.0421196084,0.02283529,1.207468e-05
2025,3,0.8815769941170001,0.11105544847500001,0.007362270181,4.736092e-06,5.500423e-07
2025,4,0.7351963484,0.210455284,0.0532081199,0.000963857,0.0001764245
2025,5,0.69223885083,0.20346853,0.1018394098,0.002372506,8.073636e-05
2025,6,0.8962859911000001,0.050712633,0.009524616999999999,0.04327207,0.0002046964
2025,7,0.99934331090029,0.0006510262482,5.6398494834e-06,2.049456e-10,1.84032e-11
2025,8,0.9424957510940939,0.05460079304582193,0.002903266759460933,1.056274e-07,4.755987e-08
2025,9,0.875556802661,0.1134927094,0.01093926877,9.281289e-06,1.99042e-06
2025,10,0.6653731385,0.20829129000000002,0.058911289000000006,0.06700739,0.0004168737
2025,11,0.51774997087,0.281743838,0.127069033,0.07316228,0.0002749476
2025,12,0.5466318620999999,0.21466043999999998,0.082498513,0.1557085,0.0005007391
2025,13,0.529464575,0.294265302,0.16477166,0.009495747,0.002002753
2025,14,0.79425590427,0.17594909179999998,0.0295230203,0.0002275066,4.454474e-05
2025,15,0.9519761018999999,0.041854462905,0.002223192904,0.003945858,3.794827e-07
2025,16,0.804071044013,0.16759138465999998,0.02812230297,0.0002144125,8.763528e-07
2025,17,0.9975844474937999,0.0024034475175000003,1.207634860527e-05,9.287598e-13,1.119753e-10
2025,18,0.952330089222,0.043956930299999995,0.003709935669,2.489953e-06,5.16211e-07
2025,19,0.5409092106,0.28330808,0.164031719,0.0104916,0.001259433
2025,20,0.5896055971,0.120208807,0.034940974,0.2548249,0.0004197045
2025,21,0.940706563232,0.047909755,0.011371978819999998,9.57393e-06,2.10804e-06
2025,22,0.978102426333,0.0126135507,0.009283664732000001,1.048937e-07,2.200625e-07
2025,23,0.45178155547000004,0.37044252299999997,0.17311695300000002,0.004383458,0.0002755558
2025,24,0.6001243923,0.3025917717,0.0950887495,0.002089919,0.0001051128
2025,25,0.963432389714,0.03450026183,0.0020659421489000003,1.244498e-06,1.133413e-07
2025,26,0.8961577301470001,0.0965197614,0.007314554605000001,6.175887e-06,1.743916e-06
2026,1,0.49075595173,0.279272406,0.11388816199999999,0.1159685,0.0001150195
2026,2,0.715940388212,0.215586934,0.0428945327,0.02556493,1.321899e-05
2026,3,0.877918159407,0.114685681924,0.00738444105,1.100264e-05,6.780581e-07
2026,4,0.7115679721,0.22683696199999998,0.059675276,0.001639999,0.0002797182
2026,5,0.67080997671,0.21662361,0.10880684,0.003646097,0.0001135113
2026,6,0.8917754247,0.050407159,0.0095797591,0.04801406,0.0002235114
2026,7,0.99938895373478,0.0006056556287,5.4307691733e-06,2.200855e-10,1.908105e-11
2026,8,0.9435649065170938,0.053691515038882316,0.002743255114057152,2.550983e-07,4.648668e-08
2026,9,0.873968294133,0.11495566780000001,0.011060469889999999,1.359119e-05,1.989621e-06
2026,10,0.6460323487,0.213740799,0.063736981,0.07600093,0.0004888566
2026,11,0.48983646873,0.28684182599999997,0.13652841799999998,0.08634637,0.000446866
