time,DIM_1,inland shipping,freight train,medium truck,heavy truck,air cargo,international shipping,empty,total
1973,24,352372.6,38497.98,11335.46,26319.18,2942.008,266225.4,0.0,697692.7
1973,25,10249.11,1950.027,6252.3,35276.13,541.5906,414677.0,0.0,468946.2
1973,26,8275.565,14385.88,5099.883,20200.0,44.14248,165654.0,0.0,213659.5
1973,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,28,4262066.0,5529830.0,736212.4,3948494.0,105370.1,30267610.0,0.0,44849580.0
1974,1,40486.01,132058.0,5336.031,53564.83,977.6033,249215.4,0.0,481637.8
1974,2,634686.3,1526936.0,146787.9,1479147.0,33892.07,8812444.0,0.0,12633890.0
1974,3,21114.23,28318.65,11569.74,46122.25,357.4266,296432.3,0.0,403914.7
1974,4,66117.79,34684.86,47742.15,190480.5,992.2502,174991.5,0.0,515009.0
1974,5,59059.21,33280.26,49017.97,195759.7,1646.705,379328.4,0.0,718092.3
1974,6,92603.54,47031.14,63805.82,254308.4,4345.492,589095.0,0.0,1051189.0
1974,7,255.9014,27448.66,12587.59,30971.21,345.8615,563643.9,0.0,635253.1
1974,8,3397.921,9631.327,2694.886,10672.08,904.7834,327651.6,0.0,354952.6
1974,9,1137.587,3039.18,827.7377,3290.069,607.598,60317.78,0.0,69219.95
1974,10,26478.66,79702.92,21709.7,86052.16,1009.806,418131.8,0.0,633085.0
1974,11,934305.9,271269.6,58732.01,592409.6,32707.63,11035450.0,0.0,12924880.0
1974,12,50683.02,346982.9,7861.163,70178.38,163.3525,143383.3,0.0,619252.1
1974,13,160714.9,6574.9,2603.02,26299.51,312.8577,174046.5,0.0,370551.7
1974,14,2626.716,378595.2,4910.011,18454.82,71.3794,115155.0,0.0,519813.1
1974,15,79184.43,315810.7,9770.098,36695.32,200.1877,33566.11,0.0,475226.8
1974,16,53618.23,1915623.0,29817.36,112082.1,1379.299,308999.1,0.0,2421519.0
1974,17,2291.225,33085.57,187110.9,470262.6,12904.88,4393921.0,0.0,5099576.0
1974,18,47651.02,125577.6,14458.19,81641.7,335.1738,20513.51,0.0,290177.1
1974,19,25984.05,3367.754,2369.818,13399.01,1843.083,106995.4,0.0,153959.1
1974,20,437029.5,221580.2,12783.63,38191.66,2153.033,146731.5,0.0,858469.6
1974,21,145774.7,4604.278,15784.56,89199.24,4300.77,1033773.0,0.0,1293436.0
1974,22,70160.9,2258.072,9385.056,53006.04,57.3403,386642.2,0.0,521509.6
1974,23,995040.0,71249.86,46901.86,109008.3,7579.021,1141470.0,0.0,2371249.0
1974,24,375693.4,41930.17,13042.26,30275.05,3289.664,294288.4,0.0,758518.9
1974,25,10589.91,2018.68,6541.467,36901.83,523.4165,434436.0,0.0,491011.3
1974,26,8591.395,14926.31,5309.388,21014.14,50.65321,173597.3,0.0,223489.2
1974,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,28,4345277.0,5677586.0,789460.3,4149387.0,112951.3,31814220.0,0.0,46888880.0
1975,1,41246.2,131934.2,5260.313,52880.32,981.9166,244486.1,0.0,476789.0
1975,2,644591.0,1501502.0,143935.0,1452510.0,34137.25,8637275.0,0.0,12413950.0
1975,3,22006.68,29754.66,12243.35,48799.71,415.3381,314382.7,0.0,427602.4
1975,4,68070.67,35809.91,49754.01,198489.5,1139.7,182556.2,0.0,535819.9
1975,5,61110.48,34689.06,51710.46,206487.8,1907.739,402111.8,0.0,758017.4
1975,6,95579.22,48040.33,65466.97,260859.8,5030.515,609433.3,0.0,1084410.0
1975,7,255.6672,27744.76,12546.88,30579.44,430.1958,564289.6,0.0,635846.5
1975,8,3461.086,9658.283,2668.537,10589.36,1006.01,317218.3,0.0,344601.6
1975,9,1184.387,3167.139,874.3242,3469.943,686.8145,64450.82,0.0,73833.42
1975,10,27347.82,82872.7,22467.35,89009.08,1140.478,436348.4,0.0,659185.8
1975,11,936438.1,265147.8,55717.05,561927.1,34197.96,10644650.0,0.0,12498080.0
1975,12,53104.68,365622.0,8441.841,75226.81,177.5777,153635.7,0.0,656208.6
1975,13,165918.5,6933.607,2815.927,28443.83,333.0598,186016.1,0.0,390461.1
1975,14,2673.652,387054.3,5026.554,18896.8,79.77753,117834.5,0.0,531565.5
1975,15,81691.88,328223.0,10092.84,37908.93,227.35,34759.96,0.0,492904.0
1975,16,54194.18,1953896.0,30490.0,114676.4,1529.594,313470.0,0.0,2468256.0
1975,17,2147.717,33354.58,179068.9,438452.6,16093.71,4037927.0,0.0,4707045.0
1975,18,49977.78,134116.9,16169.82,91296.27,408.9005,22779.94,0.0,314749.6
1975,19,27171.2,3580.58,2622.272,14823.31,2240.445,115325.6,0.0,165763.4
1975,20,464230.8,239119.1,14840.1,44330.7,2453.519,163734.8,0.0,928709.0
1975,21,150575.5,4778.672,16369.2,92490.04,5318.9,1079208.0,0.0,1348740.0
1975,22,72702.63,2346.492,9693.104,54734.63,71.16435,402702.0,0.0,542250.0
1975,23,994613.2,70500.65,45172.01,104970.3,8225.959,1119630.0,0.0,2343113.0
1975,24,373007.7,40746.25,12197.49,28306.53,3578.717,283831.6,0.0,741668.3
1975,25,11018.62,2116.817,7045.326,39738.95,640.5621,467821.2,0.0,528381.4
1975,26,8633.832,14249.35,4815.158,19204.27,57.31627,151062.4,0.0,198022.3
1975,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,28,4412953.0,5756959.0,787504.8,4119103.0,122510.5,31066940.0,0.0,46265970.0
1976,1,42026.34,137053.0,5460.981,54831.57,1080.083,254388.8,0.0,494840.8
1976,2,655199.7,1569632.0,152199.8,1532483.0,37659.01,9236845.0,0.0,13184020.0
1976,3,22810.05,30978.13,12675.21,50512.81,459.321,327089.6,0.0,444525.2
1976,4,70249.84,37292.01,52475.9,209324.9,1247.5,192576.0,0.0,563166.1
1976,5,63586.99,36522.11,55960.34,223427.4,2108.049,436331.1,0.0,817936.0
1976,6,99026.89,49385.68,68395.22,272453.3,5554.779,642535.9,0.0,1137352.0
1976,7,291.5413,29436.72,13855.65,34444.15,535.3488,655700.5,0.0,734263.9
1976,8,3571.624,9950.905,2771.541,10991.11,1070.343,327586.1,0.0,355941.6
1976,9,1222.626,3239.346,892.897,3544.784,742.2399,65909.87,0.0,75551.76
1976,10,28228.8,86028.1,23197.53,91859.45,1231.116,454146.6,0.0,684691.6
1976,11,949998.6,274710.0,58703.91,591938.0,37383.51,11103190.0,0.0,13015920.0
1976,12,55091.07,380473.4,8901.296,79212.04,181.5654,162112.2,0.0,685971.6
1976,13,173287.7,7696.787,3311.051,33436.24,370.6944,212183.4,0.0,430285.9
1976,14,2761.977,405032.5,5332.73,20065.21,85.00861,124137.9,0.0,557415.3
1976,15,85557.0,348121.3,10810.83,40634.62,246.2563,37063.78,0.0,522433.8
1976,16,55664.02,2042299.0,32368.76,121893.3,1617.7,327919.7,0.0,2581763.0
1976,17,2309.077,35100.03,190209.4,469362.9,19991.64,4340576.0,0.0,5057549.0
1976,18,51884.25,140195.2,17309.77,97719.17,484.8612,24307.55,0.0,331900.8
1976,19,28841.75,3906.216,3071.002,17357.51,2576.858,130134.3,0.0,185887.7
1976,20,477940.2,245751.0,15531.21,46388.77,2605.623,170220.1,0.0,958436.9
1976,21,159990.1,5191.213,18782.91,106110.8,6243.631,1217717.0,0.0,1514036.0
1976,22,76218.2,2472.458,10455.56,59027.49,83.88402,434606.3,0.0,582863.8
1976,23,1023946.0,73327.69,47628.66,110653.9,8546.718,1163342.0,0.0,2427444.0
1976,24,385282.0,42289.28,12932.65,30005.25,3724.273,296346.2,0.0,770579.7
1976,25,11495.5,2223.0,7640.227,43088.63,763.294,506956.4,0.0,572167.0
1976,26,8886.586,14505.37,4858.028,19395.87,61.94767,152140.5,0.0,199848.3
1976,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,28,4535368.0,6012813.0,835733.1,4370162.0,136655.3,32996060.0,0.0,48886790.0
1977,1,42688.13,142759.6,5686.088,57012.9,1157.285,265499.4,0.0,514803.4
1977,2,663939.2,1633613.0,159914.3,1607048.0,40458.0,9806542.0,0.0,13911510.0
1977,3,23597.87,32510.84,13394.55,53380.35,505.2134,346824.4,0.0,470213.2
1977,4,71976.62,38604.38,54463.1,217261.7,1361.51,200304.4,0.0,583971.8
1977,5,65033.45,37368.83,56867.28,227066.6,2321.662,448232.7,0.0,836890.5
1977,6,100160.8,49961.73,68739.21,273899.5,6020.872,652796.9,0.0,1151579.0
1977,7,315.1686,30682.74,14748.68,37057.31,639.8313,717336.5,0.0,800780.3
1977,8,3577.942,9617.693,2572.529,10265.51,1101.747,289924.8,0.0,317060.2
1977,9,1264.358,3325.72,919.7789,3651.137,778.1971,68133.1,0.0,78072.29
1977,10,28820.91,87254.01,23016.16,91302.34,1288.48,448468.7,0.0,680150.6
1977,11,960000.1,279504.8,59874.5,603617.9,40060.07,11284310.0,0.0,13227370.0
1977,12,57351.93,399288.1,9496.258,84384.31,198.5402,172929.4,0.0,723648.5
1977,13,177507.4,7778.315,3331.019,33627.64,404.4066,214459.8,0.0,437108.5
1977,14,2834.73,421531.2,5597.742,21078.97,82.5134,129556.9,0.0,580682.1
1977,15,89025.55,368545.8,11458.44,43095.9,243.0002,39169.78,0.0,551538.5
1977,16,56828.25,2121728.0,34016.94,128248.8,1557.941,340058.0,0.0,2682438.0
1977,17,2309.657,35945.85,192167.1,470752.6,23704.35,4338231.0,0.0,5063111.0
1977,18,53650.08,145837.2,18382.77,103772.4,561.6415,25743.35,0.0,347947.4
1977,19,30351.76,4219.483,3520.554,19896.81,2859.358,144278.5,0.0,205126.5
1977,20,504718.4,263694.8,17863.46,53351.6,2910.591,188510.4,0.0,1031049.0
1977,21,167179.2,5510.016,20543.72,116047.5,7067.457,1321959.0,0.0,1638306.0
1977,22,80190.26,2614.002,11532.0,65095.13,95.35313,476210.4,0.0,635737.1
1977,23,1040860.0,74960.78,48629.31,112965.7,8645.944,1182150.0,0.0,2468213.0
1977,24,392937.5,42896.27,13166.06,30533.15,3787.375,300970.0,0.0,784290.4
1977,25,11773.5,2252.468,7665.943,43233.2,888.9019,511960.7,0.0,577774.7
1977,26,9049.635,14427.24,4738.003,18977.39,64.7883,146477.9,0.0,193735.0
1977,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,28,4637943.0,6256433.0,862305.4,4526624.0,148765.0,34061040.0,0.0,50493100.0
1978,1,43127.1,147004.9,5843.065,58540.74,1297.844,271441.5,0.0,527255.1
1978,2,665196.9,1683131.0,165937.0,1665347.0,45146.51,10110320.0,0.0,14335080.0
1978,3,24314.22,34456.12,14453.92,57617.93,563.7563,371061.5,0.0,502467.4
1978,4,73855.44,40550.14,58573.19,233718.9,1512.623,213954.2,0.0,622164.5
1978,5,66914.94,39042.61,60719.39,242505.7,2609.474,479870.8,0.0,891662.9
1978,6,100176.1,50202.65,67625.97,269611.2,6631.167,638739.0,0.0,1132986.0
1978,7,328.6194,31778.97,15430.89,39036.42,714.5235,745890.4,0.0,833179.9
1978,8,3577.816,9323.882,2397.377,9625.482,1200.514,257364.2,0.0,283489.3
1978,9,1306.784,3462.772,968.2168,3839.983,858.9583,72025.96,0.0,82462.67
1978,10,29762.56,91744.36,24340.5,96413.68,1421.892,479053.6,0.0,722736.6
1978,11,967425.8,284337.6,61224.78,617198.6,44325.27,11435250.0,0.0,13409760.0
1978,12,59451.89,417965.8,10090.88,89558.11,228.2943,183276.3,0.0,760571.3
1978,13,181449.9,7771.216,3273.345,33034.68,457.1484,212462.7,0.0,438449.0
1978,14,2892.319,437943.9,5860.975,22092.77,89.61987,134190.2,0.0,603069.8
1978,15,92017.3,390331.1,12116.6,45612.25,267.9765,41017.61,0.0,581362.9
1978,16,58139.66,2204586.0,35733.2,134857.8,1695.699,353403.2,0.0,2788415.0
1978,17,2124.886,35697.21,182498.4,434190.9,26981.87,3938504.0,0.0,4619997.0
1978,18,55614.13,154035.1,20169.01,113875.4,611.9484,27937.81,0.0,372243.4
1978,19,32043.62,4589.458,4103.545,23191.44,3300.633,161801.3,0.0,229030.0
1978,20,531348.2,283555.3,20663.35,61725.52,3463.178,208614.6,0.0,1109370.0
1978,21,172565.0,5821.473,22163.54,125222.6,8255.189,1406136.0,0.0,1740163.0
1978,22,84106.71,2835.802,13190.54,74471.73,110.8365,524628.2,0.0,699343.8
1978,23,1073951.0,78719.33,52272.53,121443.7,8995.137,1238416.0,0.0,2573798.0
1978,24,394296.6,42592.31,12899.07,29911.54,3956.707,296820.6,0.0,780476.9
1978,25,12128.4,2336.297,8104.356,45716.17,973.7763,537755.1,0.0,607014.1
1978,26,9346.762,14830.77,4903.874,19638.52,71.83057,151192.1,0.0,199983.9
1978,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,28,4737463.0,6498646.0,885557.5,4667999.0,165742.4,34491130.0,0.0,51446530.0
1979,1,43684.52,155028.8,6178.634,61769.73,1455.676,287858.0,0.0,555975.4
1979,2,671546.4,1704379.0,168664.9,1692136.0,50679.07,10297300.0,0.0,14584700.0
1979,3,25304.2,36975.78,16062.89,64039.39,654.1895,410670.1,0.0,553706.5
1979,4,75857.96,42404.26,62297.82,248611.0,1746.441,227109.1,0.0,658026.5
1979,5,69123.16,40961.88,65412.73,261285.8,3043.594,519315.9,0.0,959143.1
1979,6,102201.4,51950.0,71525.05,285251.2,7616.961,676790.6,0.0,1195335.0
1979,7,372.3075,33807.27,17099.34,44183.14,789.9429,857783.8,0.0,954035.8
1979,8,3747.229,9910.16,2617.512,10476.13,1355.224,284356.2,0.0,312462.4
1979,9,1347.948,3564.063,997.8506,3957.745,978.0321,74306.25,0.0,85151.89
1979,10,30990.75,98228.46,26329.63,104008.3,1615.666,528225.9,0.0,789398.7
1979,11,978080.5,292416.6,63566.8,640715.3,47289.72,11760720.0,0.0,13782790.0
1979,12,61561.33,436681.3,10680.61,94674.19,261.1371,194077.1,0.0,797935.7
1979,13,188034.8,8379.136,3666.198,36991.85,496.8641,232957.2,0.0,470526.0
1979,14,2938.36,447419.4,6033.423,22755.1,74.83249,137607.6,0.0,616828.7
1979,15,94783.52,408149.0,12598.36,47444.1,227.5039,42570.72,0.0,605773.2
1979,16,59080.51,2265824.0,36906.98,139385.6,1413.567,362450.0,0.0,2865061.0
1979,17,2379.118,37942.15,201338.2,487556.8,29760.13,4465239.0,0.0,5224215.0
1979,18,56451.29,154529.8,19699.45,111226.7,658.3998,27376.82,0.0,369942.4
1979,19,33407.91,4895.35,4583.059,25900.43,3771.322,175645.0,0.0,248203.0
1979,20,548481.6,294406.7,22213.57,66358.35,3956.414,220094.2,0.0,1155511.0
1979,21,180988.3,6255.315,24793.92,140084.4,9602.198,1548611.0,0.0,1910335.0
1979,22,88977.88,3095.65,15069.29,85076.09,129.0229,587194.1,0.0,779542.1
1979,23,1106312.0,82155.07,55761.73,129546.2,9638.94,1293294.0,0.0,2676707.0
1979,24,404663.6,43766.63,13424.17,31119.78,4266.323,305337.4,0.0,802577.8
1979,25,12588.92,2443.205,8698.404,49069.23,1054.156,575029.9,0.0,648883.8
1979,26,9771.933,15674.43,5290.331,21135.88,81.91335,165538.3,0.0,217492.8
1979,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,28,4852677.0,6681244.0,941510.8,4904759.0,182617.2,36257460.0,0.0,53820260.0
1980,1,44103.22,159095.6,6304.07,62993.56,1448.42,295747.6,0.0,569692.5
1980,2,680145.4,1700102.0,168272.9,1689184.0,50462.01,10314250.0,0.0,14602410.0
1980,3,26411.53,39409.11,17582.24,70088.17,716.2327,445501.8,0.0,599709.1
1980,4,77902.49,43964.01,64543.39,257547.8,1899.432,234620.8,0.0,680478.0
1980,5,73004.27,44415.91,75709.41,302375.0,3342.535,596141.6,0.0,1094989.0
1980,6,105516.4,52315.29,70843.28,282379.5,8444.116,672195.5,0.0,1191694.0
1980,7,376.3193,34483.71,17324.38,44580.48,798.4725,862822.3,0.0,960385.7
1980,8,3924.435,10554.94,2860.811,11413.38,1530.484,317276.3,0.0,347560.4
1980,9,1406.306,3758.203,1072.225,4243.611,1103.497,80859.18,0.0,92443.02
1980,10,32341.97,105557.5,28753.99,113227.5,1811.715,587404.6,0.0,869097.3
1980,11,976736.6,295910.3,64487.16,650220.3,48118.12,11910210.0,0.0,13945680.0
1980,12,60794.27,427419.0,10283.2,91252.74,260.7845,188497.7,0.0,778507.6
1980,13,187952.3,7617.098,3023.563,30509.84,517.8978,204964.1,0.0,434584.8
1980,14,3006.139,464287.2,6308.931,23813.26,93.59287,142845.8,0.0,640354.8
1980,15,98077.7,425256.4,13300.07,50125.13,288.4803,44572.45,0.0,631620.2
1980,16,61013.99,2355588.0,38857.99,146841.0,1781.992,380962.8,0.0,2985046.0
1980,17,2515.562,39746.03,211234.5,513104.8,30309.63,4629211.0,0.0,5426121.0
1980,18,57938.01,158853.9,20356.94,114943.3,743.3045,28192.55,0.0,381028.0
1980,19,33754.13,4971.143,4584.997,25912.23,4474.695,177543.1,0.0,251240.3
1980,20,553920.8,295447.1,22125.62,66103.43,4400.878,221021.9,0.0,1163020.0
1980,21,187618.9,6612.384,26692.44,150818.2,11427.2,1644606.0,0.0,2027775.0
1980,22,95231.02,3422.918,18049.44,101905.4,153.6108,677935.6,0.0,896697.9
1980,23,1129367.0,84734.41,58405.1,135715.1,9579.028,1339739.0,0.0,2757540.0
1980,24,406115.0,44032.21,13520.05,31367.99,4214.605,307873.5,0.0,807123.3
1980,25,12975.67,2516.654,9025.811,50916.79,1200.25,596490.9,0.0,673126.1
1980,26,10083.31,16236.19,5489.648,21927.63,92.23344,172193.7,0.0,226022.8
1980,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,28,4922233.0,6826307.0,979012.1,5043510.0,189213.2,37073680.0,0.0,55033950.0
1981,1,44352.79,160768.0,6329.604,63268.33,1398.204,296064.5,0.0,572181.4
1981,2,680843.3,1746272.0,173982.1,1744475.0,48216.68,10593540.0,0.0,14987330.0
1981,3,26995.24,41609.51,18824.1,75066.89,713.6117,470184.9,0.0,633394.3
1981,4,78310.34,44547.78,63427.36,253176.3,1893.634,230053.8,0.0,671409.3
1981,5,73356.98,44293.57,71744.81,286613.6,3374.439,571136.0,0.0,1050519.0
1981,6,104849.1,52131.14,68329.7,272528.5,8343.193,639652.8,0.0,1145834.0
1981,7,365.5939,34994.66,17301.46,44202.32,812.7441,820676.1,0.0,918352.9
1981,8,3950.523,10538.7,2818.203,11277.03,1659.023,305841.9,0.0,336085.4
1981,9,1410.068,3681.976,1016.84,4045.941,1200.802,73979.71,0.0,85335.34
1981,10,32835.57,107730.3,28789.65,113554.5,1968.972,579218.8,0.0,864097.8
1981,11,974947.1,292512.3,62775.54,633017.1,49752.51,11560440.0,0.0,13573450.0
1981,12,62062.64,440432.1,10676.01,94681.48,255.1121,194581.0,0.0,802688.4
1981,13,196304.9,8558.488,3618.717,36515.99,548.3351,236423.7,0.0,481970.2
1981,14,3064.244,483421.3,6643.341,25106.11,98.85551,148072.6,0.0,666406.4
1981,15,101026.9,450976.6,14078.18,53112.86,309.1953,46457.26,0.0,665961.0
1981,16,62142.31,2466457.0,41187.09,155886.8,1874.563,394686.0,0.0,3122234.0
1981,17,2370.363,40467.88,210558.3,505817.6,28383.23,3848853.0,0.0,4636450.0
1981,18,59804.41,167397.6,22204.52,125406.3,829.6917,30299.53,0.0,405942.1
1981,19,34592.52,5175.721,4846.983,27395.59,5004.046,186358.9,0.0,263373.8
1981,20,559737.1,298891.6,22503.8,67254.73,5086.091,223794.8,0.0,1177268.0
1981,21,191238.8,6904.343,27903.37,157715.8,12677.61,1688963.0,0.0,2085403.0
1981,22,97133.49,3600.409,19312.22,109080.1,168.842,700317.8,0.0,929612.9
1981,23,1145370.0,86729.39,60299.0,140152.3,10003.2,1366817.0,0.0,2809370.0
1981,24,423669.0,46683.92,14921.6,34622.93,4423.345,328316.5,0.0,852637.3
1981,25,13159.75,2550.228,9059.613,51124.82,1346.408,593910.6,0.0,671151.4
1981,26,10155.48,15997.87,5260.95,21111.36,100.6186,159584.2,0.0,212210.5
1981,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,28,4984049.0,7063324.0,988413.1,5106210.0,190443.0,36288220.0,0.0,54620660.0
1982,1,44369.39,152843.2,5896.364,59193.31,1421.347,270787.3,0.0,534510.9
1982,2,673937.8,1677932.0,165799.2,1667480.0,48157.62,9786720.0,0.0,14020030.0
1982,3,27020.56,42683.64,18815.81,75085.11,687.758,462712.3,0.0,627005.2
1982,4,78450.68,45253.86,62871.7,251094.7,1832.161,226349.2,0.0,665852.3
