,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
MFT,2028,0.0,0.0,4626606.747632233,0.0,57792344.49909098,0.0
MFT,2029,0.0,0.0,5315803.502601876,0.0,64871778.49936726,0.0
MFT,2030,0.0,0.0,6028313.88830715,0.0,70378895.08846177,0.0
MFT,2031,0.0,0.0,6826957.930873113,0.0,75953409.4046614,0.0
MFT,2032,0.0,0.0,7022609.016571288,0.0,82175622.81796418,0.0
MFT,2033,0.0,0.0,7362510.631819469,0.0,87622820.89779143,0.0
MFT,2034,0.0,0.0,6730854.644032191,0.0,91101143.22561702,0.0
MFT,2035,0.0,0.0,6676556.940610126,0.0,96112354.71772362,0.0
MFT,2036,0.0,0.0,6346442.000464758,0.0,99860532.89975269,0.0
MFT,2037,0.0,0.0,6345446.521039035,0.0,107217954.67225242,0.0
MFT,2038,0.0,0.0,6436692.364340177,0.0,115124621.1513738,0.0
MFT,2039,0.0,0.0,6534611.10261363,0.0,122587209.5621096,0.0
MFT,2040,0.0,0.0,6426434.46641663,0.0,130439852.46960957,0.0
MFT,2041,0.0,0.0,6117108.522679816,0.0,129889008.66134718,0.0
MFT,2042,0.0,0.0,5926098.085918571,0.0,133596723.25718379,0.0
MFT,2043,0.0,0.0,5747518.975448271,0.0,136312538.8845156,0.0
MFT,2044,0.0,0.0,5458200.542820336,0.0,139177401.6848072,0.0
MFT,2045,0.0,0.0,5208288.207461578,0.0,141747510.77059066,0.0
MFT,2046,0.0,0.0,4861253.838627266,0.0,142452624.8007792,0.0
MFT,2047,0.0,0.0,4749855.4752387265,0.0,145031236.32721204,0.0
MFT,2048,0.0,0.0,4665404.593542518,0.0,147601147.57571575,0.0
MFT,2049,0.0,0.0,4585605.70918246,0.0,149966320.3380593,0.0
MFT,2050,0.0,0.0,4490142.694549683,0.0,152004574.19752562,0.0
MFT,2051,0.0,0.0,4298376.387157927,0.0,149345890.6419733,0.0
MFT,2052,0.0,0.0,4198570.4998562625,0.0,150363694.97572377,0.0
MFT,2053,0.0,0.0,4064290.0161265954,0.0,151445667.09522015,0.0
MFT,2054,0.0,0.0,3876080.557107098,0.0,152898397.51409313,0.0
MFT,2055,0.0,0.0,3731356.288446969,0.0,154473581.22690642,0.0
MFT,2056,0.0,0.0,3507828.4784332486,0.0,155175591.47125825,0.0
MFT,2057,0.0,0.0,3324322.499320958,0.0,157370110.98620638,0.0
MFT,2058,0.0,0.0,3234822.5863004075,0.0,159579076.76266462,0.0
MFT,2059,0.0,0.0,3110723.981349469,0.0,162085356.21527812,0.0
MFT,2060,0.0,0.0,2948120.3882998256,0.0,164816062.74624604,0.0
HFT,1971,0.0,0.0,17.60521587259143,0.0,2.12925889488255,0.0
HFT,1972,0.0,0.0,69.91215373269918,0.0,4.069302412319975,0.0
HFT,1973,0.0,0.0,90.730463956237,0.0,6.292261198039026,0.0
HFT,1974,0.0,0.0,84.08244271169688,0.0,5.800264449056113,0.0
