,,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
det,12,67.79784019624222,67.95874758704379,68.09613837584857,68.21997739255836,68.33823804994701,68.45923213663875,68.58995038307792,68.72892140811344,68.87306944454284,69.02099421620375,69.1750941112723,69.3239169632445,69.46818620401369,69.59945077188237,69.71645163512324,69.81211451377114,69.88601845955948,69.92565712555884,69.91412472527571,69.83694341118968,69.70162805740031,69.51304878261539,69.28919097009023,69.05361361038885,68.8250112805521,68.60980491463012,68.39232749301443,68.17061943571198,67.93808408153632,67.68718274884566,67.41637463578628,67.13450721394341,66.84673005205829,66.55495298747253,66.266270881203,65.98289369450424,65.69831059800562,65.40341755719243,65.08714530464033,64.74063018016987,64.35561473661716,63.93631519705632,63.48894667028686,63.01862827509444,62.529420081262415,62.14050968022684,61.745553737829596,61.349828531494055,60.9654923670498,60.59384664455824,60.235783991390996,59.890221700587645,59.55556435145569,59.23020609693617,58.912533925105535,58.60075577902286,58.292383936930435,57.98477079209947,57.67528646980074,57.361320622016216,57.040970619356216,56.71508684240223,56.38518972876562,56.052780006219336,55.71933863976429,55.386212545255205,55.05427481965252,54.72427350813352,54.39694682864698,54.07302327560098,53.75307114590949,53.437050371107134,53.12477068979516,52.81604319580131,52.51068036991785,52.20844066704434,51.90886346236313,51.611437513772536,51.315656573329555,51.021019251769744,50.72703884409691,50.433272851350665,50.13929273927631,49.84467391773172,49.54899573022584,49.25184146047357,48.95279835596622,48.65145766855821,48.34741471206975,48.040268936905406
det,13,23.248657227757686,23.674499530266797,24.15870632722343,24.685480195131568,25.23899296601055,25.802649607325097,26.359681444925137,26.898232833442524,27.404214317780344,27.860539608913726,28.252603945705566,28.588269750324876,28.878476070479273,29.134217382131745,29.37157828082561,29.610303880233012,29.86076385890866,30.12683898965962,30.414644651174918,30.731315401607795,31.076362420331243,31.443398375390338,31.828017446440583,32.225043094505,32.627994769242584,33.02967580765677,33.4281212103494,33.82371105047592,34.21315198349664,34.59721767693924,34.97902053914429,35.36003562746248,35.73408781888941,36.09395673865345,36.435689724953946,36.75482410930617,37.05825682208183,37.36726376864803,37.70930604447783,38.10426315422957,38.55659236426532,39.05767460078772,39.59412110554287,40.14949099805065,40.706370320359014,41.04066072618072,41.37675362459276,41.722388369961806,42.05765108764859,42.380306659918475,42.68857239626452,42.982675752681246,43.26336614812508,43.53140966412812,43.7875878963745,44.032622066683246,44.26694895646371,44.49094673068884,44.70500911489089,44.90954439703596,45.10491827218503,45.291278369037556,45.46871158708502,45.637298934175064,45.797115813985094,45.948180583956415,46.090300523962526,46.223228757172336,46.346716406266665,46.4605128184065,46.564435471666656,46.658579400478516,46.7431085897869,46.81818631006529,46.883975067203295,46.94056054806586,46.987724775453074,47.02517618133921,47.052625807848955,47.06978719052369,47.076501882252536,47.073114304109,47.060091306701615,47.037896025720876,47.00698788358716,46.96782259581137,46.9208521820678,46.866524981979644,46.80528567561703,46.7375753087073
det,14,35.892464083409926,35.96923351364331,36.04110420762565,36.10061514932508,36.14280579375644,36.16630741336195,36.175554931099086,36.17259041995681,36.166269090082636,36.15957756855998,36.152713266738004,36.144020640489146,36.13367682829676,36.121878480016946,36.10551258685621,36.08670471677948,36.067277374945654,36.044966955941604,36.014371589725386,35.97399822513715,35.927219260199934,35.86753956152741,35.78563039941278,35.66612540333531,35.50236480453661,35.28589099859189,35.02138502880081,34.72305023467922,34.40886753312725,34.094059727493516,33.78331082321345,33.47670607032241,33.18007933457014,32.89816482671055,32.635667092248845,32.39424937185194,32.17482372186481,31.969390671319957,31.769992352286188,31.567666596351668,31.360965095581804,31.152164197048222,30.940877589643065,30.727773163087654,30.514557549949764,30.257730733703248,30.001817694014115,29.746946336348792,29.49319995044675,29.24567206379985,29.008289099922912,28.780540970487515,28.560832216496223,28.34758822364199,28.1392540643025,27.93458468725944,27.733511520115464,27.53625783231408,27.343046043150103,27.154097735992337,26.969604668214416,26.78964197192165,26.614255226546945,26.443489490923028,26.277389356305996,26.115924617879585,25.95876861963056,25.805523913840446,25.655796926959873,25.509197867145957,25.365367490447255,25.22405716864636,25.08504744167927,24.948120970389,24.81306246899517,24.67969645584588,24.54799998905399,24.417988052499737,24.28967558300313,24.163077478828384,24.038209036098195,23.915087234611285,23.79372944771584,23.674153019250436,23.55637527013186,23.44041350439582,23.3262850146904,23.214007087222473,23.103597006156935,22.995072057468754
det,15,21.69775903072635,22.153097298513003,22.600566761604718,23.0481566065015,23.499392902066848,23.956534062914965,24.41869605122691,24.891932903952657,25.37852356099591,25.879507801654942,26.395924477668295,26.924975828108053,27.472007026337533,28.039867437459797,28.627664960132137,29.239766355510355,29.872714310211457,30.507062391330173,31.123399586776593,31.702904418031057,32.24457347339551,32.74837879731559,33.21493660983188,33.6440112621586,34.04030205860731,34.398215134962705,34.720337573568166,35.02401723201447,35.331203982892,35.65685893008961,36.01089755754016,36.39403965484602,36.80783042347201,37.252010380996765,37.72648049127995,38.23331268261011,38.76644739490097,39.32465546294647,39.90109524628283,40.48901964957191,41.082491517351194,41.67581279771376,42.25789202198693,42.81425500497744,43.33289294973594,43.515196514927105,43.686587371209356,43.86557596905689,44.030429876188165,44.18398244016713,44.32873874175178,44.46518751957386,44.5932295310486,44.71269009269151,44.823325768943455,44.92474349448616,45.0161475125134,45.096609533029856,45.165160700649665,45.22079570179065,45.26290134933235,45.292541511399,45.31119707557944,45.32034227946072,45.32144387227652,45.315725382418734,45.30346795002549,45.28472643013385,45.25956537122964,45.22805819999067,45.19016329147315,45.14535332961219,45.09298279000423,45.03241061129725,44.96300003898085,44.88425942795893,44.79626147462141,44.69921447800763,44.59332085890516,44.47877748686753,44.35580560619121,44.224739281832576,44.08593570541335,43.93974576602854,43.786514387310994,43.62658084798818,43.460279085929784,43.287937985687556,43.10988164952646,42.9264296519474
det,16,79.93611881055011,79.98395009361508,80.03981393861386,80.10543892135996,80.18434554839246,80.28342941292435,80.40964559601444,80.57109366706818,80.77433746176114,81.02339625337169,81.31580355265918,81.64641872074327,82.00701151968204,82.3981013512058,82.80840350081114,83.24177395831725,83.69069864483362,84.12810771056942,84.51310623919866,84.82241411048852,85.0499579518446,85.19426374627756,85.26010907760585,85.26494348946943,85.21636523145199,85.11351434637277,84.9560552970187,84.7589204600925,84.53127104966767,84.28736006134352,84.03397768591304,83.77966709506325,83.53926261968714,83.33506487183334,83.18017882415816,83.07631308914065,83.01202759514999,82.97369645071555,82.94081349060835,82.89381634499256,82.82748631985926,82.74428897061759,82.63567340385254,82.49222185346557,82.30835844424428,81.953889487805,81.59035995632973,81.23381381078138,80.87596967133018,80.51866185892975,80.16356094165992,79.81147119393546,79.46293832457204,79.11846989457598,78.77854291777962,78.44341728821709,78.11256616703483,77.78526517654029,77.4607883628438,77.13840951132815,76.8179496489127,76.50140947325335,76.1913144173974,75.89016603734761,75.60044255778483,75.32382188332363,75.05886456993208,74.80337440404148,74.55517969317007,74.31213261484847,74.0724659372572,73.83585733318836,73.60234265388026,73.37195643363903,73.14473198822844,72.92053097824012,72.69853472409318,72.47776061473381,72.25723305331917,72.03598318246566,71.81330192598614,71.5894957666317,71.36512015621585,71.14072551554784,70.91685748215397,70.69405713132647,70.47286117049774,70.25380210694213,70.03740838880347,69.82420451944976
det,17,42.891787222623975,43.94546139859609,45.067255697137824,46.261522996676916,47.531755093798786,48.87034015938761,50.281622584971835,51.781527792025805,53.39543822507072,55.12960349795244,56.99217169681479,58.961571122495364,61.01810243754771,63.126114501890534,65.25970521106726,67.41876886263026,69.59892522044203,71.76120059028193,73.85877591809083,75.86646412939653,77.7597376201777,79.55000463344261,81.27282506841767,82.98574061124098,84.72671570892018,86.51669011205367,88.34998058257872,90.20894616850262,92.07018775878464,93.91725388374982,95.73595574194263,97.54143659239364,99.3982616391531,101.38296122285668,103.54480626276455,105.90393691635248,108.42830178031659,111.03215734139624,113.60752949480262,116.06997072372266,118.39722791856208,120.61291169888062,122.7200661529323,124.74862950566515,126.71565668557021,128.74720204565966,130.77011292798204,132.79121236475328,134.80701331645815,136.8014185221815,138.76176006524352,140.68810957349697,142.5836176651214,144.45133879041174,146.29423488565396,148.1147388527932,149.91344687612087,151.69045553856006,153.4458051589127,155.17948095312875,156.89153817201208,158.58249288484961,160.25298134244505,161.9036403734564,163.53510734109614,165.14734102880786,166.7375963483467,168.30248178318507,169.83863994253994,171.3427459205058,172.81186385590547,174.24450895972225,175.63955247521127,176.99586046940934,178.31229373923017,179.58783908349136,180.8220013091951,182.0144058923567,183.16466741127616,184.27238983360297,185.33719441355646,186.35880241355426,187.3369519855995,188.2713708561082,189.16177671541175,190.0078776161043,190.80937238023319,191.5659510153349,192.2772951393145,192.94307841416997
det,18,414.2494481979096,423.2051673055301,432.3829008056299,441.7122295368124,451.14907410024466,460.68071376170315,470.3458450972057,480.2110598235047,490.3678045529007,500.8834423555775,511.786723563538,523.0288996289,534.5261342028201,546.1704793295087,557.8712676583752,569.5820695595976,581.3126243711806,593.0665741542807,604.8595214489059,616.7055040165476,628.6008675892595,640.5288701040956,652.4967853248779,664.5184932126159,676.5968141154805,688.7185147610903,700.8644339677176,713.0079989046683,725.1120265049639,737.1484001621862,749.1004196516532,760.9606942091876,772.7229082088843,784.3842536681932,795.9370600957463,807.3714838746337,818.6084502803727,829.5200736049555,839.9575618390943,849.7944647379556,858.9378547860806,867.422759530981,875.3467407615029,882.8392635922164,890.005129790622,897.5295568656725,904.8741210748028,912.1332403023958,919.3011808114952,926.2777642856346,932.9860464657079,939.4264605361947,945.6175602208989,951.5769233140837,957.3211978934428,962.8641792832791,968.2110113332592,973.3642018574789,978.3256215455907,983.0965222581228,987.6757956701093,992.0550463507823,996.2244439573523,1000.1745594373458,1003.8963600516373,1007.3848832761281,1010.650157755694,1013.7059570675676,1016.5660833047172,1019.2443598130633,1021.7489922982868,1024.0657681539988,1026.1751266469382,1028.057811415264,1029.6948651573068,1031.0714705495811,1032.1883684937889,1033.0501153661737,1033.6612082197112,1034.0260852589217,1034.1471115084234,1034.0185942760022,1033.6329306369948,1032.9826346924876,1032.0603350293472,1030.8587721900456,1029.3707961522668,1027.5893638183113,1025.5075365142834,1023.1184774990741
det,19,29.761813848334803,30.187224542566696,30.584245290002208,30.937407542302925,31.239207595008615,31.48380753824737,31.680643520851756,31.848468571384583,32.014942533593626,32.1988579349199,32.40866883998811,32.63320723207145,32.85202370839592,33.04142121337059,33.1824222913926,33.26571773722917,33.309646550200426,33.34116480604416,33.394873355995415,33.49683084407127,33.66472255591489,33.890490507362024,34.160048688384464,34.450957867162245,34.74795133839595,35.04210215580333,35.32988546295794,35.60421314078581,35.86335113747715,36.10014255505916,36.31106878724114,36.49566747636769,36.65642386253954,36.79492268377522,36.915400250532585,37.019495453250144,37.106823760901136,37.18337265239026,37.255008114212984,37.32646677693818,37.39714296386304,37.46661952254077,37.53281516302103,37.59122146432892,37.63892025039287,37.58917120395984,37.53799835560187,37.49211635797126,37.443894143946395,37.39218872469094,37.33614586182587,37.27591132471373,37.21186169562448,37.14435647186763,37.073740000491725,37.00005410891994,36.92217792813539,36.83870585191954,36.748238439844016,36.64938301389823,36.54096217604784,36.42263518271908,36.29427069055336,36.15573806482976,36.00690692427359,35.84775618572862,35.67870025875815,35.50025681367916,35.31293653693924,35.117242909693275,34.91361784478574,34.7022803872457,34.48339163900444,34.2571095224277,34.02358905292303,33.78306127637051,33.53606846606718,33.28322655647743,33.025146613184376,32.76243522904347,32.495678220199686,32.22539115307084,31.95207003839479,31.676208327512043,31.398297159119917,31.118825584859977,30.838280773738056,30.557148195377557,30.275911782105585,29.995054069872033
det,20,642.0271064472998,657.5993725132976,672.3219375474381,686.0127483075244,698.5584594571326,709.8555333115215,719.9567987295401,729.1158177920978,737.6943005850802,745.9841704086692,753.9610752720268,761.699296335272,769.6384424975257,778.3048074466044,788.0406160277033,799.0957427048536,811.1670746101905,823.451198789793,834.8761104961739,844.6382932237296,852.452169745655,858.5517213970816,863.2148749280842,866.8688547219883,869.8771752508977,872.3124949228736,873.994451899464,874.8811919325594,874.9601725668638,874.1640228368301,872.4451495661988,870.0872953856325,867.4778923790414,864.9874335984109,863.0023512013581,861.8330234099916,861.4021028810256,861.5078126527737,861.9481060928449,862.5013623207954,862.9849870466602,863.3502436296662,863.546744452892,863.5042834231381,863.1738225000914,860.5943022798076,858.0387337417721,855.6866287240468,853.2923735209458,850.738065614087,847.9334853359732,844.8888000541675,841.6381512898736,838.2146883543924,834.6506437979101,830.9692826599289,827.1608850680541,823.207630690024,819.0917966433601,814.7957648906329,810.3062758903759,805.6270579013242,800.7659042454495,795.7304057389522,790.5279551804654,785.1662573284068,779.654835222492,774.003493551159,768.2218161896893,762.3191730011182,756.3039000647689,750.1808510821813,743.9539263133295,737.6269119476128,731.2034867098305,724.687938433693,718.0872838705561,711.4091162753934,704.6608997463547,697.8499777393631,690.9835569620476,684.0686428615745,677.1121209894203,670.1207886160837,663.101361595745,656.0604809223569,649.004718977154,641.9405854675978,634.8745330577417,627.8129626900262
det,21,121.16109540610039,124.14899870012994,127.12182734015278,130.03275130720627,132.85826358451197,135.5803639693671,138.225238382495,140.85572930651546,143.56386535875154,146.40897393763322,149.40970719289828,152.5414943277196,155.77195426559823,159.0546640347062,162.34796569255508,165.64410691700124,168.95392206183394,172.26260249032026,175.55252492399757,178.81687986881397,182.05180091941503,185.24703185030936,188.40133924502302,191.51833642981367,194.59637267873353,197.61501085703298,200.5659518338251,203.4291496617369,206.1859817893791,208.8245940411166,211.34776264788428,213.76442381840673,216.07283486642228,218.26862933947743,220.35406579385153,222.3230681697242,224.18482530544682,225.97976430896352,227.7710044819411,229.5979609860069,231.4741662546006,233.38744307756028,235.30172552239543,237.16454582145332,238.9416993200122,240.35668075736467,241.7475028981442,243.14939698370787,244.51898001455962,245.82700768254205,247.0509071347808,248.19215194416893,249.2580103356788,250.25557269258064,251.1917587968814,252.07167067567775,252.8936882035389,253.65452306051526,254.3508868318889,254.97949269379814,255.53791099586152,256.0271281654501,256.4489793147136,256.80529262748394,257.0978882538975,257.32851101286,257.49863264010537,257.60965271665117,257.6629641855643,257.6599521663938,257.60169508518646,257.4880730733044,257.3186649322387,257.0930462745019,256.8107893774459,256.4722695045771,256.0810623627515,255.6414874088323,255.15779776116239,254.6341820801141,254.07422788950228,253.479321707258,252.85029008632603,252.1879421082961,251.49306981300782,250.76644862282166,250.0088377615554,249.22098066808766,248.40360540462686,247.55742505964605
det,22,89.48612533178365,91.64003640659593,93.81827538021962,96.01362345123957,98.21920735968337,100.42334573041983,102.61837486070954,104.8034976728572,106.9810262215536,109.14688279964227,111.2987555311226,113.42605937512738,115.51099990320961,117.52944894977824,119.46390583059525,121.31146490166373,123.081714302426,124.78788293153744,126.44919843569292,128.0824504302399,129.6923480974124,131.2498037088355,132.7140128002092,134.04066361277415,135.18676776820863,136.13162912576695,136.95233423028515,137.7617425982396,138.68118239836903,139.83397609140758,141.3083448251332,143.05846738610447,145.0088502170292,147.0747428991821,149.1658373098649,151.20515368117174,153.17624644881855,155.0723905063131,156.88762637645948,158.61614893099198,160.25627134065752,161.8097127765997,163.2739348389879,164.64405121826465,165.91915258984554,166.57945590378725,167.21373400690487,167.86543248379712,168.48932581360825,169.07958947168507,169.63236376200317,170.14920755897012,170.63277865751587,171.08551186864486,171.50963632492844,171.90638202938598,172.27358971384828,172.60818826510388,172.90701710871744,173.16683375983087,173.3848938215018,173.56070508767647,173.69436531015765,173.78599557170574,173.83573804451663,173.84387305486024,173.81117171835143,173.73852978679548,173.62684514619465,173.4770154897244,173.2895064297275,173.063063701717,172.7960058260074,172.4866540881819,172.13333238135277,171.73535558977437,171.2959726552138,170.8193635009413,170.30964786484338,169.77088819161037,169.20634376373135,168.61624316949155,168.00005917552102,167.35726181562225,166.68731886366714,165.989696323816,165.26385893805656,164.50927071106477,163.72539545238686,162.91169733594154
det,23,74.27758664633023,75.09189228534952,75.89228453001516,76.64239782179648,77.31930659186986,77.91666108020252,78.44908849192106,78.93951046530768,79.4210238960532,79.91917095291655,80.44214508833232,80.96637889361884,81.46381712884127,81.9050676457177,82.26086467259864,82.51419575658818,82.68046791461282,82.78746114804619,82.86394508084479,82.93758607090751,83.02758566685549,83.13456405789023,83.25440960937179,83.37830368301914,83.50199930467534,83.62153783843584,83.73367109808973,83.8361001761625,83.92976291139361,84.01158994790896,84.07926739198652,84.1323318686969,84.17179635578299,84.1973854489577,84.20885003770786,84.20718244583537,84.18842115684137,84.14653659411263,84.07353700913433,83.96341090852653,83.81158168656596,83.61978943877932,83.3899055622962,83.1231786548236,82.82217705086126,82.46674710524651,82.1080023899702,81.75771062295856,81.40622835137181,81.04256240553774,80.65829228275385,80.2549486076562,79.83650540911752,79.4068977525431,78.9700272043773,78.52898644393727,78.0837343184364,77.63345726683835,77.17735297368445,76.71463120981625,76.24484192613866,75.76884969461395,75.28783810198263,74.80298036825539,74.31543924325243,73.8262074378276,73.33563127440613,72.84389304556751,72.35117098933713,71.8576391942219,71.36350787815863,70.86914503465242,70.37495640060044,69.88134535593572,69.38871304809585,68.89745585757684,68.40795758467712,67.92059756734439,67.43575343739363,66.95380120973168,66.47499204111158,65.9990837661355,65.52571339091315,65.05452072823147,64.58514834818665,64.11724153296781,63.650448235791,63.184419043984946,62.71880714622739,62.25326830393294
det,24,6.7872115130735065,6.881122658995549,6.9722663766485455,7.06252836316872,7.1502353049823375,7.23479071029841,7.314758454981256,7.396317479486653,7.484847221044238,7.580328946361188,7.6850308851674125,7.800448461174539,7.9210970605483375,8.044123655140375,8.167770876512726,8.289280866124649,8.409834183083031,8.52814060846774,8.644477652653237,8.754913599526152,8.86204690093086,8.965973874815244,9.063307102354567,9.156041016301417,9.241596154586016,9.320878165567436,9.397950929423295,9.469338521366542,9.542153556618256,9.615568562581064,9.691364916941595,9.769688714462587,9.85399993513197,9.948464625375097,10.056470310754953,10.179809450831003,10.315470560362069,10.456698181318796,10.599699257987181,10.734146195288258,10.860426273217497,10.977545454825961,11.088607082926279,11.194178433748377,11.299837068641438,11.4193072249569,11.537346193144838,11.653861815880616,11.769868509241288,11.885028426196532,11.999021742211589,12.111532423674815,12.222245256445056,12.330846834258848,12.437025467833635,12.540543659034231,12.641453663932515,12.73987636672583,12.835928339288856,12.929721946187964,13.021375655502354,13.111045580613263,13.198896301336903,13.285090871471857,13.369790838624159,13.453141114956898,13.535224954648449,13.616110135577117,13.695864217584923,13.774554547279855,13.852234069200474,13.928899397598794,14.004534523086368,14.079125136815405,14.152658593711399,14.22511763238111,14.296461767621437,14.366646234478493,14.435628204257021,14.503366715695412,14.569830524485464,14.63502160735607,14.698950998718555,14.76163076201087,14.823073929262073,14.883294438482105,14.942307068876659,15.000127373887338,15.056771612056988,15.1122566757202
det,25,122.49998627351201,125.03330738219073,127.47840817161534,129.98601645857957,132.67012201103273,135.58159159658834,138.7042069859191,141.99228765587856,145.37373954871867,148.8018652520622,152.2813753630513,155.83396351942167,159.47768827461732,163.2511765657484,167.1742692502587,171.22871331430048,175.4031915551072,179.7066756263892,184.14895701508303,188.73210168850557,193.47116855597218,198.34279517378027,203.27274250721456,208.1697622283305,212.96272932440053,217.6075818968932,222.1216295906798,226.5494199727554,230.97183794224313,235.43587488360663,239.9759061525607,244.56028230166385,249.11721754151984,253.54435382588568,257.77829039828674,261.7743445290951,265.5656881431533,269.2361497073048,272.9116192292048,276.6749285299184,280.54820267376965,284.49437527642357,288.4525702774837,292.33192136140235,296.0681295189832,299.6320300988099,303.13960238578073,306.6120313872968,310.0447791760234,313.43655902811184,316.7854760111112,320.08410170341983,323.32349838611606,326.49466755331906,329.58854949148554,332.59762869990163,335.52070405836764,338.3580001501143,341.10955768117446,343.77523962599724,346.3552701117189,348.8519042053996,351.26794450108537,353.6062228923156,355.86959890942256,358.06029164114136,360.1778977732431,362.22142246319913,364.18994823036695,366.0826323884455,367.8986993930236,369.6374049768962,371.298017000584,372.87981508501616,374.38209002847327,375.8035554294405,377.14059967427653,378.38907612958633,379.54489324844917,380.60401283477404,381.5634068485959,382.4239061091357,383.1872796871396,383.85527012099976,384.4295935708742,384.9119399733075,385.3039731963487,385.60733119517073,385.8236261681866,385.95444471366636
det,26,36.55429164393455,37.50516738381065,38.48880928430633,39.50202803023398,40.5442315457816,41.61667105444213,42.721698398416734,43.85980747771862,45.03934513604533,46.2586805783696,47.526450618890316,48.83365613811057,50.17333265332303,51.527115561016885,52.885719845130694,54.242795461459515,55.59824535191906,56.9671216603313,58.36745055764547,59.808778564509254,61.30413635696213,62.84779035743173,64.42552748230887,66.01507630805916,67.60095393834503,69.18382350202982,70.77212130952907,72.37690357684203,74.01829689781829,75.70597328796369,77.44747603899661,79.24217235497589,81.10191189601784,83.04414291343842,85.07890998491561,87.21152255202017,89.44454997102059,91.77066546403952,94.18367969028937,96.67246243513014,99.23700935608136,101.87238531072704,104.57578321144439,107.33731457753295,110.15068881717676,112.37809028874096,114.58560916526386,116.78464151399626,118.94900491805592,121.10793197032463,123.28450947937118,125.4780753782764,127.68210429106259,129.89013215837957,132.09575223960854,134.29349352045574,136.48143923689275,138.65853668210474,140.82370861089402,142.97585286147756,145.11407157972286,147.23836879290587,149.34897777040973,151.44613376649508,153.53007401306783,155.60015105412467,157.65219576195017,159.68121683247873,161.68229165786565,163.65056469337517,165.58237069420755,167.47857730800746,169.3411565403465,171.1720527251571,172.97318308633095,174.74551365820554,176.48630842203266,178.19194235044142,179.85883067181746,181.4834278319505,183.06301132982782,184.5980167932859,186.08965074182134,187.539101412688,188.94753911074935,190.3161165523981,191.64596920354012,192.93821561164611,194.19395773186744,195.41428124721926
sem,1,3.708429991640023,3.768477801214865,3.8269860742236324,3.883004548458258,3.9359412376160092,3.986070852820613,4.033852242575502,4.080096282096857,4.125964673761899,4.172290393716689,4.219249178762306,4.266551105314342,4.315259453412468,4.366930755633427,4.422246557635143,4.481576408450077,4.54466552629872,4.610147620474452,4.676008052807206,4.741125748810116,4.8054831740397,4.869590080495972,4.933652708175349,4.997700257500068,5.061928780334475,5.126025921622205,5.189373021173042,5.2518542865857025,5.313675829860793,5.3746702077030175,5.434208237269331,5.492545771877696,5.550924878819478,5.610434017206245,5.67235937227843,5.737285664860923,5.805730778587443,5.876806029507177,5.94929190358029,6.02269202932756,6.096913714207128,6.1720046668249475,6.247679742187136,6.324347975579569,6.401519594584448,6.486397654582449,6.572045491653895,6.6579280785645825,6.744117407938589,6.830057526980325,6.9152505308426955,6.999487377218231,7.082634761772893,7.164562109356846,7.245141716874833,7.324286036240422,7.402059816694118,7.478569306695638,7.553925008777764,7.6282415048154935,7.701637345063117,7.774233918740223,7.846153195537562,7.917517389827624,7.988448970239095,8.059052168543454,8.12935726997619,8.199375679795342,8.269118356082956,8.338595806883317,8.407822574438745,8.476831011738371,8.545658353966617,8.614342296023448,8.682920981736046,8.751411404817008,8.819744420541527,8.887829147898527,8.955574527103423,9.022889340612988,9.089699419328145,9.155999373624573,9.221801303154255,9.28711764219855,9.351961153425187,9.41634492179409,9.480282348612,9.54378714573596,9.60687332992556,9.669555217344069
sem,2,12.004276550580583,12.114898316626306,12.223875008257679,12.332549481471387,12.44236021579815,12.554956206265443,12.671744991314778,12.793384863530633,12.920183895248881,13.052837448004704,13.192167413606947,13.337108031617076,13.485642926915194,13.635850107824307,13.78567281254595,13.934083981375162,14.083505461904027,14.237341534320786,14.399061720635997,14.572551461316344,14.759357665708546,14.958000661920202,15.16856435216761,15.39200031276774,15.627435416062,15.874181545165044,16.13021696012052,16.38938665707408,16.643025861920265,16.885258267613064,17.11338464337969,17.32942279576975,17.537751441434484,17.745470929055347,17.957697140257455,18.175793690099923,18.397798803689582,18.620296264467584,18.83811407997059,19.047758826714748,19.248254679406433,19.441329771902872,19.62961356585312,19.816886788491598,20.006094291017398,20.217387816739738,20.428886407531245,20.639758704189198,20.85156586679643,21.06408440874725,21.277047916388643,21.49002698756102,21.702548511442085,21.914135666852946,22.124308081092583,22.33265285755719,22.53903854363065,22.74340467422577,22.94569120315984,23.145838503762764,23.343795163939006,23.539541408879042,23.733065778717357,23.9243573372247,24.11340566597979,24.300184100795562,24.48459921376708,24.66654067531208,24.845897972691613,25.022560431630694,25.19647137887715,25.367791315330148,25.53673674805019,25.703526167929244,25.868379983342855,26.03153722425823,26.19330598586534,26.354013398527876,26.51398882511083,26.673563778123565,26.833018334460636,26.992419960315175,27.15178296075727,27.31112183239725,27.470451261119845,27.62978611990157,27.789141466711435,27.948532542495002,28.10797476924187,28.267483748136335
sem,3,8.051074413727882,8.366100637651076,8.692926796234293,9.024946927430813,9.357302434068638,9.6877162296349,10.015494316994339,10.339703760727629,10.660273769898014,10.976282650887997,11.286792021044656,11.592360132165924,11.89451151073163,12.195544009230817,12.497729704783168,12.801643864751309,13.107414161151906,13.416886201154151,13.732705274247312,14.056187360292077,14.387885795748076,14.725404002610164,15.06406161121128,15.3969350873763,15.718685089682387,16.02839835157444,16.328716137479923,16.61932425411061,16.90117778726288,17.17549110998791,17.44159295589398,17.70128665226525,17.96253399781046,18.237419761939297,18.533147167751665,18.85313386402227,19.194482295064194,19.550817098758515,19.91177955995615,20.270243823037514,20.624409690144006,20.975873982779063,21.32482182443481,21.672293380574775,22.01879672505128,22.302808941763526,22.587736952988273,22.876657816837568,23.162878527679805,23.444152957581306,23.71865468603005,23.986343377301175,24.24763650567455,24.502961595256433,24.752755687539157,24.997352206910897,25.236640864088642,25.470402280346207,25.698420036438694,25.92048049255963,26.136414151374833,26.34621979001719,26.549938987446566,26.747614463417314,26.939290092660798,27.124980698674268,27.30458101983162,27.47795571925035,27.644969562895835,27.805487479007127,27.95940042601236,28.10670329170411,28.247418208161747,28.381568801825722,28.5091801420057,28.630276827465877,28.744877328992892,28.852999493602685,28.954662355085297,29.049886087526062,29.13867889664635,29.22099766095626,29.29678686156331,29.3659915827065,29.428557481248447,29.484430755497286,29.533558113358154,29.575886739814766,29.611364263740576,29.63993872403969
