model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Vehicles|Rail|Glass,Mt,0.0010719802743370547,0.0016502261561098049,0.002590052537680561,0.0034420474417959862,0.004573263518187518,0.005761595920930145,0.007173739592350775,0.00891677720542931,0.011048683926042155,0.013667202031925611,0.01689932617511317,0.020328240054566418
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Air|Glass,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Ships|Glass,Mt,0.030694769199802394,0.029203869129928662,0.02780838097485778,0.029808321646386693,0.03189918733937102,0.03305255729011868,0.034025734080638206,0.03483741117840194,0.03550911119191232,0.036095553401980895,0.036761683190977376,0.0373812423504356
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Vehicles|Road|Passenger Cars|Chemicals|Plastics,Mt,41.513042858432826,41.50065244287726,43.434586762913455,43.30025688093192,46.7047688324515,50.06594674588489,54.694177334677455,59.31081797982263,60.46818522103452,61.74600477249594,63.3278609738049,64.59766838630796
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Vehicles|Road|Chemicals|Plastics,Mt,51.51941902076629,52.25545616338903,56.33368074255932,58.15494456088043,61.119232699221044,64.90041944583496,72.6891038757092,78.51308929468976,80.52345243531401,82.54537842269295,84.86948134093291,86.80916704258685
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Vehicles|Rail|Chemicals|Plastics,Mt,0.00572946552193326,0.0065313218756542285,0.008487945082444303,0.010286948505549252,0.012850224574191788,0.015347182692286644,0.018291487807592235,0.021644680883548505,0.025816051312142436,0.030985131873122167,0.037320160381260487,0.04394553575091812
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Air|Chemicals|Plastics,Mt,0.01662369800818167,0.01726018173974255,0.019510491450696627,0.02168625476498573,0.02568538637934672,0.028309563554826788,0.03110611560863123,0.0332549587541989,0.03572701226235539,0.03856095138952745,0.04127913698816345,0.0435069915709518
IMAGE,SSP2_CP,North America,Material Stock|Transportation|Ships|Chemicals|Plastics,Mt,0.4220530764972829,0.4015532005365191,0.38236523840429437,0.40986442263781697,0.43861382591635145,0.4544726627391319,0.4678538436087753,0.47901440370302656,0.48825027888879446,0.49631385927723726,0.505473143875939,0.5139920823184897
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Steel,Mt,530.5937760219965,555.5274093914929,589.4500532283147,625.8966574394797,655.1741254651223,689.661111371281,722.0684111359263,752.364708540369,780.7581858747149,807.8137072113384,834.1641734473172,857.512894347572
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Steel,Mt,572.1819064146117,594.9510891589625,638.6456289618332,683.2726841241929,721.7812802650822,765.5947848271154,805.294909918375,841.3718865391166,874.1824868484908,904.1357055386118,932.691896883565,957.6913973843374
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt,47.14027430668809,48.98698885269497,51.56142139999757,54.30195457204987,56.43207082135749,58.99767351791225,61.36659350591877,63.544691865185655,65.56320828224659,67.47331902882547,69.33540542795795,70.99253841093434
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt,30.43917911898512,31.675921968477486,33.87083266525373,36.11907030848636,38.08397586612907,40.28871176962726,42.29131972586174,44.11520392128848,45.7774945823599,47.301166890639564,48.75928176626637,50.037540379882415
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt,17.645509815276792,18.216296431375767,19.079522510656567,20.01025932633471,20.734351335342488,21.591707438019256,22.365857947786484,23.066501222844305,23.709305240953654,24.3141043368157,24.908155646495036,25.440820046651222
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt,21.45787672455918,22.315360188407716,23.93511927352044,25.59103610175013,27.02372060158089,28.650298645980072,30.125484961764755,31.467236753641583,32.68859264461327,33.804793499598084,34.869950875704895,35.80298665198912
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Concrete,Mt,12286.529696689211,12781.280377169007,13482.29676200368,14237.051150074212,14833.36243136864,15540.04903083224,16195.636189575936,16802.107578810937,17366.540155152823,17902.195266356168,18425.07249585144,18890.232051078343
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Concrete,Mt,5740.869104733649,5969.586023055279,6405.985872233722,6852.109448905699,7237.4804171697815,7675.81701079869,8073.228564467371,8434.567257690727,8763.352160917932,9063.627515680488,9349.985401791648,9600.734130929322
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Glass,Mt,55.10616842954614,57.20353741178225,60.27905592324878,63.61477977948084,66.30034113333532,69.40704497400397,72.25370272772984,74.86833307484554,77.29231908188578,79.58776215213199,81.84065646656458,83.85158975847915
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Glass,Mt,45.420813898985955,47.27762481845447,50.49436630989296,53.7906500799581,56.682647921250876,59.90960569257076,62.840642320941996,65.5095346430145,67.94121343198863,70.17154208482422,72.30741275561809,74.17928314612175
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Residential|Construction Wood,Mt,855.5440955502388,886.8497968007421,933.1107496567481,983.2357994686224,1023.2606781271313,1069.8241717641952,1112.3676040948212,1151.328519499204,1187.3725084544203,1221.4613162681655,1254.9202971869443,1284.8140834068258
IMAGE,SSP2_CP,North America,Material Stock|Buildings|Commercial|Construction Wood,Mt,111.52750607642373,115.88810110631407,124.71675110350894,133.77239375038775,141.53565283701755,150.51527672841553,158.67796187598213,166.12186115439573,172.91518383200096,179.11680709953123,185.0243398496253,190.20573270639824
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Generation|Steel,Mt,65.59800223471277,70.0779011821132,76.39884062998787,90.3721135515214,99.3327099579943,129.08685886967865,156.5768387311934,181.87157543018793,203.28461292976687,226.14665943025466,257.5370693539461,287.0115577023489
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Generation|Concrete,Mt,681.7004756889346,692.0662522001245,726.2736814001973,827.8617022733276,858.352748763846,838.5677484502216,839.0742158360184,845.4993043148495,848.1432402158814,846.7306018825064,871.469269231236,896.7282818983738
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Generation|Non-Ferrous Metals|Aluminium,Mt,0.4850147344773756,0.5710172917276235,0.8352379275740967,1.3982171869310671,2.039579211550183,4.365377183407912,6.292002725845821,7.698577697039395,8.809284510364247,10.045047537843326,11.606939606100518,12.99704785553945
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Generation|Non-Ferrous Metals|Copper,Mt,1.37413631956897,1.786161647077598,2.1713389248968964,2.6601940794626353,3.0589691679871476,4.258588414890559,5.3432233681664325,6.264777635557632,6.981904420798602,7.773354199956915,8.910583772752101,9.997461267510449
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Generation|Glass,Mt,0.0656284477214654,0.07356331478722325,0.25666046311590357,0.2728137866243038,0.26856040457157226,0.25859393550012044,0.1927131399835136,0.07946975419557216,0.005728268539389254,0.0006785216286192258,0.0007975026691635933,0.0010470588404930554
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Grid|Steel,Mt,31.441592884224935,33.9784261019791,35.6114618183745,38.07028945335287,40.55376484396932,41.90276892339769,44.81141554991876,48.35946198728456,51.037623807858566,53.433812210232794,56.95692987222838,60.900132071906825
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Grid|Concrete,Mt,94.66637056565236,102.30950404671042,107.24959557358079,114.77464200382082,122.3132113258686,126.49708466957405,135.43802038961388,146.4082741436336,154.73393415304005,162.14285037494807,172.89516488654158,184.8976142426386
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Grid|Non-Ferrous Metals|Aluminium,Mt,17.730203917757013,19.3294178091746,20.337735343639682,21.933001919300235,23.528626656631914,24.522787324675534,26.399059584817024,28.499785045915203,30.13865653387916,31.735565270482603,34.17080302939274,36.91273603341905
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Grid|Non-Ferrous Metals|Copper,Mt,10.224339374302291,11.231058253873234,11.868836750309493,12.96070566004599,14.009232925625604,14.766943928990477,16.072470298783294,17.5079481215764,18.6765814082609,19.83530680518887,21.542047481916345,23.448701103270967
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Grid|Glass,Mt,0.5255303119596597,0.5666638850919421,0.5932360414279991,0.6324236602424995,0.6723190585910881,0.6927686062568272,0.7390649364177388,0.796696899932138,0.8396465299031235,0.8772411456002243,0.9323562245544363,0.9940386420685552
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Storage|Steel,Mt,0.37705935250876454,0.3189612742264802,0.29874496446731236,0.3173512581433529,0.4798012729633088,1.198406034787499,1.5168305713673773,1.7019456756991835,1.843515164920238,1.9793771002024065,2.5078314326565363,2.9621289516392264
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Storage|Concrete,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Storage|Non-Ferrous Metals|Aluminium,Mt,0.001282867996731443,0.0010852010649764266,0.0010164191699525043,0.0010797233116903073,0.001632426549773298,0.004077333552104307,0.0051607084760637145,0.005790525085779971,0.006272186569116565,0.006734429257403793,0.008532387977506679,0.010078043175341462
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Storage|Non-Ferrous Metals|Copper,Mt,0.008642914444863118,0.007311196462896151,0.006847800357013121,0.007274291845178179,0.01099795383715327,0.027469735891606742,0.034768629311154264,0.039011818078510285,0.04225685887964543,0.04537107173537885,0.05748424583656263,0.06789760533277009
IMAGE,SSP2_CP,North America,Material Stock|Electricity|Storage|Glass,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Services|Transportation|Road|Passenger Cars,Gpkm/yr,7254.15424,7082.510920000001,7135.626299999999,6663.84998,7304.13284,7711.6956199999995,8351.94492,8896.546260000001,9258.348999999998,9491.7814,9631.986,9744.425
IMAGE,SSP2_CP,North America,Services|Transportation|Road|Buses,Gpkm/yr,286.37734,304.667278,322.129982,347.128576,423.255266,472.596502,525.877324,554.980974,586.10687,623.364726,667.009662,706.5332860000001
IMAGE,SSP2_CP,North America,Services|Transportation|Road|Bicycles,Gpkm/yr,20.246944,27.570384800000003,37.77417439999999,42.839909399999996,54.040263800000005,55.6599816,57.3480048,56.502648199999996,59.319876799999996,63.8371694,69.9147606,75.84845080000001
IMAGE,SSP2_CP,North America,Services|Transportation|Road|Trucks,Gtkm/yr,2552.1325092,2742.0177452,3299.460954,3806.484664,3696.7168580000002,3798.1310259999996,4570.90499,4871.092036,5077.637162000001,5252.103734,5425.7746019999995,5584.313406
IMAGE,SSP2_CP,North America,Services|Transportation|Rail|Passenger,Gpkm/yr,58.0430928,54.621962999999994,59.233410600000006,63.21425920000001,72.6916114,78.6712834,85.4256404,89.454754,95.457122,103.5283752,112.79595599999999,121.16590399999998
IMAGE,SSP2_CP,North America,Services|Transportation|Rail|Freight,Gtkm/yr,2372.46886,2497.04968,2625.60344,2852.8752200000004,3168.31648,3562.56718,4021.4311199999997,4512.58898,4868.89716,5032.03856,5211.48456,5370.725420000001
IMAGE,SSP2_CP,North America,Services|Transportation|Air|Passenger,Gpkm/yr,1320.00456,1403.0343400000002,1603.4550599999998,1493.722098,2016.9607400000002,2243.8798799999995,2489.04704,2674.4488999999994,2892.1854399999997,3147.27562,3394.8021000000003,3598.71836
IMAGE,SSP2_CP,North America,Services|Transportation|Air|Freight,Gtkm/yr,63.305650299999996,61.863770800000005,68.1919286,79.3107176,100.35786350000001,108.2623465,116.30962079999999,122.82893680000001,129.8278579,137.2342765,144.0165661,149.45817780000002
IMAGE,SSP2_CP,North America,Services|Transportation|Ships,Gtkm/yr,14833.003226000003,14279.060122,14461.408873999999,16758.059839999998,18534.964948,19735.823376000004,20800.466706000003,21723.894446,22529.939956000002,23247.186284000003,23986.622702000004,24634.220080000003
IMAGE,SSP2_CP,North America,Services|People Housed|Single-Family Houses,Million people,228.39915654892522,237.4209613453479,245.0979317187382,253.37085352127795,261.79432276337275,269.78822875408196,277.1639316370495,283.9376947872421,290.1418734616074,296.0313947009934,301.91396968815064,307.158255218315
IMAGE,SSP2_CP,North America,Services|People Housed|Multi-Family Houses,Million people,51.29221041045048,54.34472240802517,57.240979036532636,60.3540097052823,63.48157643208174,66.46908282940575,69.29303776646618,71.96514124786526,74.48772622104792,76.91168492391043,79.29532932163147,81.37625004608842
IMAGE,SSP2_CP,North America,Services|People Housed|Residential Towers,Million people,47.84443304062433,50.89651624662688,53.78299724472918,56.87672324603064,59.990342123862014,62.98014722103399,65.81792293908134,68.50339649398272,71.03175899438743,73.45465870583557,75.83845899021793,77.92241603699354
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Steel,Mt/yr,31.57175907235846,17.21851152618437,34.019162153133564,25.780702115606736,32.03164133248919,38.19588917492865,40.81807715862248,36.71951240613174,31.34959346081699,32.16340015424804,34.45248982270619,36.01637013826299
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Concrete,Mt/yr,463.3442239685106,324.187831719167,489.70368978380577,464.131989477753,483.6117333211188,509.8819557581384,516.7670340694337,531.924306743711,542.5399098959914,555.8846724729036,583.3053678892777,606.8422952450188
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Non-Ferrous Metals|Aluminium,Mt/yr,2.592998128266037,1.2776095386297734,2.8706948946657143,1.9193997448467046,4.301679026394422,3.7719135353315334,3.4644994380392093,2.5423420049346177,2.1965011727431003,3.2286669937307892,3.570225863695492,3.624945048151777
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Non-Ferrous Metals|Copper,Mt/yr,1.2941226728039132,0.7710675319169412,1.4629607017863597,1.3562573048580209,2.540967545628979,2.2439615546548906,1.590324693829948,1.1553680245610456,1.2665927130225887,2.092109820292028,2.3906244351096397,2.4326717356601306
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Glass,Mt/yr,2.606183229671978,1.6374556447820299,2.7841089390079414,2.084429992938123,2.833054351002379,2.769286249619074,2.858375899317596,2.7663152283706003,2.677829692588041,2.795830335351175,2.861765121533388,2.9467133576033477
IMAGE,SSP2_CP,North America,Total flows|Virgin input|Construction Wood,Mt/yr,18.434647015361055,10.72769133352858,18.233398538870762,15.565207794596832,17.55275324974939,18.61195846230716,18.154350012046518,18.331490624208296,18.629600870763035,19.14944996880817,19.983944159272305,20.754252731781012
IMAGE,SSP2_CP,North America,Total flows|Recycled|Steel,Mt/yr,26.87377993597197,29.008187915932165,31.783837322942905,32.88204620794463,36.57409889676313,38.30623462460668,40.476133203201734,45.64255344337512,49.34265693553301,52.799307856461155,55.769143112660316,58.524656300265924
IMAGE,SSP2_CP,North America,Total flows|Recycled|Concrete,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Total flows|Recycled|Non-Ferrous Metals|Aluminium,Mt/yr,2.608769229098065,2.8874549266094793,3.0386525947939007,3.0508254895754505,3.496100005261335,3.8425478776729394,4.28235994264741,4.776133611549662,5.115190322034005,5.347413817174348,5.629577103978765,5.945974314511913
IMAGE,SSP2_CP,North America,Total flows|Recycled|Non-Ferrous Metals|Copper,Mt/yr,0.6730401918445988,0.790686284391748,0.8202377513069568,0.9282090148953008,1.0182220803727462,1.243672367904809,1.4837328789653215,1.656704751273539,1.7241707384425407,1.76587070934798,1.8869440282967327,2.0472319083919435
IMAGE,SSP2_CP,North America,Total flows|Recycled|Glass,Mt/yr,0.6406562518054082,0.7436758392612083,0.7578733677324235,0.8902157195390159,0.8637005064704494,0.9289404237837046,1.0058768814853405,1.0973698009571402,1.1743439449322473,1.2337914696095953,1.28834610034769,1.3354042972427405
IMAGE,SSP2_CP,North America,Total flows|Recycled|Construction Wood,Mt/yr,1.4346201898012068,1.8856101939301715,2.094826085536054,2.4321117195711976,2.286700330624937,2.5695630282732904,2.8770306513793136,3.190560652789967,3.499807196073266,3.797104494485081,4.075679824043048,4.298590298987279
IMAGE,SSP2_CP,North America,Total flows|Reused|Steel,Mt/yr,2.022743170017164,2.2135321740342735,2.3222163787518033,2.548047450396372,2.690268831802197,2.7856333271351543,2.9139918931168025,3.320155660465253,3.5916101968506706,3.8385955442456385,4.033841856611812,4.225889594576664
IMAGE,SSP2_CP,North America,Total flows|Reused|Concrete,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,North America,Total flows|Reused|Non-Ferrous Metals|Aluminium,Mt/yr,0.375049289364741,0.416601407944139,0.436010808017399,0.47341101899020227,0.5030161863581746,0.5525729585714492,0.6157433601295321,0.6869075885218907,0.7360144366910074,0.7699659089349757,0.8112067690162202,0.8570571218386945
IMAGE,SSP2_CP,North America,Total flows|Reused|Non-Ferrous Metals|Copper,Mt/yr,0.11874777721185555,0.13907981739509098,0.14413491430467956,0.16218651533178197,0.1794588916670839,0.2193224764436188,0.2618655624319092,0.2924196261899564,0.30405063326092285,0.3109209722616977,0.3317945540228619,0.3598442982702985
IMAGE,SSP2_CP,North America,Total flows|Reused|Glass,Mt/yr,0.09990132596910359,0.11498524781545072,0.11716584332871079,0.12943926311372644,0.13589077268236924,0.14639384259587332,0.15856960763805641,0.17276951530477824,0.1849174504924701,0.19456059126706554,0.203431906278202,0.21101959202827508
IMAGE,SSP2_CP,North America,Total flows|Reused|Construction Wood,Mt/yr,0.6293021844107587,0.8033728373437583,0.7821480500273574,0.9213878226611801,1.0006482552538247,1.1271496373528491,1.2620216043248296,1.3995528590560016,1.5352051568510179,1.6656158680901352,1.7878141088928583,1.885594726932175
IMAGE,SSP2_CP,North America,Total flows|Losses|Steel,Mt/yr,6.713380192636481,7.46670439059199,7.814599005135915,9.695552960582202,9.079385723667611,9.476311713167215,10.000696813692487,11.341045335302999,12.28488276731244,13.173664327494553,13.951955457309708,14.672467629590829
IMAGE,SSP2_CP,North America,Total flows|Losses|Concrete,Mt/yr,169.82296550930633,210.33570991423545,211.43767104433854,244.27863660918584,259.1664804242458,285.33849534489923,313.09512404919207,340.88080821513256,367.0418357509241,391.0801701992141,414.08434154245424,434.5068119542569
IMAGE,SSP2_CP,North America,Total flows|Losses|Non-Ferrous Metals|Aluminium,Mt/yr,0.5050120802789708,0.5617564287416372,0.5905638264311112,0.7710243985834235,0.6801041465960671,0.7450927318621148,0.8297419077303334,0.9267968326902212,0.9954411639820349,1.0450938453788226,1.1053256062256687,1.1695929528465507
IMAGE,SSP2_CP,North America,Total flows|Losses|Non-Ferrous Metals|Copper,Mt/yr,0.28815549443297855,0.3366545748621178,0.34798419609581344,0.395359334305828,0.43376349766093253,0.5308458505935618,0.6349975807110348,0.7092358606270175,0.7358752943049263,0.7497626116784836,0.797575545160968,0.864235595795017
IMAGE,SSP2_CP,North America,Total flows|Losses|Glass,Mt/yr,0.9244645217105482,1.0679069641746417,1.0872835145457038,1.2085139005500123,1.2652549322200024,1.364563110218311,1.4783803048442101,1.609352605484386,1.7226961127831177,1.8143244602410984,1.8987537646774748,1.9705693112002367
IMAGE,SSP2_CP,North America,Total flows|Losses|Construction Wood,Mt/yr,4.229099469895621,5.398906478801258,5.25626954059885,6.192002584629928,6.724656469782278,7.574783707902353,8.481163787544151,9.405415078714048,10.317039215585895,11.193438318326132,12.014647155992675,12.671762243402291
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Road|Passenger Cars,thousand/yr,6102.793867490525,6503.2518476824425,7444.905415073137,6143.926868206336,11732.379882153396,10738.032395550163,13078.49599854489,14107.164201866699,15346.447981842348,16752.03681074257,17857.696538135235,18984.233570237873
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Road|Buses,thousand/yr,93.38516431295744,92.67759853890249,100.55959130356715,91.21285792237254,147.61153708303826,126.7304292858476,140.4136211341476,136.02439080497703,138.09135482446396,139.8127232807007,138.7068305190075,138.21414888583467
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Road|Bicycles,thousand/yr,7973.873718718367,7263.187490983762,9145.003934775847,6030.110538602491,10921.915664322001,8142.615646804545,9273.730511226815,8394.616689932036,8650.116458393597,8338.225246147738,8291.671561965697,8329.896802343183
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Road|Trucks,thousand/yr,1291.2981666843252,1181.384663988809,1287.8135591515797,1580.7071647536907,1699.352081571749,1891.6431962672364,2096.1654143215337,2391.53844098209,2519.6430739806524,2718.690094639807,2908.293690963991,3042.376218809846
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Rail|Trains,thousand/yr,0.040282701881865404,0.0418817710442614,0.07538260323256482,0.06101791955239064,0.123652546031641,0.10652420871870685,0.13008498083362413,0.12854909521124713,0.13173779826813578,0.13351186346343438,0.13464651816098167,0.14049118772187852
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Vehicles|Rail|Cargo,thousand/yr,0.11397113601029571,0.07347516155792569,0.0648873207403802,0.0922141645234531,0.13462360886934197,0.15131731880275073,0.17446380487276306,0.18453783895627202,0.17092669567502183,0.1712322506507438,0.17936864168756445,0.191621714859183
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Air|Planes,thousand/yr,0.037082803582099824,0.10329339603964122,0.11296933827462649,0.028543428806303475,0.09861542820874712,0.08889749482990981,0.09997750696095509,0.10632873764086141,0.16203048928339808,0.2087899951799191,0.24263246871592895,0.2664733160125495
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Air|Cargo,thousand/yr,0.02049680696454133,0.04665805188715368,0.05286963143338577,0.045327179602836234,0.052714345818179145,0.04178659625834304,0.051426211408787906,0.05870671786364677,0.07419069633337809,0.07991484656502101,0.08382675954652218,0.08912274261895917
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Transportation|Ships,thousand/yr,0.7712757269820032,0.3170373428807894,0.42472070888838476,0.8898970269959641,0.8303876848776659,0.8761468442384563,0.8722499811359273,0.8581719402521357,0.8526750506278638,0.8455968448543694,0.8554697529722033,0.8963105356106104
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Residential|Single-Family Houses,m^2/yr,178510137.07446548,163943086.089916,118599157.69768025,111103116.46775211,147798355.13341448,192609265.56807485,182934715.80586106,188112031.60315824,191290006.15040353,193874395.77324048,211304003.13826606,214116348.3694123
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Residential|Multi-Family Houses,m^2/yr,127537507.16023973,123617963.8778508,90277138.26254472,88356922.71874548,116104980.37568441,149876048.94541416,145119783.90758607,150992132.23295212,155324440.41089165,159236959.69855142,174613640.22268987,178758776.22755182
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Residential|Residential Towers,m^2/yr,61219820.744267225,58883547.03256412,44974233.19279571,43159529.922516696,56970811.39145881,73130142.86284925,71570892.44844902,74548069.25540113,76939001.63834655,79227396.82293881,87034414.21315403,89338116.3210878
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Commercial|Retail,m^2/yr,9261388.972202787,14332342.682066314,11884371.339063471,14748788.240417644,18540775.110584736,26451095.05434674,31757360.602014095,39943461.72835042,50025450.332910255,64902272.852970384,84373024.48830624,94975349.91049872
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Commercial|Hotels,m^2/yr,6991769.89023862,9384304.149641834,7481558.219113393,9086426.280534703,11169609.87408521,14217428.827471968,15704832.266192025,18121755.54686971,20884855.6695975,24831941.687178463,29757272.73913932,31930328.88299509
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Commercial|Offices,m^2/yr,10044934.20375,14899207.12867732,12075942.982164253,14916995.527250843,18568968.366475098,25400835.460985236,29367781.7476837,35439906.19890469,42433001.68792829,52157995.045591064,63756199.944530964,68221062.5594759
IMAGE,SSP2_CP,Latin America + Caribbean,Stock Addition|Buildings|Commercial|Public Buildings,m^2/yr,76474471.37313397,93124910.51327033,72588432.26193906,86263424.60445128,104827642.47072113,121836774.33507128,126141515.98018709,134822193.8804282,143125267.02755833,153984399.99524924,164959357.01237524,163601368.51922536
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Steel,Mt/yr,5.4375806035672705,5.793591531545975,6.636242815486591,5.4704503935417055,10.428972837639572,9.504738661276356,11.563187002282962,12.48419333581757,13.555160352129175,14.724545204071763,15.655145117363988,16.62075905624628
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Road|Steel,Mt/yr,11.615210673160231,11.90452362772157,13.159768867123606,13.332614924647608,18.996794148031604,18.98145699053474,22.019961850447594,24.076382075627556,26.011420980031282,28.066601273625608,29.791054962991716,31.440971693513763
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Rail|Steel,Mt/yr,0.19608394524427075,0.12884452966962406,0.11964673088378827,0.16299785908623207,0.24324655824741742,0.26847692087449426,0.31070886176198453,0.3274618925035405,0.305661651375846,0.307294086191107,0.32269917999040865,0.3464069778410234
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Air|Steel,Mt/yr,0.00037891223003045987,0.0009654380229950155,0.0010717543145434337,0.0005465543252694081,0.0009921828732945344,0.0008449566513388242,0.0009884952221934577,0.00108591152888347,0.0015230611150833578,0.0018272864850693161,0.0020454790640144892,0.002221099388272518
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Ships|Steel,Mt/yr,0.5414636460154569,0.1769577546555599,0.19774863570994072,0.43571370281743615,0.4542910859559859,0.5017058715688947,0.4922323814624198,0.4745078873323517,0.4842347027046699,0.5017372024330615,0.5213204856120832,0.548794608668496
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Aluminium,Mt/yr,0.8309422774528694,0.8870755179881129,1.0795010143121693,0.9110290531549596,1.7816666226420894,1.712199815654651,2.1027228646760294,2.317320010146368,2.697848759189998,3.1769417054765734,3.5083082757117374,3.777531831791385
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Aluminium,Mt/yr,1.4090763611469668,1.4480083959607744,1.6953590736264843,1.5395791619939148,2.6243657455864073,2.523318984892822,3.007371895546162,3.2649954234528487,3.6912694041034633,4.215590567760149,4.583241621961866,4.883103037543252
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Aluminium,Mt/yr,0.01407385221818586,0.010337508421080804,0.012176550896097177,0.01364594029972882,0.022668852914065115,0.022913159691294576,0.027017861614652243,0.02794136684674855,0.027062625271310203,0.02759232020820144,0.029164708028961633,0.03180897691522828
IMAGE,SSP2_CP,Latin America + Caribbean,Material Demand|Transportation|Air|Non-Ferrous Metals|Aluminium,Mt/yr,0.0028628924046745887,0.007294420618184564,0.008097699265439282,0.004129521568702197,0.007496492820447597,0.006384116921226675,0.007468630567683906,0.008204664884897333,0.011507572869518706,0.01380616455385706,0.015454730705887256,0.016781639822503476
